K,skew,B,load,capfam,lam,cap_blocks,policy,W,p99_mean,p99_std,recomp_mean,recomp_std,hit_mean,p99_seeds,recomp_seeds
16,1.5,4,0.7,6,2.8,768,bounded,4,5.288413690920555,1.720047247686281,172117.33333333334,14595.492759372288,0.7898958333333334,6.0122;6.6446;4.6290;4.5351;5.3798;7.0644;3.7175;8.2735;7.1596;5.4703;5.1882;2.5549;4.2238;4.1571;4.6119;3.4170;4.5459;6.1557;8.9204;1.7619;5.7658;7.0191;3.2473;6.4670,161792;180224;172032;196608;182272;172032;167936;157696;176128;180224;174080;153600;149504;143360;194560;167936;163840;153600;172032;165888;194560;180224;172032;198656
16,1.5,4,0.7,6,2.8,768,bounded,8,4.587103355352721,1.141659972051966,166058.66666666666,12526.282271909553,0.7972916666666667,5.7336;4.0034;3.8923;5.0457;4.2456;5.3922;4.9825;6.8687;6.2357;5.0794;4.5666;3.0241;3.7472;3.7136;4.2286;3.4856;3.8710;5.7569;5.5376;1.7619;4.1207;5.7603;3.4644;5.5727,155648;169984;167936;188416;176128;163840;165888;149504;167936;174080;163840;153600;145408;145408;184320;167936;159744;143360;163840;165888;182272;176128;167936;186368
16,1.5,4,0.7,6,2.8,768,bounded,16,4.606607871667774,1.0856882574680844,163072,13256.911656440448,0.8009375,5.1710;4.2825;4.3846;6.0054;3.6109;4.0032;4.9825;6.2317;5.9562;5.4095;4.9753;3.0975;3.3333;4.0476;5.9330;3.5013;3.9267;5.1515;5.7826;1.7619;4.4388;5.7405;4.0238;4.8071,147456;167936;161792;188416;167936;161792;163840;141312;161792;174080;163840;153600;143360;143360;182272;167936;157696;139264;157696;165888;180224;174080;165888;182272
16,1.5,4,0.7,6,2.8,768,bounded,32,4.642021472063266,1.12203562673404,162730.66666666666,13245.921468722196,0.8013541666666667,5.1710;4.2825;4.3846;6.1321;3.5496;4.0032;4.9825;6.2362;5.9562;5.8454;4.9753;3.0975;3.3333;4.0476;5.9330;3.5013;3.9267;5.4657;5.9855;1.7619;4.4388;5.5388;4.0238;4.8357,147456;167936;161792;190464;167936;161792;163840;139264;161792;174080;163840;153600;143360;143360;182272;167936;157696;139264;159744;165888;180224;165888;165888;180224
16,1.5,4,0.7,8,2.8,1024,greedy,0,3.3067799241931812,1.0342380271342488,119893.33333333333,12857.612565670537,0.8536458333333333,2.5304;3.2413;3.3471;3.5664;2.6800;2.4098;2.2230;4.7087;4.1579;4.1059;3.5968;2.3558;2.8676;1.6287;3.1471;3.4170;2.7153;4.9207;4.7614;1.5950;3.2162;4.8609;2.1392;5.1705,102400;137216;129024;143360;124928;120832;124928;114688;120832;133120;104448;100352;100352;106496;139264;114688;104448;102400;118784;126976;135168;124928;124928;122880
16,1.5,4,0.7,8,2.8,1024,vtc,0,9.316982327270988,3.8143321914264865,128256,15024.2413896121,0.8434375,9.6134;4.2580;9.9104;15.2594;9.8505;14.0480;7.5678;15.0880;14.9287;11.7279;8.9310;4.2468;5.8306;4.9496;10.9584;5.3874;9.2437;13.3676;12.4972;3.0455;6.4844;13.9920;5.4223;6.9991,114688;139264;139264;157696;137216;131072;139264;131072;135168;139264;108544;102400;106496;108544;157696;114688;112640;114688;135168;126976;137216;141312;124928;122880
16,1.5,4,0.7,8,2.8,1024,bounded,1,3.2887340699306615,1.1064801329795126,124416,14155.04847513188,0.848125,2.8155;2.7373;2.9636;2.9411;3.2114;2.4676;3.4953;4.3567;3.4539;4.9294;3.3630;2.1163;2.4823;1.5334;2.6653;3.1766;3.9385;4.2886;4.4758;1.3887;2.6856;5.5951;2.2508;5.5978,108544;137216;133120;151552;129024;126976;133120;118784;129024;139264;108544;100352;102400;108544;145408;114688;110592;104448;129024;126976;135168;143360;126976;122880
16,1.5,4,0.7,8,2.8,1024,bounded,2,3.275148027256262,1.177991454336499,123904,13927.905800945095,0.84875,2.8114;2.7002;2.5291;3.0851;3.2600;2.0988;2.8805;4.0284;3.1214;5.0577;3.4165;2.1927;2.4823;1.7442;2.8290;3.1959;4.0627;4.4707;4.2796;1.6151;2.6290;6.3459;2.1392;5.6281,108544;139264;126976;151552;126976;122880;131072;116736;129024;139264;108544;100352;102400;108544;143360;116736;112640;104448;124928;126976;135168;145408;126976;124928
16,1.5,4,0.7,8,2.8,1024,bounded,4,3.1978293336498296,1.0151819943872031,121941.33333333333,13377.20781362422,0.8511458333333334,2.3878;2.8836;3.0720;3.1363;2.9182;2.1753;2.5607;4.0591;3.1393;4.1953;3.4607;2.3165;2.6248;1.5439;2.7508;3.4170;3.7866;4.3379;4.0934;1.5950;2.9445;5.5233;2.3285;5.4972,100352;137216;126976;149504;124928;120832;129024;116736;126976;135168;106496;100352;102400;106496;139264;114688;112640;104448;124928;126976;137216;135168;124928;122880
16,1.5,4,0.7,8,2.8,1024,bounded,8,3.238921814912185,0.8970507606008711,121429.33333333333,13199.66275663469,0.8517708333333334,2.5304;3.2565;3.2876;3.5205;2.9925;2.9834;2.2230;4.1862;3.8609;4.3551;3.6014;2.3463;2.6248;1.6287;3.2457;3.4170;2.9219;4.1767;3.9666;1.5950;3.2162;4.0320;2.2335;5.5321,102400;137216;129024;151552;124928;122880;124928;116736;124928;135168;104448;100352;102400;106496;139264;114688;110592;106496;122880;126976;135168;131072;124928;118784
16,1.5,4,0.7,8,2.8,1024,bounded,16,3.3558582123388265,1.034953681321882,119722.66666666667,12844.013218443662,0.8538541666666667,2.5304;3.2565;3.3471;3.5664;2.6800;2.4098;2.2230;4.6158;4.1579;4.2446;3.5968;2.3558;2.8676;1.6287;3.1471;3.4170;3.9104;5.4657;4.7550;1.5950;3.2162;4.6073;2.1392;4.8071,102400;137216;129024;143360;124928;120832;124928;114688;120832;133120;104448;100352;100352;106496;139264;114688;102400;104448;118784;126976;135168;124928;124928;118784
16,1.5,4,0.7,8,2.8,1024,bounded,32,3.3067799241931812,1.0342380271342488,119893.33333333333,12857.612565670537,0.8536458333333333,2.5304;3.2413;3.3471;3.5664;2.6800;2.4098;2.2230;4.7087;4.1579;4.1059;3.5968;2.3558;2.8676;1.6287;3.1471;3.4170;2.7153;4.9207;4.7614;1.5950;3.2162;4.8609;2.1392;5.1705,102400;137216;129024;143360;124928;120832;124928;114688;120832;133120;104448;100352;100352;106496;139264;114688;104448;102400;118784;126976;135168;124928;124928;122880
16,1.5,4,1.0,5,4.0,640,greedy,0,13.789207341674064,2.9197170446916436,121856,12707.505813494638,0.85125,15.5051;17.6839;12.4578;19.3578;14.8328;17.4408;10.9821;21.8304;14.7790;13.1927;11.7278;11.5140;11.1482;13.6520;15.2493;9.8797;12.2909;14.8109;12.3359;10.5525;14.8194;11.5774;11.0818;12.2389,112640;133120;124928;110592;133120;114688;141312;92160;112640;122880;116736;139264;129024;106496;118784;139264;126976;102400;108544;135168;114688;131072;135168;122880
16,1.5,4,1.0,5,4.0,640,vtc,0,95.070876533115,10.874951360867225,218282.66666666666,19872.95900351922,0.7335416666666666,87.2626;95.7674;83.4808;94.0471;111.4075;92.7721;92.8048;95.1556;88.7841;99.5497;96.7458;76.7774;76.2200;91.6521;116.4525;102.0846;85.1154;92.6954;112.8752;90.1847;109.3807;103.5222;79.9376;107.0258,202752;215040;198656;215040;256000;210944;212992;219136;194560;229376;215040;204800;188416;204800;258048;237568;196608;210944;258048;210944;237568;229376;196608;235520
16,1.5,4,1.0,5,4.0,640,bounded,1,39.75876442777193,8.415146083647974,212053.33333333334,15484.414644696419,0.7411458333333333,37.9457;48.8141;31.9001;52.1697;41.2461;40.9173;31.8562;46.8377;45.4308;44.4640;50.0823;23.4734;34.6660;37.0456;49.1028;28.8217;28.2121;42.3456;46.9676;29.6739;47.3433;35.6255;28.5056;50.7633,196608;235520;192512;231424;221184;212992;212992;194560;212992;225280;229376;198656;200704;190464;231424;208896;192512;194560;217088;206848;225280;210944;200704;245760
16,1.5,4,1.0,5,4.0,640,bounded,2,34.24328116243226,6.88942439188139,196778.66666666666,12978.523935931835,0.7597916666666666,33.9729;38.5307;31.3957;43.7821;32.5499;38.1379;29.5315;41.2816;37.2135;36.0726;43.2274;22.0336;28.4387;34.6523;43.6472;22.0227;24.6866;35.5287;34.6912;28.0340;42.4253;32.6887;23.2448;44.0490,188416;208896;188416;210944;198656;206848;206848;180224;192512;202752;208896;186368;186368;184320;215040;188416;182272;176128;182272;198656;212992;204800;186368;225280
16,1.5,4,1.0,5,4.0,640,bounded,4,25.620460556507453,5.905226759692115,172629.33333333334,11099.567479060714,0.7892708333333334,24.7461;30.3038;22.9718;33.6386;29.0304;25.9067;17.6534;35.4415;28.9758;22.8278;31.9936;17.5202;23.4431;22.8884;36.2857;17.7114;18.2252;24.6023;30.5284;17.9869;30.7388;26.7343;16.4182;28.3186,163840;188416;167936;182272;184320;172032;174080;157696;169984;167936;178176;172032;169984;151552;196608;176128;163840;149504;174080;167936;178176;188416;165888;182272
16,1.5,4,1.0,5,4.0,640,bounded,8,21.012015266081193,4.709346778991603,158293.33333333334,8617.82174076231,0.8067708333333333,23.3717;24.6999;20.3255;25.6410;17.4766;17.9339;14.2220;30.5766;25.6555;19.8680;20.5715;12.4380;21.9467;20.9781;20.2270;15.5133;16.0716;24.9802;25.1046;14.0338;28.3556;26.6348;17.6727;19.9896,153600;178176;159744;163840;153600;147456;165888;145408;157696;157696;149504;147456;165888;149504;151552;155648;155648;151552;157696;155648;172032;174080;165888;163840
16,1.5,4,1.0,5,4.0,640,bounded,16,15.263895553186213,3.0989874632259875,139520,8654.920450241007,0.8296875,14.4080;16.8816;15.5202;19.5587;14.1688;18.0616;12.0038;23.7694;19.6555;14.9504;14.2192;13.5445;12.6625;15.1347;15.8554;11.6645;10.3125;16.3508;16.0189;11.0991;19.2865;15.4486;11.9028;13.8558,129024;151552;141312;141312;147456;139264;155648;122880;143360;143360;131072;147456;141312;126976;133120;145408;139264;122880;126976;141312;145408;143360;145408;143360
16,1.5,4,1.0,5,4.0,640,bounded,32,12.961474840543822,2.3506568895278455,126890.66666666667,9687.118778162174,0.8451041666666667,13.5403;15.7981;11.4642;18.5959;12.6252;14.9710;11.0656;18.0046;13.9300;12.7286;11.8926;10.8125;11.5082;15.9342;14.2602;9.6397;9.7390;12.9807;13.2810;10.6566;12.7192;13.3179;9.9817;11.6282,118784;143360;124928;120832;137216;124928;141312;114688;122880;124928;116736;143360;131072;120832;120832;139264;124928;110592;110592;135168;120832;131072;137216;129024
16,1.5,4,1.0,6,4.0,768,greedy,0,11.165093928413249,2.4029602080255597,115712,11735.117440116794,0.85875,12.1844;13.0946;10.0014;14.5470;10.5970;13.0200;9.5809;19.4276;11.8933;10.5477;9.6026;7.7037;9.0098;11.0624;12.6425;8.3919;10.0692;9.8804;11.8870;8.5619;12.6735;10.2720;9.4555;11.8559,104448;124928;120832;110592;129024;110592;129024;88064;108544;116736;108544;124928;120832;102400;112640;131072;122880;94208;102400;131072;108544;122880;129024;122880
16,1.5,4,1.0,6,4.0,768,vtc,0,79.05369581055854,18.561490128730973,189781.33333333334,26091.355673649632,0.7683333333333333,86.2021;63.7524;75.1357;94.0434;89.5132;76.8978;57.4481;85.5107;74.8334;73.9131;89.7801;47.1521;47.0191;74.3177;109.5411;95.1793;46.4237;75.3151;109.0387;63.2663;105.2932;89.7629;66.2681;101.6811,190464;174080;180224;212992;206848;188416;172032;188416;163840;184320;204800;157696;151552;163840;237568;210944;159744;165888;247808;174080;223232;192512;174080;229376
16,1.5,4,1.0,6,4.0,768,bounded,1,25.881610909177763,6.846112151572826,172800,10994.09975092701,0.7890625,30.2198;31.7733;25.1334;35.7942;25.0989;25.9333;21.4130;34.9484;29.2160;24.0330;32.0206;12.9226;18.0782;24.8179;35.4129;16.3848;15.1950;32.3431;30.7056;15.7662;33.9389;22.8054;19.1199;28.0841,174080;184320;174080;188416;176128;172032;182272;159744;169984;172032;180224;157696;151552;157696;194560;167936;155648;167936;174080;165888;190464;176128;172032;182272
16,1.5,4,1.0,6,4.0,768,bounded,2,22.480183527299694,5.300129890588724,163157.33333333334,11670.405800808965,0.8008333333333333,23.1325;27.7766;24.2023;28.9464;21.7871;21.5016;15.2858;28.2957;27.6291;22.9477;24.2984;11.3006;15.7804;21.7305;27.8116;16.2957;12.4924;24.8156;26.8694;19.0285;31.7703;24.1196;18.0156;23.6911,157696;174080;172032;169984;165888;155648;165888;141312;165888;169984;159744;145408;145408;147456;174080;167936;147456;147456;165888;167936;182272;178176;172032;176128
16,1.5,4,1.0,6,4.0,768,bounded,4,20.082187188248575,5.183860358782245,155562.66666666666,9468.155375902015,0.8101041666666666,18.6420;22.6502;20.9207;26.2946;20.3720;18.7804;15.1708;33.6255;24.2038;19.5441;19.3379;10.9182;18.1584;16.5636;23.3402;14.7754;10.7734;22.8249;24.9360;16.2382;28.4336;18.4629;15.2538;21.7517,145408;167936;155648;161792;161792;151552;165888;153600;155648;155648;145408;141312;151552;135168;165888;157696;143360;143360;155648;157696;174080;161792;157696;167936
16,1.5,4,1.0,6,4.0,768,bounded,8,16.770101538594734,4.696669939259684,145237.33333333334,9457.767084371566,0.8227083333333334,14.9376;19.4967;17.5027;23.1587;16.9906;15.1888;14.0296;27.4018;23.5779;15.6483;16.7247;10.4073;12.3989;15.6675;21.8278;8.8065;9.0503;20.5441;17.8023;10.5850;21.7600;19.6419;15.5626;13.7708,135168;155648;151552;149504;151552;131072;159744;137216;153600;145408;137216;143360;137216;131072;155648;141312;137216;137216;131072;143360;153600;161792;157696;147456
16,1.5,4,1.0,6,4.0,768,bounded,16,12.829608627993363,3.828278193381472,132693.33333333334,6919.370555830124,0.8380208333333333,10.6436;15.1136;11.6999;19.4438;10.9337;13.0418;7.7954;21.9244;16.0066;13.0574;12.7448;8.7410;9.8109;13.4486;16.6298;7.5489;8.0308;15.5302;15.7268;8.8365;18.5304;12.5712;8.6989;11.4014,120832;143360;131072;141312;137216;131072;141312;124928;131072;137216;126976;131072;126976;120832;137216;131072;133120;120832;124928;135168;143360;139264;137216;137216
16,1.5,4,1.0,6,4.0,768,bounded,32,10.879340317344273,2.100991089951716,119381.33333333333,8798.441882262765,0.8542708333333333,12.5745;12.7534;9.7380;15.7295;10.9231;12.4577;8.4964;16.0506;11.6634;9.6728;10.4152;7.7037;9.2395;11.1031;13.4314;8.5552;8.5355;11.1277;10.5952;9.3350;11.5838;10.1152;9.0707;10.2335,114688;129024;120832;118784;131072;116736;129024;106496;114688;114688;116736;124928;122880;104448;116736;129024;124928;102400;102400;129024;116736;122880;133120;122880
16,1.5,4,1.0,8,4.0,1024,greedy,0,8.264897979416277,2.3896331419395502,99584,9547.804773873417,0.8784375,8.1212;8.8024;7.4714;10.5341;5.1459;8.9070;5.5854;13.2471;11.3676;8.3257;7.8336;5.9229;7.1606;7.1701;11.4698;5.4129;6.1576;10.5566;10.6652;6.4049;9.0727;6.8796;4.1262;12.0170,81920;104448;108544;102400;106496;96256;112640;79872;100352;100352;92160;92160;92160;92160;104448;104448;98304;83968;90112;114688;106496;110592;110592;104448
16,1.5,4,1.0,8,4.0,1024,vtc,0,38.793928390939264,18.48982264686479,133376,16850.038496494104,0.8371875,25.3312;52.0616;31.6101;68.5364;29.9699;36.1483;30.9113;56.2399;41.5964;40.7441;24.6571;21.1780;22.1947;23.0142;68.9953;18.0214;16.3976;33.1482;66.2135;23.3574;72.5905;31.8729;23.8213;72.4428,112640;143360;131072;161792;139264;126976;147456;135168;131072;141312;118784;108544;110592;110592;153600;118784;116736;120832;147456;131072;155648;135168;131072;172032
16,1.5,4,1.0,8,4.0,1024,bounded,1,11.016823948215334,4.573368403230254,123648,12113.426600264684,0.8490625,8.9706;15.5350;11.3791;20.1712;8.5629;12.8258;8.6078;20.7058;15.7696;10.3288;7.1679;6.4353;8.6771;7.1149;16.1611;5.5145;6.6886;10.7496;17.7134;6.0249;13.9677;12.7083;4.9416;7.6825,104448;133120;135168;145408;131072;129024;135168;120832;131072;129024;114688;104448;102400;108544;139264;118784;110592;104448;126976;124928;131072;135168;124928;126976
16,1.5,4,1.0,8,4.0,1024,bounded,2,10.423496095415784,4.255570950016415,121941.33333333333,12610.580672153399,0.8511458333333333,8.3382;14.6653;7.8548;18.1978;8.7546;10.8363;7.0113;18.2669;16.5720;9.8574;8.1665;5.0119;7.7513;8.3708;15.8475;7.2032;6.4335;9.9392;16.9094;6.2003;14.7633;11.7633;4.2010;7.2478,102400;131072;126976;141312;131072;118784;131072;116736;135168;131072;116736;102400;100352;110592;139264;120832;106496;100352;122880;122880;135168;139264;120832;122880
16,1.5,4,1.0,8,4.0,1024,bounded,4,10.628416458088248,4.295271899103852,121514.66666666667,12154.534444212808,0.8516666666666667,8.0729;13.5665;7.2855;17.7034;10.5274;11.1072;8.9322;20.0517;16.5565;10.6532;8.7017;6.1665;8.8846;7.8792;16.6263;6.7843;6.5987;10.4202;17.7211;5.6930;13.8150;9.9962;4.3136;7.0250,102400;131072;120832;141312;135168;116736;133120;118784;126976;133120;118784;104448;102400;108544;139264;116736;106496;100352;129024;122880;133120;133120;118784;122880
16,1.5,4,1.0,8,4.0,1024,bounded,8,9.796146766088409,4.438513366766264,117333.33333333333,11637.602196710837,0.8567708333333334,7.9364;12.0900;6.8419;17.1876;7.3593;11.1129;6.1471;21.2005;14.6504;12.4579;6.9991;6.2071;8.3007;7.0631;16.2001;4.7279;7.5042;7.8920;13.2905;4.8860;15.6478;8.0170;4.0110;7.3771,100352;126976;118784;135168;126976;114688;120832;120832;124928;135168;112640;102400;100352;108544;135168;102400;108544;96256;116736;114688;135168;120832;114688;122880
16,1.5,4,1.0,8,4.0,1024,bounded,16,8.482973590192323,3.316066949936815,108800,10431.280138762133,0.8671875,7.3471;11.5368;7.3461;15.2888;5.3286;9.8586;5.7182;17.1629;10.5656;7.4757;6.8664;5.6517;6.5811;6.4356;14.0133;5.3551;5.6775;7.8756;10.5947;5.7797;11.2342;6.9518;4.3878;8.5586,96256;122880;116736;129024;108544;112640;114688;108544;112640;110592;94208;92160;94208;96256;124928;104448;102400;94208;106496;114688;124928;110592;112640;106496
16,1.5,4,1.0,8,4.0,1024,bounded,32,7.944790427867945,2.060751338177976,100693.33333333333,8861.528736936734,0.8770833333333333,8.1567;9.5552;7.7022;9.5773;5.1459;8.9402;5.5854;12.9255;9.8573;7.3337;7.5850;5.9229;6.7601;7.3236;11.2520;5.4129;6.4928;8.7546;9.7546;6.4049;9.9866;6.8796;4.1262;9.2397,83968;108544;108544;104448;106496;100352;112640;94208;100352;98304;92160;92160;90112;92160;104448;104448;98304;83968;90112;114688;108544;110592;110592;106496
16,1.5,4,1.4,5,5.6,640,greedy,0,32.04033248584404,5.957839385697392,62976,7001.4946975628,0.923125,31.2807;29.6839;29.8448;44.6944;28.6185;41.9699;21.8093;45.2040;34.5770;31.3370;32.3339;25.4436;24.8224;32.7639;37.5070;31.0837;25.4653;34.1814;33.9875;25.6595;27.6562;38.4173;30.7803;29.8463,63488;65536;69632;57344;71680;57344;77824;49152;57344;61440;57344;71680;63488;53248;61440;71680;65536;53248;55296;63488;59392;69632;67584;67584
16,1.5,4,1.4,5,5.6,640,vtc,0,106.598061888639,13.862408836323484,231168,33461.0052050642,0.7178125,117.9167;105.9785;98.6912;108.3789;110.7381;107.2254;103.9517;113.3628;95.1636;115.1439;112.1352;91.9165;77.2914;100.5110;122.0726;94.7500;112.9374;88.6807;117.6298;103.4142;143.6990;113.5512;83.5230;119.6906,264192;235520;217088;237568;239616;233472;231424;256000;196608;251904;245760;188416;161792;215040;264192;198656;243712;186368;253952;227328;317440;243712;178176;260096
16,1.5,4,1.4,5,5.6,640,bounded,1,66.82838938983963,7.2249474877288185,210261.33333333334,15161.502593374078,0.7433333333333333,63.4731;74.3053;62.0858;73.8087;71.4961;69.5202;61.8007;67.9957;73.8700;67.6148;76.4249;53.0970;62.7619;60.4641;75.4507;59.7983;57.6819;67.5201;73.1072;57.0840;74.5408;64.8299;56.0862;79.0638,194560;227328;204800;219136;225280;215040;212992;190464;217088;212992;227328;198656;200704;182272;229376;208896;192512;192512;217088;200704;225280;210944;194560;245760
16,1.5,4,1.4,5,5.6,640,bounded,2,61.03653637603791,7.312829202060035,194816,13793.150764056774,0.7621875,60.9824;62.4274;55.8187;70.5945;59.2020;62.4150;57.3022;65.8650;67.6626;62.7170;68.2646;46.1651;55.1401;60.6013;66.8751;52.3185;51.4292;63.3878;67.0690;47.6174;71.4039;64.4211;52.1792;73.0178,188416;196608;184320;212992;192512;196608;198656;184320;198656;200704;204800;180224;182272;182272;204800;188416;178176;182272;204800;174080;215040;210944;182272;231424
16,1.5,4,1.4,5,5.6,640,bounded,4,51.83488574702016,6.779905544269907,169728,14031.82059938529,0.7928125,50.4858;54.5043;53.0524;60.4738;51.6822;50.3057;49.4966;57.0208;56.0472;50.0917;56.3066;42.9668;45.4350;49.0529;60.9565;39.7776;41.5195;56.2826;53.8899;42.1755;66.4144;54.6740;42.3500;59.0754,157696;174080;176128;184320;172032;163840;176128;159744;167936;165888;172032;167936;155648;151552;192512;153600;151552;163840;165888;157696;204800;186368;157696;194560
16,1.5,4,1.4,5,5.6,640,bounded,8,42.710290466931255,5.815494767320294,145152,10597.49303687748,0.8228125,41.2520;45.9129;42.0296;51.6050;44.7169;41.9259;38.0656;48.7816;48.4915;41.4192;48.2068;28.8991;35.5411;44.2419;44.1715;37.2858;34.0834;46.3141;49.5329;31.6539;47.4844;45.6646;40.3614;47.4058,137216;157696;149504;161792;153600;141312;147456;137216;149504;141312;149504;129024;124928;139264;143360;145408;131072;137216;153600;126976;153600;161792;151552;159744
16,1.5,4,1.4,5,5.6,640,bounded,16,33.86379148148838,4.696254286727316,119296,11375.928738642251,0.854375,32.3550;39.2091;32.1997;37.0864;38.8338;30.4973;30.8438;39.6436;41.4755;36.2902;32.6059;23.7855;29.6093;36.7170;39.2551;30.0786;25.4753;31.4997;34.4342;33.7256;37.8489;37.0269;25.9761;36.2586,108544;133120;120832;122880;135168;108544;124928;112640;133120;126976;110592;106496;108544;110592;135168;124928;102400;96256;114688;122880;126976;135168;110592;131072
16,1.5,4,1.4,5,5.6,640,bounded,32,27.568837208334223,2.950378810873899,97877.33333333333,6502.713553244949,0.8805208333333333,28.8897;31.2187;28.2145;32.7862;25.0250;28.2959;23.9727;34.0392;27.5250;27.7443;27.2100;22.8044;25.0495;29.2627;31.2790;25.4176;22.3991;28.0649;28.5108;24.8899;30.5491;27.6856;25.9924;24.8259,88064;110592;104448;104448;98304;96256;104448;96256;88064;100352;94208;96256;96256;90112;106496;104448;92160;86016;90112;100352;102400;100352;104448;94208
16,1.5,4,1.4,6,5.6,768,greedy,0,29.114957222610492,5.269300526717387,58538.666666666664,6527.8605649596675,0.9285416666666667,30.3064;27.7176;23.7110;34.6528;25.4032;36.2627;21.8239;37.6149;34.3250;28.7257;29.4059;24.1750;23.1186;32.5570;32.9048;24.3344;19.3102;38.0904;35.4933;24.2810;29.0620;33.2070;26.7861;25.4903,59392;63488;65536;53248;65536;55296;67584;51200;53248;55296;55296;63488;61440;49152;55296;65536;67584;45056;49152;61440;51200;65536;61440;63488
16,1.5,4,1.4,6,5.6,768,vtc,0,91.92572576886329,10.567225818791902,191658.66666666666,26259.938224519028,0.7660416666666667,85.8932;96.0951;78.0012;103.0471;96.2197;80.1374;91.6651;100.8690;78.9786;102.6357;105.1600;89.6463;71.2254;97.4274;101.4138;89.3844;77.4818;78.0679;108.5426;96.4414;102.9449;94.6154;79.6454;100.6789,188416;204800;161792;223232;200704;159744;198656;221184;149504;219136;227328;182272;147456;200704;206848;184320;147456;155648;231424;208896;208896;196608;167936;206848
16,1.5,4,1.4,6,5.6,768,bounded,1,52.22502227637567,7.133243862314995,170752,13938.097048497451,0.7915625,55.9582;56.5283;51.0862;62.2143;53.0379;57.2784;50.5013;54.1449;55.9282;51.7333;60.5905;38.2690;43.6286;47.6418;63.5382;43.1350;40.1649;54.1191;56.8372;39.1969;61.3949;53.3055;46.8692;56.2991,172032;178176;174080;188416;174080;182272;180224;153600;169984;172032;184320;159744;149504;147456;196608;163840;145408;157696;174080;153600;190464;180224;167936;182272
16,1.5,4,1.4,6,5.6,768,bounded,2,48.58366505622516,6.397577863177251,161194.66666666666,11547.148257855222,0.8032291666666667,49.7335;50.9136;48.3602;57.5588;50.7578;52.7758;46.8317;53.2640;53.2432;48.7130;52.7824;30.5741;40.6032;46.9205;55.7179;36.6807;40.8981;50.0669;53.3167;40.7374;55.4224;53.3595;46.1467;50.6297,157696;163840;165888;176128;167936;172032;169984;149504;161792;163840;161792;137216;143360;147456;176128;145408;149504;147456;165888;155648;172032;180224;165888;172032
16,1.5,4,1.4,6,5.6,768,bounded,4,43.028328122445785,6.584398724903319,145578.66666666666,13324.02875342973,0.8222916666666666,42.6164;47.6087;43.9171;51.7368;43.2547;39.5049;38.3296;52.6135;49.0586;41.8183;43.9275;27.5366;34.3228;41.2724;52.8549;34.2485;34.1690;43.1585;45.3978;34.8529;50.3531;49.2038;41.5522;49.3715,139264;157696;153600;159744;147456;131072;149504;147456;149504;143360;139264;124928;124928;131072;167936;139264;133120;129024;145408;131072;159744;169984;153600;165888
16,1.5,4,1.4,6,5.6,768,bounded,8,37.36457699700149,5.262567105090535,129962.66666666667,8255.310910088258,0.8413541666666666,39.1477;39.8623;35.1802;45.7827;38.1434;37.6165;30.2100;43.8963;40.8179;37.9780;41.3040;28.8535;33.3822;38.7747;40.1149;31.7639;26.6215;39.9263;43.4499;29.0515;41.6215;38.2775;31.1244;43.8490,126976;139264;129024;143360;135168;126976;126976;126976;129024;133120;131072;129024;122880;124928;133120;129024;110592;116736;135168;120832;133120;141312;124928;149504
16,1.5,4,1.4,6,5.6,768,bounded,16,31.340859390288365,4.845988119027578,111872,7883.525438110372,0.8634375,31.0835;34.0479;33.9524;33.7847;33.4169;28.1963;27.9280;40.8438;39.0407;31.5592;32.2970;21.6754;25.1736;35.3396;38.1121;25.6268;25.7507;30.6000;33.3629;24.9759;37.6358;32.0930;27.8555;27.8289,106496;118784;120832;110592;120832;102400;116736;114688;120832;114688;108544;98304;102400;110592;124928;112640;102400;98304;106496;110592;124928;120832;110592;106496
16,1.5,4,1.4,6,5.6,768,bounded,32,26.098851394389104,3.374243762268284,93525.33333333333,6358.33549148063,0.8858333333333334,27.7997;25.1707;24.9989;32.4911;28.4589;25.4961;21.7443;32.4944;26.4041;27.8388;28.0099;21.2993;21.2194;27.7014;29.9239;21.4573;21.2029;28.6855;26.6905;24.5000;29.0795;27.6779;21.3879;24.6399,90112;94208;96256;100352;106496;90112;98304;86016;83968;100352;92160;90112;86016;81920;102400;98304;86016;88064;88064;96256;98304;100352;96256;94208
16,1.5,4,1.4,8,5.6,1024,greedy,0,30.29603172628645,9.515800055912816,49749.333333333336,7324.264938469177,0.9392708333333333,30.1036;26.8292;24.1284;41.6672;23.5872;33.7916;14.9666;55.1596;36.8136;31.8935;37.7839;20.8477;21.0187;40.9079;34.1285;19.4756;19.2080;42.7819;40.0529;20.6374;29.5879;33.2015;21.6593;26.8731,43008;55296;55296;45056;57344;49152;61440;36864;43008;45056;47104;59392;49152;40960;49152;57344;55296;38912;38912;59392;43008;55296;57344;51200
16,1.5,4,1.4,8,5.6,1024,vtc,0,72.4810296352474,9.884634169736977,140544,23543.18675682344,0.8284375,60.4923;68.2922;67.1168;84.4869;83.8738;64.1145;75.9946;68.0132;71.5337;94.1336;67.8595;65.0561;56.1865;66.7302;80.0382;72.4547;61.3972;64.1524;82.3821;67.2410;84.3875;87.3716;63.2508;82.9853,108544;135168;135168;174080;167936;122880;153600;135168;131072;200704;122880;118784;108544;126976;153600;137216;110592;122880;161792;126976;159744;174080;124928;159744
