regime,sigma,seed,b,q_router,q_conf,q_rand,q_oracle,q_allquant,q_allfull,auc
uniform,0.3,1,0.1,0.6827917165409656,0.6824384617037531,0.6826994910846306,0.6915608637049134,0.6474733366739592,0.9984698786781101,0.522752380952381
uniform,0.3,1,0.2,0.7179011764587093,0.7173608406334241,0.7173836097871967,0.7318602235886802,0.6474733366739592,0.9984698786781101,0.522752380952381
uniform,0.3,1,0.3,0.7530489161579329,0.7527460453122912,0.7530437318722275,0.7702414851773817,0.6474733366739592,0.9984698786781101,0.522752380952381
uniform,0.3,1,0.5,0.8233476597767382,0.8227588973435074,0.8227925773660337,0.8428120011191224,0.6474733366739592,0.9984698786781101,0.522752380952381
uniform,0.3,2,0.05,0.6683192728729015,0.6678988385808756,0.6683318580457013,0.6732168027366934,0.6503693311005901,1.0012298545250324,0.5185916666666667
uniform,0.3,2,0.1,0.6858735733242265,0.6852998671333222,0.6854282864902853,0.6945156517668969,0.6503693311005901,1.0012298545250324,0.5185916666666667
uniform,0.3,2,0.2,0.7209876309048162,0.7201001820800952,0.721328838281274,0.7348751804032294,0.6503693311005901,1.0012298545250324,0.5185916666666667
uniform,0.3,2,0.3,0.7562893136781473,0.7550958803094964,0.7551996552807084,0.7733869905333346,0.6503693311005901,1.0012298545250324,0.5185916666666667
uniform,0.3,2,0.5,0.8261862279097221,0.8252866232925956,0.82643102014138,0.8462036370416417,0.6503693311005901,1.0012298545250324,0.5185916666666667
uniform,0.3,3,0.05,0.6689390620197868,0.6693293249121477,0.6687281867193545,0.6744281344028217,0.6515708290393255,1.0015108694330261,0.5326916666666667
uniform,0.3,3,0.1,0.6863271163498051,0.6867894058724505,0.6860271485659208,0.6955411494821071,0.6515708290393255,1.0015108694330261,0.5326916666666667
uniform,0.3,3,0.2,0.7221025761803519,0.72202146721349,0.7217705011421929,0.7356734049159082,0.6515708290393255,1.0015108694330261,0.5326916666666667
uniform,0.3,3,0.3,0.7574436437064176,0.7565255081164995,0.7564217037450001,0.7740773358608136,0.6515708290393255,1.0015108694330261,0.5326916666666667
uniform,0.3,3,0.5,0.8277151388011001,0.8265509677607266,0.8258092346205481,0.8467717159242688,0.6515708290393255,1.0015108694330261,0.5326916666666667
uniform,0.3,4,0.05,0.6691724000415182,0.6695884672178293,0.6693985727532337,0.6745832822879653,0.652088687856282,1.0020685926000885,0.5344285714285715
uniform,0.3,4,0.1,0.6867017326982895,0.6873707512266344,0.6866203131585797,0.6955083715286989,0.652088687856282,1.0020685926000885,0.5344285714285715
uniform,0.3,4,0.2,0.7220193551360888,0.7227446186147249,0.72168994255311,0.7355964630387543,0.652088687856282,1.0020685926000885,0.5344285714285715
uniform,0.3,4,0.3,0.7576417227113799,0.7575332233519446,0.7584721450926413,0.7739317623153731,0.652088687856282,1.0020685926000885,0.5344285714285715
uniform,0.3,4,0.5,0.8281023537817924,0.8279655812041254,0.8275046382714065,0.8466748896551134,0.652088687856282,1.0020685926000885,0.5344285714285715
uniform,0.3,5,0.05,0.6707699945470482,0.670507778247261,0.6709330278436856,0.6757000723869541,0.6532033570445177,1.002227302778688,0.5277869047619047
uniform,0.3,5,0.1,0.68837943977255,0.6877549367444201,0.6874276575898903,0.6967833204377163,0.6532033570445177,1.002227302778688,0.5277869047619047
uniform,0.3,5,0.2,0.7232544632394325,0.7230923783759962,0.7233239303037055,0.7370089956958474,0.6532033570445177,1.002227302778688,0.5277869047619047
uniform,0.3,5,0.3,0.7574873538049188,0.7580933758341734,0.7575573804337538,0.7753357182151378,0.6532033570445177,1.002227302778688,0.5277869047619047
uniform,0.3,5,0.5,0.8277353457006802,0.8277718027439409,0.8270526644918597,0.8478858849134764,0.6532033570445177,1.002227302778688,0.5277869047619047
uniform,0.6,1,0.05,0.6655659323921972,0.6653398781394535,0.6646246657457142,0.670342812680754,0.6474733366739592,0.9984698786781101,0.5215083333333334
uniform,0.6,1,0.1,0.6831586681493306,0.6824530978483222,0.6826994910846306,0.6915608637049134,0.6474733366739592,0.9984698786781101,0.5215083333333334
uniform,0.6,1,0.2,0.7182536550208609,0.7171815343262257,0.7173836097871967,0.7318602235886802,0.6474733366739592,0.9984698786781101,0.5215083333333334
uniform,0.6,1,0.3,0.7533879076253908,0.7526834606346903,0.7530437318722275,0.7702414851773817,0.6474733366739592,0.9984698786781101,0.5215083333333334
uniform,0.6,1,0.5,0.8230708600459185,0.8230054283030296,0.8227925773660337,0.8428120011191224,0.6474733366739592,0.9984698786781101,0.5215083333333334
uniform,0.6,2,0.05,0.6681835793835783,0.6679081623357852,0.6683318580457013,0.6732168027366934,0.6503693311005901,1.0012298545250324,0.5155964285714286
uniform,0.6,2,0.1,0.685575095686194,0.6858347546277253,0.6854282864902853,0.6945156517668969,0.6503693311005901,1.0012298545250324,0.5155964285714286
uniform,0.6,2,0.2,0.7207439921951547,0.7200545508131356,0.721328838281274,0.7348751804032294,0.6503693311005901,1.0012298545250324,0.5155964285714286
uniform,0.6,2,0.3,0.7561319595994708,0.7549485867108574,0.7551996552807084,0.7733869905333346,0.6503693311005901,1.0012298545250324,0.5155964285714286
uniform,0.6,2,0.5,0.8260349873716789,0.8249544249495906,0.82643102014138,0.8462036370416417,0.6503693311005901,1.0012298545250324,0.5155964285714286
uniform,0.6,3,0.05,0.6690245445183691,0.6694124302291309,0.6687281867193545,0.6744281344028217,0.6515708290393255,1.0015108694330261,0.5251023809523809
uniform,0.6,3,0.1,0.686518709974933,0.6869053173356976,0.6860271485659208,0.6955411494821071,0.6515708290393255,1.0015108694330261,0.5251023809523809
uniform,0.6,3,0.2,0.7214079163858268,0.7218130735504157,0.7217705011421929,0.7356734049159082,0.6515708290393255,1.0015108694330261,0.5251023809523809
uniform,0.6,3,0.3,0.7569982633380324,0.7571449497418096,0.7564217037450001,0.7740773358608136,0.6515708290393255,1.0015108694330261,0.5251023809523809
uniform,0.6,3,0.5,0.8271160780223584,0.8260074045333551,0.8258092346205481,0.8467717159242688,0.6515708290393255,1.0015108694330261,0.5251023809523809
uniform,0.6,4,0.05,0.6693801927512549,0.6696636811375881,0.6693985727532337,0.6745832822879653,0.652088687856282,1.0020685926000885,0.5335190476190477
uniform,0.6,4,0.1,0.6866920961093073,0.6870684334082828,0.6866203131585797,0.6955083715286989,0.652088687856282,1.0020685926000885,0.5335190476190477
uniform,0.6,4,0.2,0.7221073081560723,0.7225439948906963,0.72168994255311,0.7355964630387543,0.652088687856282,1.0020685926000885,0.5335190476190477
uniform,0.6,4,0.3,0.7573417258409433,0.7577382326257008,0.7584721450926413,0.7739317623153731,0.652088687856282,1.0020685926000885,0.5335190476190477
uniform,0.6,4,0.5,0.8276817910036097,0.8277590296808601,0.8275046382714065,0.8466748896551134,0.652088687856282,1.0020685926000885,0.5335190476190477
uniform,0.6,5,0.05,0.6706252169681737,0.6706633178918016,0.6709330278436856,0.6757000723869541,0.6532033570445177,1.002227302778688,0.5233845238095238
uniform,0.6,5,0.1,0.6882235956295971,0.6880248675117618,0.6874276575898903,0.6967833204377163,0.6532033570445177,1.002227302778688,0.5233845238095238
uniform,0.6,5,0.2,0.7227938541980494,0.7230040938803991,0.7233239303037055,0.7370089956958474,0.6532033570445177,1.002227302778688,0.5233845238095238
uniform,0.6,5,0.3,0.7575420571810701,0.7582047417880944,0.7575573804337538,0.7753357182151378,0.6532033570445177,1.002227302778688,0.5233845238095238
uniform,0.6,5,0.5,0.8279049599151458,0.8278942827040634,0.8270526644918597,0.8478858849134764,0.6532033570445177,1.002227302778688,0.5233845238095238
uniform,1.0,1,0.05,0.6652892017867436,0.6652894164318327,0.6646246657457142,0.670342812680754,0.6474733366739592,0.9984698786781101,0.5120035714285714
uniform,1.0,1,0.1,0.6829039743633846,0.6824671794714563,0.6826994910846306,0.6915608637049134,0.6474733366739592,0.9984698786781101,0.5120035714285714
uniform,1.0,1,0.2,0.7180127297336615,0.7176574548050332,0.7173836097871967,0.7318602235886802,0.6474733366739592,0.9984698786781101,0.5120035714285714
uniform,1.0,1,0.3,0.7525488610687828,0.752407934083894,0.7530437318722275,0.7702414851773817,0.6474733366739592,0.9984698786781101,0.5120035714285714
uniform,1.0,1,0.5,0.8227339689605004,0.8226723537512828,0.8227925773660337,0.8428120011191224,0.6474733366739592,0.9984698786781101,0.5120035714285714
uniform,1.0,2,0.05,0.6682642068892778,0.6678089194844685,0.6683318580457013,0.6732168027366934,0.6503693311005901,1.0012298545250324,0.5188869047619048
uniform,1.0,2,0.1,0.6858713713174241,0.6857143932042208,0.6854282864902853,0.6945156517668969,0.6503693311005901,1.0012298545250324,0.5188869047619048
uniform,1.0,2,0.2,0.720245070407067,0.7202569790710561,0.721328838281274,0.7348751804032294,0.6503693311005901,1.0012298545250324,0.5188869047619048
uniform,1.0,2,0.3,0.7557591055672809,0.7550916710169887,0.7551996552807084,0.7733869905333346,0.6503693311005901,1.0012298545250324,0.5188869047619048
uniform,1.0,2,0.5,0.8262733704261743,0.824844909174908,0.82643102014138,0.8462036370416417,0.6503693311005901,1.0012298545250324,0.5188869047619048
uniform,1.0,3,0.05,0.6687783714196011,0.6692296297731265,0.6687281867193545,0.6744281344028217,0.6515708290393255,1.0015108694330261,0.5226142857142857
uniform,1.0,3,0.1,0.6862885302126064,0.6867103535124898,0.6860271485659208,0.6955411494821071,0.6515708290393255,1.0015108694330261,0.5226142857142857
uniform,1.0,3,0.2,0.7213261934236458,0.7220288567520688,0.7217705011421929,0.7356734049159082,0.6515708290393255,1.0015108694330261,0.5226142857142857
uniform,1.0,3,0.3,0.7568853169733223,0.7568450830034433,0.7564217037450001,0.7740773358608136,0.6515708290393255,1.0015108694330261,0.5226142857142857
uniform,1.0,3,0.5,0.8274267782697886,0.8261325885553699,0.8258092346205481,0.8467717159242688,0.6515708290393255,1.0015108694330261,0.5226142857142857
uniform,1.0,4,0.05,0.6693317715222432,0.6697985388306004,0.6693985727532337,0.6745832822879653,0.652088687856282,1.0020685926000885,0.5310416666666666
uniform,1.0,4,0.1,0.6870749391427463,0.6870334093429522,0.6866203131585797,0.6955083715286989,0.652088687856282,1.0020685926000885,0.5310416666666666
uniform,1.0,4,0.2,0.7222774117423336,0.7224077064246436,0.72168994255311,0.7355964630387543,0.652088687856282,1.0020685926000885,0.5310416666666666
uniform,1.0,4,0.3,0.757142859422218,0.7579622852379049,0.7584721450926413,0.7739317623153731,0.652088687856282,1.0020685926000885,0.5310416666666666
uniform,1.0,4,0.5,0.8275358704266971,0.8276146282040372,0.8275046382714065,0.8466748896551134,0.652088687856282,1.0020685926000885,0.5310416666666666
uniform,1.0,5,0.05,0.6706835566334525,0.6705234564491651,0.6709330278436856,0.6757000723869541,0.6532033570445177,1.002227302778688,0.522372619047619
uniform,1.0,5,0.1,0.6883242900818571,0.688016113627068,0.6874276575898903,0.6967833204377163,0.6532033570445177,1.002227302778688,0.522372619047619
uniform,1.0,5,0.2,0.7228199704152974,0.7233639609888298,0.7233239303037055,0.7370089956958474,0.6532033570445177,1.002227302778688,0.522372619047619
uniform,1.0,5,0.3,0.7575935575501307,0.7580639611150074,0.7575573804337538,0.7753357182151378,0.6532033570445177,1.002227302778688,0.522372619047619
uniform,1.0,5,0.5,0.8275744577498126,0.8281688292399946,0.8270526644918597,0.8478858849134764,0.6532033570445177,1.002227302778688,0.522372619047619
