img,variant,klass,pixel_identical,max_abs_diff,vllm_prod_hit,vllm_prod_sha_hit,vllm_pil_hit,sglang_hit
img_0137.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0137.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0137.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0138.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0138.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0138.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0138.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0138.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0138.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0138.png,Y1_jpeg_q90,lossy,0,10,0,0,0,0
img_0138.png,Y2_jpeg_q95,lossy,0,8,0,0,0,0
img_0138.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0139.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0139.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0139.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0139.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0139.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0139.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0139.png,Y1_jpeg_q90,lossy,0,8,0,0,0,0
img_0139.png,Y2_jpeg_q95,lossy,0,6,0,0,0,0
img_0139.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0140.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0140.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0140.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0140.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0140.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0140.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0140.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0140.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0140.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0141.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0141.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0141.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0141.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0141.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0141.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0141.png,Y1_jpeg_q90,lossy,0,5,0,0,0,0
img_0141.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0141.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0142.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0142.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0142.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0142.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0142.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0142.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0142.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0142.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0142.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0143.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0143.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0143.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0143.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0143.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0143.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0143.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0143.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0143.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0144.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0144.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0144.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0144.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0144.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0144.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0144.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0144.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0144.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0145.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0145.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0145.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0145.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0145.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0145.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0145.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0145.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0145.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0146.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0146.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0146.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0146.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0146.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0146.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0146.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0146.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0146.png,Y3_resize99,lossy,0,2,0,0,0,0
img_0147.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0147.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0147.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0147.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0147.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0147.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0147.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0147.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0147.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0148.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0148.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0148.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0148.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0148.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0148.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0148.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0148.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0148.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0149.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0149.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0149.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0149.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0149.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0149.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0149.png,Y1_jpeg_q90,lossy,0,9,0,0,0,0
img_0149.png,Y2_jpeg_q95,lossy,0,7,0,0,0,0
img_0149.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0150.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0150.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0150.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0150.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0150.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0150.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0150.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0150.png,Y2_jpeg_q95,lossy,0,6,0,0,0,0
img_0150.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0151.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0151.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0151.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0151.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0151.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0151.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0151.png,Y1_jpeg_q90,lossy,0,10,0,0,0,0
img_0151.png,Y2_jpeg_q95,lossy,0,7,0,0,0,0
img_0151.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0152.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0152.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0152.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0152.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0152.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0152.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0152.png,Y1_jpeg_q90,lossy,0,4,0,0,0,0
img_0152.png,Y2_jpeg_q95,lossy,0,4,0,0,0,0
img_0152.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0153.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0153.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0153.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0153.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0153.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0153.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0153.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0153.png,Y2_jpeg_q95,lossy,0,6,0,0,0,0
img_0153.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0154.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0154.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0154.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0154.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0154.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0154.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0154.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0154.png,Y2_jpeg_q95,lossy,0,4,0,0,0,0
img_0154.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0155.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0155.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0155.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0155.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0155.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0155.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0155.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0155.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0155.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0156.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0156.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0156.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0156.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0156.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0156.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0156.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0156.png,Y2_jpeg_q95,lossy,0,4,0,0,0,0
img_0156.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0157.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0157.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0157.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0157.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0157.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0157.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0157.png,Y1_jpeg_q90,lossy,0,5,0,0,0,0
img_0157.png,Y2_jpeg_q95,lossy,0,4,0,0,0,0
img_0157.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0158.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0158.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0158.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0158.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0158.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0158.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0158.png,Y1_jpeg_q90,lossy,0,9,0,0,0,0
img_0158.png,Y2_jpeg_q95,lossy,0,8,0,0,0,0
img_0158.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0159.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0159.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0159.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0159.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0159.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0159.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0159.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0159.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0159.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0160.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0160.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0160.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0160.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0160.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0160.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0160.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0160.png,Y2_jpeg_q95,lossy,0,6,0,0,0,0
img_0160.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0161.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0161.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0161.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0161.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0161.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0161.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0161.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0161.png,Y2_jpeg_q95,lossy,0,6,0,0,0,0
img_0161.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0162.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0162.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0162.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0162.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0162.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0162.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0162.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0162.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0162.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0163.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0163.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0163.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0163.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0163.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0163.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0163.png,Y1_jpeg_q90,lossy,0,8,0,0,0,0
img_0163.png,Y2_jpeg_q95,lossy,0,8,0,0,0,0
img_0163.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0164.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0164.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0164.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0164.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0164.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0164.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0164.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0164.png,Y2_jpeg_q95,lossy,0,6,0,0,0,0
img_0164.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0165.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0165.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0165.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0165.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0165.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0165.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0165.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0165.png,Y2_jpeg_q95,lossy,0,7,0,0,0,0
img_0165.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0166.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0166.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0166.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0166.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0166.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0166.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0166.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0166.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0166.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0167.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0167.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0167.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0167.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0167.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0167.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0167.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0167.png,Y2_jpeg_q95,lossy,0,4,0,0,0,0
img_0167.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0168.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0168.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0168.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0168.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0168.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0168.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0168.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0168.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0168.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0169.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0169.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0169.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0169.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0169.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0169.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0169.png,Y1_jpeg_q90,lossy,0,5,0,0,0,0
img_0169.png,Y2_jpeg_q95,lossy,0,4,0,0,0,0
img_0169.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0170.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0170.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0170.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0170.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0170.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0170.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0170.png,Y1_jpeg_q90,lossy,0,5,0,0,0,0
img_0170.png,Y2_jpeg_q95,lossy,0,4,0,0,0,0
img_0170.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0171.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0171.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0171.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0171.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0171.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0171.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0171.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0171.png,Y2_jpeg_q95,lossy,0,6,0,0,0,0
img_0171.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0172.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0172.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0172.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0172.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0172.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0172.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0172.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0172.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0172.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0173.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0173.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0173.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0173.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0173.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0173.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0173.png,Y1_jpeg_q90,lossy,0,8,0,0,0,0
img_0173.png,Y2_jpeg_q95,lossy,0,7,0,0,0,0
img_0173.png,Y3_resize99,lossy,0,5,0,0,0,0
img_0174.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0174.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0174.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0174.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0174.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0174.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0174.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0174.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0174.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0175.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0175.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0175.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0175.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0175.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0175.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0175.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0175.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0175.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0176.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0176.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0176.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0176.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0176.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0176.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0176.png,Y1_jpeg_q90,lossy,0,8,0,0,0,0
img_0176.png,Y2_jpeg_q95,lossy,0,8,0,0,0,0
img_0176.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0177.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0177.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0177.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0177.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0177.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0177.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0177.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0177.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0177.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0178.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0178.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0178.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0178.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0178.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0178.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0178.png,Y1_jpeg_q90,lossy,0,9,0,0,0,0
img_0178.png,Y2_jpeg_q95,lossy,0,7,0,0,0,0
img_0178.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0179.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0179.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0179.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0179.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0179.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0179.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0179.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0179.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0179.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0180.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0180.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0180.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0180.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0180.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0180.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0180.png,Y1_jpeg_q90,lossy,0,8,0,0,0,0
img_0180.png,Y2_jpeg_q95,lossy,0,6,0,0,0,0
img_0180.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0181.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0181.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0181.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0181.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0181.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0181.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0181.png,Y1_jpeg_q90,lossy,0,11,0,0,0,0
img_0181.png,Y2_jpeg_q95,lossy,0,10,0,0,0,0
img_0181.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0182.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0182.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0182.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0182.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0182.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0182.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0182.png,Y1_jpeg_q90,lossy,0,8,0,0,0,0
img_0182.png,Y2_jpeg_q95,lossy,0,7,0,0,0,0
img_0182.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0183.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0183.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0183.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0183.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0183.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0183.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0183.png,Y1_jpeg_q90,lossy,0,5,0,0,0,0
img_0183.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
