band,source,original,parsed,survived,zod_passed
below,rand_below,2164008350341161,2164008350341161,1,1
below,rand_below,7015337580036534,7015337580036534,1,1
below,rand_below,613992645118041,613992645118041,1,1
below,rand_below,8007028587903316,8007028587903316,1,1
below,rand_below,6390193677728603,6390193677728603,1,1
below,rand_below,2509471921853764,2509471921853764,1,1
below,rand_below,8256901638442536,8256901638442536,1,1
below,rand_below,164292278300412,164292278300412,1,1
below,rand_below,2851944105522618,2851944105522618,1,1
below,rand_below,3797075373462907,3797075373462907,1,1
below,rand_below,3143452473780980,3143452473780980,1,1
below,rand_below,2727431604163312,2727431604163312,1,1
below,rand_below,8277288199899052,8277288199899052,1,1
below,rand_below,2522725434586950,2522725434586950,1,1
below,rand_below,1228761770525536,1228761770525536,1,1
below,rand_below,8714371155329175,8714371155329175,1,1
below,rand_below,3249338863214704,3249338863214704,1,1
below,rand_below,4669799938577967,4669799938577967,1,1
below,rand_below,1217234120587579,1217234120587579,1,1
below,rand_below,531815928461783,531815928461783,1,1
below,rand_below,4174013110681565,4174013110681565,1,1
below,rand_below,8996999163626273,8996999163626273,1,1
below,rand_below,5830527524680680,5830527524680680,1,1
below,rand_below,4170957674080816,4170957674080816,1,1
below,rand_below,1899291389129131,1899291389129131,1,1
below,rand_below,6919032938240477,6919032938240477,1,1
below,rand_below,1115570786962380,1115570786962380,1,1
below,rand_below,4512316744120143,4512316744120143,1,1
below,rand_below,674065543997298,674065543997298,1,1
below,rand_below,7953867428356087,7953867428356087,1,1
below,rand_below,6743187832637584,6743187832637584,1,1
below,rand_below,530694064751392,530694064751392,1,1
below,rand_below,3135716639757329,3135716639757329,1,1
below,rand_below,1939445401484680,1939445401484680,1,1
below,rand_below,8097648441536629,8097648441536629,1,1
below,rand_below,2399818893511268,2399818893511268,1,1
below,rand_below,3525739511139248,3525739511139248,1,1
below,rand_below,8846925044613691,8846925044613691,1,1
below,rand_below,4062185592268446,4062185592268446,1,1
below,rand_below,7819383795528692,7819383795528692,1,1
below,rand_below,1549564896758900,1549564896758900,1,1
below,rand_below,436723364726493,436723364726493,1,1
below,rand_below,1733095190245359,1733095190245359,1,1
below,rand_below,598783739767817,598783739767817,1,1
below,rand_below,2532152987925887,2532152987925887,1,1
below,rand_below,94329908410463,94329908410463,1,1
below,rand_below,6137706143567440,6137706143567440,1,1
below,rand_below,3425199894911760,3425199894911760,1,1
below,rand_below,3737535655730034,3737535655730034,1,1
below,rand_below,6421866678034258,6421866678034258,1,1
below,rand_below,7906124547296395,7906124547296395,1,1
below,rand_below,2291292373597081,2291292373597081,1,1
below,rand_below,1817884843612814,1817884843612814,1,1
below,rand_below,8983998347902736,8983998347902736,1,1
below,rand_below,927361738923394,927361738923394,1,1
below,rand_below,406090579126522,406090579126522,1,1
below,rand_below,5222310609702742,5222310609702742,1,1
below,rand_below,7033297789685662,7033297789685662,1,1
below,rand_below,6447449011501141,6447449011501141,1,1
below,rand_below,2843808963813477,2843808963813477,1,1
below,rand_below,5189389803478890,5189389803478890,1,1
below,rand_below,4348648268400089,4348648268400089,1,1
below,rand_below,5624802987676840,5624802987676840,1,1
below,rand_below,581409851614206,581409851614206,1,1
below,rand_below,7591369032475149,7591369032475149,1,1
below,rand_below,3612090091248303,3612090091248303,1,1
below,rand_below,1069909702720437,1069909702720437,1,1
below,rand_below,3679138303470433,3679138303470433,1,1
below,rand_below,5937713834300492,5937713834300492,1,1
below,rand_below,1122811302531201,1122811302531201,1,1
below,rand_below,8891098710763696,8891098710763696,1,1
below,rand_below,6230198107077935,6230198107077935,1,1
below,rand_below,1274754802023719,1274754802023719,1,1
below,rand_below,7498316898969618,7498316898969618,1,1
below,rand_below,8624782030025860,8624782030025860,1,1
below,rand_below,2332227141921815,2332227141921815,1,1
below,rand_below,1874598785157474,1874598785157474,1,1
below,rand_below,8945888749491779,8945888749491779,1,1
below,rand_below,4057655353170547,4057655353170547,1,1
below,rand_below,6309683413154775,6309683413154775,1,1
below,rand_below,8603542901738963,8603542901738963,1,1
below,rand_below,4102874761132290,4102874761132290,1,1
below,rand_below,474744447817929,474744447817929,1,1
below,rand_below,3533962705469230,3533962705469230,1,1
below,rand_below,6834456304042554,6834456304042554,1,1
below,rand_below,325969712287522,325969712287522,1,1
below,rand_below,8686062628003855,8686062628003855,1,1
below,rand_below,6973820226835203,6973820226835203,1,1
below,rand_below,6795534904046640,6795534904046640,1,1
below,rand_below,2256076293039128,2256076293039128,1,1
below,rand_below,2082162082114644,2082162082114644,1,1
below,rand_below,2125564015914416,2125564015914416,1,1
below,rand_below,6337268774217684,6337268774217684,1,1
below,rand_below,6181201799987868,6181201799987868,1,1
below,rand_below,4290492188852836,4290492188852836,1,1
below,rand_below,1657158293162746,1657158293162746,1,1
below,rand_below,181039694586506,181039694586506,1,1
below,rand_below,7441126305098777,7441126305098777,1,1
below,rand_below,824696290124368,824696290124368,1,1
below,rand_below,4502202559664789,4502202559664789,1,1
below,rand_below,1024726852435207,1024726852435207,1,1
below,rand_below,1020596227723952,1020596227723952,1,1
below,rand_below,7900318007325680,7900318007325680,1,1
below,rand_below,5090795446820822,5090795446820822,1,1
below,rand_below,5658787103978063,5658787103978063,1,1
below,rand_below,2336759817670521,2336759817670521,1,1
below,rand_below,7166464774303398,7166464774303398,1,1
below,rand_below,1375901693078162,1375901693078162,1,1
below,rand_below,3708461781902773,3708461781902773,1,1
below,rand_below,7990139060273013,7990139060273013,1,1
below,rand_below,5453301563781340,5453301563781340,1,1
below,rand_below,6610091855928318,6610091855928318,1,1
below,rand_below,4399221844554856,4399221844554856,1,1
below,rand_below,5744051756019896,5744051756019896,1,1
below,rand_below,1880308779699265,1880308779699265,1,1
below,rand_below,6244427413768259,6244427413768259,1,1
below,rand_below,7400928303007504,7400928303007504,1,1
below,rand_below,8758738067586366,8758738067586366,1,1
below,rand_below,1413157111196180,1413157111196180,1,1
below,rand_below,5493294226499335,5493294226499335,1,1
below,rand_below,2211230457855930,2211230457855930,1,1
below,rand_below,646131194761809,646131194761809,1,1
below,rand_below,4235280040610379,4235280040610379,1,1
below,rand_below,7931334421285254,7931334421285254,1,1
below,rand_below,383519595347547,383519595347547,1,1
below,rand_below,4869264697999040,4869264697999040,1,1
below,rand_below,5411754932266700,5411754932266700,1,1
below,rand_below,1075820951067218,1075820951067218,1,1
below,rand_below,6916381729123657,6916381729123657,1,1
below,rand_below,339545062096838,339545062096838,1,1
below,rand_below,6892099070766536,6892099070766536,1,1
below,rand_below,7998746880723566,7998746880723566,1,1
below,rand_below,4043303878054216,4043303878054216,1,1
below,rand_below,6833345391147709,6833345391147709,1,1
below,rand_below,563960581336893,563960581336893,1,1
below,rand_below,6056771011919697,6056771011919697,1,1
below,rand_below,4729372775718304,4729372775718304,1,1
below,rand_below,3900910879707272,3900910879707272,1,1
below,rand_below,492605936453642,492605936453642,1,1
below,rand_below,5177671886530866,5177671886530866,1,1
below,rand_below,7635130993089063,7635130993089063,1,1
below,rand_below,4685558145579305,4685558145579305,1,1
below,rand_below,8418713063410182,8418713063410182,1,1
below,rand_below,4291518113683362,4291518113683362,1,1
below,rand_below,5056641156452216,5056641156452216,1,1
below,rand_below,4943021815797410,4943021815797410,1,1
below,rand_below,5329107557891394,5329107557891394,1,1
below,rand_below,695468569171381,695468569171381,1,1
below,rand_below,4940808467022143,4940808467022143,1,1
below,rand_below,4841323049257204,4841323049257204,1,1
below,rand_below,4512845228362533,4512845228362533,1,1
below,rand_below,222284348773771,222284348773771,1,1
below,rand_below,5528529681943454,5528529681943454,1,1
below,rand_below,7994944950423653,7994944950423653,1,1
below,rand_below,311047813929219,311047813929219,1,1
below,rand_below,159800442610949,159800442610949,1,1
below,rand_below,666602402518081,666602402518081,1,1
below,rand_below,6462194762139030,6462194762139030,1,1
below,rand_below,7360879096268449,7360879096268449,1,1
below,rand_below,1432989805801771,1432989805801771,1,1
below,rand_below,7934252274755428,7934252274755428,1,1
below,rand_below,4647838286323999,4647838286323999,1,1
below,rand_below,4675472519685450,4675472519685450,1,1
below,rand_below,8915849032919476,8915849032919476,1,1
below,rand_below,4096815231248134,4096815231248134,1,1
below,rand_below,3143429141682116,3143429141682116,1,1
below,rand_below,4191454502142189,4191454502142189,1,1
below,rand_below,3319249675960489,3319249675960489,1,1
below,rand_below,7931902053733759,7931902053733759,1,1
below,rand_below,5716591076685773,5716591076685773,1,1
below,rand_below,4106425607700744,4106425607700744,1,1
below,rand_below,290358074796986,290358074796986,1,1
below,rand_below,805842029102613,805842029102613,1,1
below,rand_below,4227921141008621,4227921141008621,1,1
below,rand_below,1966512408093158,1966512408093158,1,1
below,rand_below,2038917370852687,2038917370852687,1,1
below,rand_below,1395218026019144,1395218026019144,1,1
below,rand_below,3675689864307486,3675689864307486,1,1
below,rand_below,1286103973559560,1286103973559560,1,1
below,rand_below,7682698522047833,7682698522047833,1,1
below,rand_below,5099598820927827,5099598820927827,1,1
below,rand_below,444856147172206,444856147172206,1,1
below,rand_below,6490351804425575,6490351804425575,1,1
below,rand_below,6750278345296719,6750278345296719,1,1
below,rand_below,5297369599401983,5297369599401983,1,1
below,rand_below,561281882253661,561281882253661,1,1
below,rand_below,6634737318380242,6634737318380242,1,1
below,rand_below,5239894652459332,5239894652459332,1,1
below,rand_below,2703299361420020,2703299361420020,1,1
below,rand_below,1913704392784668,1913704392784668,1,1
below,rand_below,3809677262056582,3809677262056582,1,1
below,rand_below,5640412221625480,5640412221625480,1,1
below,rand_below,6824566517244669,6824566517244669,1,1
below,rand_below,2703504643467519,2703504643467519,1,1
below,rand_below,2184109982540134,2184109982540134,1,1
below,rand_below,5709473719420020,5709473719420020,1,1
below,rand_below,3513232864651436,3513232864651436,1,1
below,rand_below,5921051552296743,5921051552296743,1,1
below,rand_below,4159355258256467,4159355258256467,1,1
below,rand_below,5671227099230787,5671227099230787,1,1
below,rand_below,8016540313401545,8016540313401545,1,1
below,rand_below,7384568685824723,7384568685824723,1,1
below,rand_below,1435568603151985,1435568603151985,1,1
below,rand_below,1377088945903957,1377088945903957,1,1
below,rand_below,6526563216887171,6526563216887171,1,1
below,rand_below,8721754239312194,8721754239312194,1,1
below,rand_below,4149615317195500,4149615317195500,1,1
below,rand_below,4139048897201372,4139048897201372,1,1
below,rand_below,4412518564966941,4412518564966941,1,1
below,rand_below,6153207603613379,6153207603613379,1,1
below,rand_below,2125048086796874,2125048086796874,1,1
below,rand_below,7358928595555092,7358928595555092,1,1
below,rand_below,2673312127131639,2673312127131639,1,1
below,rand_below,8902722354250133,8902722354250133,1,1
below,rand_below,3568730299436976,3568730299436976,1,1
below,rand_below,3241076380797635,3241076380797635,1,1
below,rand_below,8179786159235001,8179786159235001,1,1
below,rand_below,3004278150569083,3004278150569083,1,1
below,rand_below,7541288780694656,7541288780694656,1,1
below,rand_below,8464250663907016,8464250663907016,1,1
below,rand_below,1819372811955694,1819372811955694,1,1
below,rand_below,431109195270216,431109195270216,1,1
below,rand_below,3007244575106135,3007244575106135,1,1
below,rand_below,1315316511295459,1315316511295459,1,1
below,rand_below,6991643767660683,6991643767660683,1,1
below,rand_below,7608538448632812,7608538448632812,1,1
below,rand_below,2295987959224498,2295987959224498,1,1
below,rand_below,4349305319304146,4349305319304146,1,1
below,rand_below,5285278143253796,5285278143253796,1,1
below,rand_below,6067397731072514,6067397731072514,1,1
below,rand_below,6064377421268317,6064377421268317,1,1
below,rand_below,1941443830312938,1941443830312938,1,1
below,rand_below,1328605377639083,1328605377639083,1,1
below,rand_below,7848695541645900,7848695541645900,1,1
below,rand_below,2742805129804403,2742805129804403,1,1
below,rand_below,140221643881670,140221643881670,1,1
below,rand_below,8170018428642282,8170018428642282,1,1
below,rand_below,5772476329931100,5772476329931100,1,1
below,rand_below,3183543312661917,3183543312661917,1,1
below,rand_below,5031414979131377,5031414979131377,1,1
below,rand_below,4184084541495505,4184084541495505,1,1
below,rand_below,8886383101806735,8886383101806735,1,1
below,rand_below,869878371415348,869878371415348,1,1
below,rand_below,5138736928753276,5138736928753276,1,1
below,rand_below,6918747023672989,6918747023672989,1,1
below,rand_below,755420937881505,755420937881505,1,1
below,rand_below,7755874322819936,7755874322819936,1,1
below,rand_below,5012619906123663,5012619906123663,1,1
below,rand_below,5663140361531105,5663140361531105,1,1
below,rand_below,6257222316630938,6257222316630938,1,1
below,rand_below,2983049283768185,2983049283768185,1,1
below,rand_below,5185318820601119,5185318820601119,1,1
below,rand_below,8766450334101347,8766450334101347,1,1
below,rand_below,4028621079238942,4028621079238942,1,1
below,rand_below,3050212266753596,3050212266753596,1,1
below,rand_below,4673460935454423,4673460935454423,1,1
below,rand_below,1911680294671591,1911680294671591,1,1
below,rand_below,4173479526863405,4173479526863405,1,1
below,rand_below,5019329277682874,5019329277682874,1,1
below,rand_below,1728948280543229,1728948280543229,1,1
below,rand_below,3041776390557907,3041776390557907,1,1
below,rand_below,715983514563188,715983514563188,1,1
below,rand_below,3515197940219241,3515197940219241,1,1
below,rand_below,8797617764224508,8797617764224508,1,1
below,rand_below,6657049095657325,6657049095657325,1,1
below,rand_below,5077133252692832,5077133252692832,1,1
below,rand_below,7683187844571461,7683187844571461,1,1
below,rand_below,8013248182498887,8013248182498887,1,1
below,rand_below,2273032074251639,2273032074251639,1,1
below,rand_below,8175826004534500,8175826004534500,1,1
below,rand_below,2160659940845228,2160659940845228,1,1
below,rand_below,8885700781472562,8885700781472562,1,1
below,rand_below,1564799449672785,1564799449672785,1,1
below,rand_below,2464696465624427,2464696465624427,1,1
below,rand_below,5016169584676758,5016169584676758,1,1
below,rand_below,4007156354844997,4007156354844997,1,1
below,rand_below,1339375790349954,1339375790349954,1,1
below,rand_below,2823345401617157,2823345401617157,1,1
below,rand_below,6040899449434638,6040899449434638,1,1
below,rand_below,8168882953978893,8168882953978893,1,1
below,rand_below,1334660129650047,1334660129650047,1,1
below,rand_below,690978310265516,690978310265516,1,1
below,rand_below,1809342734128652,1809342734128652,1,1
below,rand_below,3429915001714293,3429915001714293,1,1
below,rand_below,4429983922150464,4429983922150464,1,1
below,rand_below,3966943219619541,3966943219619541,1,1
below,rand_below,3525028580721316,3525028580721316,1,1
below,rand_below,8468843423451468,8468843423451468,1,1
below,rand_below,8728104340312573,8728104340312573,1,1
below,rand_below,3370582160291220,3370582160291220,1,1
below,rand_below,8948228209418768,8948228209418768,1,1
below,rand_below,2374151760802753,2374151760802753,1,1
below,rand_below,1598088078204599,1598088078204599,1,1
below,rand_below,3858490168422667,3858490168422667,1,1
below,rand_below,7823991613001917,7823991613001917,1,1
below,rand_below,8839502545553627,8839502545553627,1,1
below,rand_below,699187081048657,699187081048657,1,1
below,rand_below,4228264666752741,4228264666752741,1,1
below,rand_below,6281688762106908,6281688762106908,1,1
below,rand_below,8831051844346757,8831051844346757,1,1
below,rand_below,5321762898190839,5321762898190839,1,1
below,rand_below,3943901378799352,3943901378799352,1,1
below,rand_below,7558731357920669,7558731357920669,1,1
below,rand_below,8055554629443083,8055554629443083,1,1
below,rand_below,4456695687100558,4456695687100558,1,1
below,rand_below,7653694696078612,7653694696078612,1,1
below,rand_below,3174037163758445,3174037163758445,1,1
below,rand_below,6261418560108278,6261418560108278,1,1
below,rand_below,7171339952359542,7171339952359542,1,1
below,rand_below,2306885796430149,2306885796430149,1,1
below,rand_below,521740750932394,521740750932394,1,1
below,rand_below,4826487928285051,4826487928285051,1,1
below,rand_below,3875007573438938,3875007573438938,1,1
below,rand_below,7367993988704434,7367993988704434,1,1
below,rand_below,5822110657452229,5822110657452229,1,1
below,rand_below,7408042560679897,7408042560679897,1,1
below,rand_below,7659710998363286,7659710998363286,1,1
below,rand_below,4696342292061248,4696342292061248,1,1
below,rand_below,984187084537673,984187084537673,1,1
below,rand_below,8746087870394431,8746087870394431,1,1
below,rand_below,3944221919310876,3944221919310876,1,1
below,rand_below,821970061677514,821970061677514,1,1
below,rand_below,8063896912563651,8063896912563651,1,1
below,rand_below,3986766497933519,3986766497933519,1,1
below,rand_below,1987271168542402,1987271168542402,1,1
below,rand_below,2327736251461289,2327736251461289,1,1
below,rand_below,380425535224643,380425535224643,1,1
below,rand_below,6830848282914352,6830848282914352,1,1
below,rand_below,6003985054513185,6003985054513185,1,1
below,rand_below,6353690772885426,6353690772885426,1,1
below,rand_below,1143279719184727,1143279719184727,1,1
below,rand_below,886582847051947,886582847051947,1,1
below,rand_below,3791371723222603,3791371723222603,1,1
below,rand_below,7125168361279158,7125168361279158,1,1
below,rand_below,5227551709833713,5227551709833713,1,1
below,rand_below,2907601811606068,2907601811606068,1,1
below,rand_below,6735225595927354,6735225595927354,1,1
below,rand_below,7447066693161612,7447066693161612,1,1
below,rand_below,4480251039829196,4480251039829196,1,1
below,rand_below,245736296201866,245736296201866,1,1
below,rand_below,761740302378805,761740302378805,1,1
below,rand_below,5099690222523555,5099690222523555,1,1
below,rand_below,436747929184150,436747929184150,1,1
below,rand_below,608490553843761,608490553843761,1,1
below,rand_below,6806865106681040,6806865106681040,1,1
below,rand_below,7219288788183641,7219288788183641,1,1
below,rand_below,1378586082482362,1378586082482362,1,1
below,rand_below,363063959509117,363063959509117,1,1
below,rand_below,1721393479646039,1721393479646039,1,1
below,rand_below,7045862893626635,7045862893626635,1,1
below,rand_below,7658868677001554,7658868677001554,1,1
below,rand_below,5443119529042674,5443119529042674,1,1
below,rand_below,8266906983735224,8266906983735224,1,1
below,rand_below,1795657977427703,1795657977427703,1,1
below,rand_below,6783877098877314,6783877098877314,1,1
below,rand_below,7737805741399506,7737805741399506,1,1
below,rand_below,4003751733161959,4003751733161959,1,1
below,rand_below,7319805246168257,7319805246168257,1,1
below,rand_below,5018053219545973,5018053219545973,1,1
below,rand_below,5123709081537373,5123709081537373,1,1
below,rand_below,6888853715486362,6888853715486362,1,1
below,rand_below,8147377332016281,8147377332016281,1,1
below,rand_below,448415953983300,448415953983300,1,1
below,rand_below,8053970915028151,8053970915028151,1,1
below,rand_below,8589377834623325,8589377834623325,1,1
below,rand_below,1962639264239641,1962639264239641,1,1
below,rand_below,5595451794375153,5595451794375153,1,1
below,rand_below,2589952606633421,2589952606633421,1,1
below,rand_below,1506627178933202,1506627178933202,1,1
below,rand_below,3741260839147447,3741260839147447,1,1
below,rand_below,1511206791543025,1511206791543025,1,1
below,rand_below,7263314290556273,7263314290556273,1,1
below,rand_below,1061639604438089,1061639604438089,1,1
below,rand_below,8888627093627328,8888627093627328,1,1
below,rand_below,7419385287582352,7419385287582352,1,1
below,rand_below,657697578844596,657697578844596,1,1
below,rand_below,4830468137363161,4830468137363161,1,1
below,rand_below,3769047220871503,3769047220871503,1,1
below,rand_below,8804123729276669,8804123729276669,1,1
below,rand_below,9003877293339668,9003877293339668,1,1
below,rand_below,4246703253883287,4246703253883287,1,1
below,rand_below,8311338625661152,8311338625661152,1,1
below,rand_below,8700889526723191,8700889526723191,1,1
below,rand_below,7668763342415823,7668763342415823,1,1
below,rand_below,1396198086961578,1396198086961578,1,1
below,rand_below,2292917149169156,2292917149169156,1,1
below,rand_below,245439156933572,245439156933572,1,1
below,rand_below,2188349180128611,2188349180128611,1,1
below,rand_below,3555456245817993,3555456245817993,1,1
below,rand_below,2047599767945546,2047599767945546,1,1
below,rand_below,8920451327145152,8920451327145152,1,1
below,rand_below,2519588822103197,2519588822103197,1,1
below,rand_below,7532674907227145,7532674907227145,1,1
below,rand_below,166788180439821,166788180439821,1,1
below,rand_below,2118193245577234,2118193245577234,1,1
below,rand_below,4883840283384733,4883840283384733,1,1
below,rand_below,5807592597176705,5807592597176705,1,1
below,rand_below,2989411699842411,2989411699842411,1,1
below,rand_below,5227718836387667,5227718836387667,1,1
below,rand_below,6687907098645012,6687907098645012,1,1
below,rand_below,8504779354487068,8504779354487068,1,1
below,rand_below,3794141737603221,3794141737603221,1,1
below,rand_below,5947945315399569,5947945315399569,1,1
below,rand_below,2958648932669391,2958648932669391,1,1
below,rand_below,8536491581248883,8536491581248883,1,1
below,rand_below,5722958064755771,5722958064755771,1,1
below,rand_below,3228644668527739,3228644668527739,1,1
below,rand_below,8475654747932391,8475654747932391,1,1
below,rand_below,100927337601964,100927337601964,1,1
below,rand_below,3589687227412091,3589687227412091,1,1
below,rand_below,1690613777756637,1690613777756637,1,1
below,rand_below,8261286004049277,8261286004049277,1,1
below,rand_below,1706224424761312,1706224424761312,1,1
below,rand_below,1202857802812962,1202857802812962,1,1
below,rand_below,6214200172810721,6214200172810721,1,1
below,rand_below,254535347631717,254535347631717,1,1
below,rand_below,3470307495609026,3470307495609026,1,1
below,rand_below,5119469052160584,5119469052160584,1,1
below,rand_below,7677120331078244,7677120331078244,1,1
below,rand_below,6616235223918390,6616235223918390,1,1
below,rand_below,3649505262850083,3649505262850083,1,1
below,rand_below,1855052864363926,1855052864363926,1,1
below,rand_below,3899064643774570,3899064643774570,1,1
below,rand_below,3212421991571933,3212421991571933,1,1
below,rand_below,2282496384419966,2282496384419966,1,1
below,rand_below,6898553991209789,6898553991209789,1,1
below,rand_below,3770532347588814,3770532347588814,1,1
below,rand_below,48112945631181,48112945631181,1,1
below,rand_below,4176296419170932,4176296419170932,1,1
below,rand_below,3899100113457694,3899100113457694,1,1
below,rand_below,2582061953088044,2582061953088044,1,1
below,rand_below,8565196288264634,8565196288264634,1,1
below,rand_below,4449047590281,4449047590281,1,1
below,rand_below,1401294598587746,1401294598587746,1,1
below,rand_below,2467519065244999,2467519065244999,1,1
below,rand_below,7663426135356833,7663426135356833,1,1
below,rand_below,8497196218653116,8497196218653116,1,1
below,rand_below,5450405097775328,5450405097775328,1,1
below,rand_below,4337376306865320,4337376306865320,1,1
below,rand_below,7084104283958265,7084104283958265,1,1
below,rand_below,6394959233508350,6394959233508350,1,1
below,rand_below,5710058182728438,5710058182728438,1,1
below,rand_below,1408721487593832,1408721487593832,1,1
below,rand_below,3853267886528525,3853267886528525,1,1
below,rand_below,2992488206990133,2992488206990133,1,1
below,rand_below,5003262523023892,5003262523023892,1,1
below,rand_below,2573968365773232,2573968365773232,1,1
below,rand_below,7876677275360989,7876677275360989,1,1
below,rand_below,7956004121346161,7956004121346161,1,1
below,rand_below,4513309642038583,4513309642038583,1,1
below,rand_below,2166049440284673,2166049440284673,1,1
below,rand_below,3206787287374675,3206787287374675,1,1
below,rand_below,6232829352980132,6232829352980132,1,1
below,rand_below,7639508702882641,7639508702882641,1,1
below,rand_below,3440466112347303,3440466112347303,1,1
below,rand_below,6741094547634853,6741094547634853,1,1
below,rand_below,3527869002902932,3527869002902932,1,1
below,rand_below,6503041946366246,6503041946366246,1,1
below,rand_below,3510803016194859,3510803016194859,1,1
below,rand_below,5916855654269905,5916855654269905,1,1
below,rand_below,234088265653656,234088265653656,1,1
below,rand_below,4918431649730936,4918431649730936,1,1
below,rand_below,7175028391960156,7175028391960156,1,1
below,rand_below,4939076038236258,4939076038236258,1,1
below,rand_below,1030910800672984,1030910800672984,1,1
below,rand_below,548114377570624,548114377570624,1,1
below,rand_below,8481348917758836,8481348917758836,1,1
below,rand_below,8187198224104570,8187198224104570,1,1
below,rand_below,3130380429579575,3130380429579575,1,1
below,rand_below,1871466747643663,1871466747643663,1,1
below,rand_below,6656928889900605,6656928889900605,1,1
below,rand_below,3186886075439648,3186886075439648,1,1
below,rand_below,1492033549349476,1492033549349476,1,1
below,rand_below,2151404290870756,2151404290870756,1,1
below,rand_below,7987187712338249,7987187712338249,1,1
below,rand_below,5660780048715752,5660780048715752,1,1
below,rand_below,4998601240022566,4998601240022566,1,1
below,rand_below,5992759349790449,5992759349790449,1,1
below,rand_below,3048283070350749,3048283070350749,1,1
below,rand_below,6597894161151355,6597894161151355,1,1
below,rand_below,255286483805000,255286483805000,1,1
below,rand_below,7500809926760943,7500809926760943,1,1
below,rand_below,1107589042379432,1107589042379432,1,1
below,rand_below,3475693973332576,3475693973332576,1,1
below,rand_below,2657375729482980,2657375729482980,1,1
below,rand_below,4803288396262973,4803288396262973,1,1
below,rand_below,3109015517067540,3109015517067540,1,1
below,rand_below,801790694168239,801790694168239,1,1
below,rand_below,7372420908725612,7372420908725612,1,1
below,rand_below,5605439141269537,5605439141269537,1,1
below,rand_below,2120555709233746,2120555709233746,1,1
below,rand_below,8399252395486767,8399252395486767,1,1
below,rand_below,1550954335843432,1550954335843432,1,1
below,rand_below,1588186405373246,1588186405373246,1,1
below,rand_below,3287643235224987,3287643235224987,1,1
below,rand_below,1556761274470487,1556761274470487,1,1
below,rand_below,5719591565612872,5719591565612872,1,1
below,rand_below,362224509807135,362224509807135,1,1
below,rand_below,3050482340195903,3050482340195903,1,1
below,rand_below,188049940719033,188049940719033,1,1
below,rand_below,8292913442270039,8292913442270039,1,1
below,rand_below,5544511781066261,5544511781066261,1,1
below,rand_below,5593237695424672,5593237695424672,1,1
below,rand_below,6833048383873533,6833048383873533,1,1
below,rand_below,5171513023448834,5171513023448834,1,1
below,rand_below,5025357313977379,5025357313977379,1,1
below,rand_below,7457649424026417,7457649424026417,1,1
below,rand_below,4914315273492468,4914315273492468,1,1
below,rand_below,3588912827174118,3588912827174118,1,1
below,rand_below,4672105346019238,4672105346019238,1,1
below,rand_below,7919102351059963,7919102351059963,1,1
below,rand_below,1664747640011522,1664747640011522,1,1
below,rand_below,6397871287510400,6397871287510400,1,1
below,rand_below,6550274288479888,6550274288479888,1,1
below,rand_below,3070999678175567,3070999678175567,1,1
below,rand_below,2804915948484684,2804915948484684,1,1
below,rand_below,7815610838978245,7815610838978245,1,1
below,rand_below,5200560275353950,5200560275353950,1,1
below,rand_below,6164185198837347,6164185198837347,1,1
below,rand_below,4844975629462344,4844975629462344,1,1
below,rand_below,3796032856924630,3796032856924630,1,1
below,rand_below,3931730135895446,3931730135895446,1,1
below,rand_below,4698983993338353,4698983993338353,1,1
below,rand_below,8560617945928971,8560617945928971,1,1
below,rand_below,8417170133020463,8417170133020463,1,1
below,rand_below,5818489205547703,5818489205547703,1,1
below,rand_below,5807337095455015,5807337095455015,1,1
below,rand_below,1884540172214557,1884540172214557,1,1
below,rand_below,6465083830244635,6465083830244635,1,1
below,rand_below,2859791123062656,2859791123062656,1,1
below,rand_below,8565772915925259,8565772915925259,1,1
below,rand_below,6064941936129923,6064941936129923,1,1
below,rand_below,3370699354224155,3370699354224155,1,1
below,rand_below,6449236619304717,6449236619304717,1,1
below,rand_below,2931763171562597,2931763171562597,1,1
below,rand_below,7908473699395553,7908473699395553,1,1
below,rand_below,8531116730005513,8531116730005513,1,1
below,rand_below,4388107244230563,4388107244230563,1,1
below,rand_below,8692985193509014,8692985193509014,1,1
below,rand_below,7226534497998310,7226534497998310,1,1
below,rand_below,722900119726151,722900119726151,1,1
below,rand_below,4220831339081252,4220831339081252,1,1
below,rand_below,1942946597842475,1942946597842475,1,1
below,rand_below,7672226443017428,7672226443017428,1,1
below,rand_below,4852375771258022,4852375771258022,1,1
below,rand_below,2954825953141849,2954825953141849,1,1
below,rand_below,2997322436825858,2997322436825858,1,1
below,rand_below,5414819555401111,5414819555401111,1,1
below,rand_below,2513894832160612,2513894832160612,1,1
below,rand_below,969176378040512,969176378040512,1,1
below,rand_below,1628479672498779,1628479672498779,1,1
below,rand_below,2548336234920926,2548336234920926,1,1
below,rand_below,6234827077348491,6234827077348491,1,1
below,rand_below,7133590461497302,7133590461497302,1,1
below,rand_below,8297207511112662,8297207511112662,1,1
below,rand_below,3610199818631321,3610199818631321,1,1
below,rand_below,3099711754556017,3099711754556017,1,1
below,rand_below,5539907810416335,5539907810416335,1,1
below,rand_below,3325340119431498,3325340119431498,1,1
below,rand_below,7864163301648585,7864163301648585,1,1
below,rand_below,2776701702949477,2776701702949477,1,1
below,rand_below,89074934176807,89074934176807,1,1
below,rand_below,2870229909846240,2870229909846240,1,1
below,rand_below,1799880540359037,1799880540359037,1,1
