verbosity,ref_density,predict,seed,budget_frac,policy,mean_ctx,peak_ctx,success,demands,nc_peak,ref_frac,n_spans
1024,0.08,high,5,0.5,EO,22740.27,29064,1.0,158,58184,0.0315,1812
1024,0.08,high,5,0.75,NC,29601.07,58184,1.0,158,58184,0.0315,1812
1024,0.08,high,5,0.75,RT,28149.87,43624,0.96203,158,58184,0.0315,1812
1024,0.08,high,5,0.75,EC,28149.87,43624,1.0,158,58184,0.0315,1812
1024,0.08,high,5,0.75,EO,28149.87,43624,1.0,158,58184,0.0315,1812
1024,0.08,high,6,0.25,NC,32090.13,62696,1.0,158,62696,0.0312,1953
1024,0.08,high,6,0.25,RT,13712.0,15656,0.41772,158,62696,0.0312,1953
1024,0.08,high,6,0.25,EC,13712.0,15656,1.0,158,62696,0.0312,1953
1024,0.08,high,6,0.25,EO,13712.0,15656,1.0,158,62696,0.0312,1953
1024,0.08,high,6,0.5,NC,32090.13,62696,1.0,158,62696,0.0312,1953
1024,0.08,high,6,0.5,RT,23493.33,31336,0.70253,158,62696,0.0312,1953
1024,0.08,high,6,0.5,EC,23493.33,31336,1.0,158,62696,0.0312,1953
1024,0.08,high,6,0.5,EO,23493.33,31336,1.0,158,62696,0.0312,1953
1024,0.08,high,6,0.75,NC,32090.13,62696,1.0,158,62696,0.0312,1953
1024,0.08,high,6,0.75,RT,29861.87,47016,0.90506,158,62696,0.0312,1953
1024,0.08,high,6,0.75,EC,29861.87,47016,1.0,158,62696,0.0312,1953
1024,0.08,high,6,0.75,EO,29861.87,47016,1.0,158,62696,0.0312,1953
1024,0.08,high,7,0.25,NC,37130.67,69832,1.0,159,69832,0.029,2176
1024,0.08,high,7,0.25,RT,15932.27,17448,0.50314,159,69832,0.029,2176
1024,0.08,high,7,0.25,EC,15932.27,17448,1.0,159,69832,0.029,2176
1024,0.08,high,7,0.25,EO,15932.27,17448,1.0,159,69832,0.029,2176
1024,0.08,high,7,0.5,NC,37130.67,69832,1.0,159,69832,0.029,2176
1024,0.08,high,7,0.5,RT,27229.33,34888,0.73585,159,69832,0.029,2176
1024,0.08,high,7,0.5,EC,27229.33,34888,1.0,159,69832,0.029,2176
1024,0.08,high,7,0.5,EO,27229.33,34888,1.0,159,69832,0.029,2176
1024,0.08,high,7,0.75,NC,37130.67,69832,1.0,159,69832,0.029,2176
1024,0.08,high,7,0.75,RT,34152.0,52360,0.93711,159,69832,0.029,2176
1024,0.08,high,7,0.75,EC,34152.0,52360,1.0,159,69832,0.029,2176
1024,0.08,high,7,0.75,EO,34152.0,52360,1.0,159,69832,0.029,2176
1024,0.25,low,0,0.25,NC,30562.13,60712,1.0,164,60712,0.0656,1891
1024,0.25,low,0,0.25,RT,13336.53,15176,0.52439,164,60712,0.0656,1891
1024,0.25,low,0,0.25,EC,13336.53,15176,0.65854,164,60712,0.0656,1891
1024,0.25,low,0,0.25,EO,13336.53,15176,1.0,164,60712,0.0656,1891
1024,0.25,low,0,0.5,NC,30562.13,60712,1.0,164,60712,0.0656,1891
1024,0.25,low,0,0.5,RT,22998.93,30344,0.78049,164,60712,0.0656,1891
1024,0.25,low,0,0.5,EC,22998.93,30344,0.87195,164,60712,0.0656,1891
1024,0.25,low,0,0.5,EO,22998.93,30344,1.0,164,60712,0.0656,1891
1024,0.25,low,0,0.75,NC,30562.13,60712,1.0,164,60712,0.0656,1891
1024,0.25,low,0,0.75,RT,28614.4,45512,0.95122,164,60712,0.0656,1891
1024,0.25,low,0,0.75,EC,28614.4,45512,0.96951,164,60712,0.0656,1891
1024,0.25,low,0,0.75,EO,28614.4,45512,1.0,164,60712,0.0656,1891
1024,0.25,low,1,0.25,NC,32344.53,59016,1.0,156,59016,0.0626,1838
1024,0.25,low,1,0.25,RT,12736.53,14728,0.5,156,59016,0.0626,1838
1024,0.25,low,1,0.25,EC,12736.53,14728,0.53846,156,59016,0.0626,1838
1024,0.25,low,1,0.25,EO,12736.53,14728,1.0,156,59016,0.0626,1838
1024,0.25,low,1,0.5,NC,32344.53,59016,1.0,156,59016,0.0626,1838
1024,0.25,low,1,0.5,RT,22694.93,29480,0.76923,156,59016,0.0626,1838
1024,0.25,low,1,0.5,EC,22694.93,29480,0.80128,156,59016,0.0626,1838
1024,0.25,low,1,0.5,EO,22694.93,29480,1.0,156,59016,0.0626,1838
1024,0.25,low,1,0.75,NC,32344.53,59016,1.0,156,59016,0.0626,1838
1024,0.25,low,1,0.75,RT,29864.53,44232,0.95513,156,59016,0.0626,1838
1024,0.25,low,1,0.75,EC,29864.53,44232,0.99359,156,59016,0.0626,1838
1024,0.25,low,1,0.75,EO,29864.53,44232,1.0,156,59016,0.0626,1838
1024,0.25,low,2,0.25,NC,29176.0,58440,1.0,162,58440,0.0637,1820
1024,0.25,low,2,0.25,RT,12690.13,14600,0.51235,162,58440,0.0637,1820
1024,0.25,low,2,0.25,EC,12690.13,14600,0.67901,162,58440,0.0637,1820
1024,0.25,low,2,0.25,EO,12690.13,14600,1.0,162,58440,0.0637,1820
1024,0.25,low,2,0.5,NC,29176.0,58440,1.0,162,58440,0.0637,1820
1024,0.25,low,2,0.5,RT,21425.07,29192,0.78395,162,58440,0.0637,1820
1024,0.25,low,2,0.5,EC,21425.07,29192,0.90123,162,58440,0.0637,1820
1024,0.25,low,2,0.5,EO,21425.07,29192,1.0,162,58440,0.0637,1820
1024,0.25,low,2,0.75,NC,29176.0,58440,1.0,162,58440,0.0637,1820
1024,0.25,low,2,0.75,RT,26929.6,43816,0.93827,162,58440,0.0637,1820
1024,0.25,low,2,0.75,EC,26929.6,43816,0.96914,162,58440,0.0637,1820
1024,0.25,low,2,0.75,EO,26929.6,43816,1.0,162,58440,0.0637,1820
1024,0.25,low,3,0.25,NC,28309.87,55240,1.0,165,55240,0.064,1720
1024,0.25,low,3,0.25,RT,12011.73,13800,0.57576,165,55240,0.064,1720
1024,0.25,low,3,0.25,EC,12011.73,13800,0.69091,165,55240,0.064,1720
1024,0.25,low,3,0.25,EO,12011.73,13800,1.0,165,55240,0.064,1720
1024,0.25,low,3,0.5,NC,28309.87,55240,1.0,165,55240,0.064,1720
1024,0.25,low,3,0.5,RT,20861.87,27592,0.8,165,55240,0.064,1720
1024,0.25,low,3,0.5,EC,20861.87,27592,0.89091,165,55240,0.064,1720
1024,0.25,low,3,0.5,EO,20861.87,27592,1.0,165,55240,0.064,1720
1024,0.25,low,3,0.75,NC,28309.87,55240,1.0,165,55240,0.064,1720
1024,0.25,low,3,0.75,RT,26632.0,41416,0.9697,165,55240,0.064,1720
1024,0.25,low,3,0.75,EC,26632.0,41416,0.97576,165,55240,0.064,1720
1024,0.25,low,3,0.75,EO,26632.0,41416,1.0,165,55240,0.064,1720
1024,0.25,low,4,0.25,NC,30963.73,61928,1.0,162,61928,0.0601,1929
1024,0.25,low,4,0.25,RT,13299.2,15464,0.5679,162,61928,0.0601,1929
1024,0.25,low,4,0.25,EC,13299.2,15464,0.68519,162,61928,0.0601,1929
1024,0.25,low,4,0.25,EO,13299.2,15464,1.0,162,61928,0.0601,1929
1024,0.25,low,4,0.5,NC,30963.73,61928,1.0,162,61928,0.0601,1929
1024,0.25,low,4,0.5,RT,22978.67,30952,0.84568,162,61928,0.0601,1929
1024,0.25,low,4,0.5,EC,22978.67,30952,0.89506,162,61928,0.0601,1929
1024,0.25,low,4,0.5,EO,22978.67,30952,1.0,162,61928,0.0601,1929
1024,0.25,low,4,0.75,NC,30963.73,61928,1.0,162,61928,0.0601,1929
1024,0.25,low,4,0.75,RT,29026.13,46440,0.98148,162,61928,0.0601,1929
1024,0.25,low,4,0.75,EC,29026.13,46440,0.96914,162,61928,0.0601,1929
1024,0.25,low,4,0.75,EO,29026.13,46440,1.0,162,61928,0.0601,1929
1024,0.25,low,5,0.25,NC,29601.07,58184,1.0,151,58184,0.0635,1812
1024,0.25,low,5,0.25,RT,13254.93,14536,0.59603,151,58184,0.0635,1812
1024,0.25,low,5,0.25,EC,13254.93,14536,0.62914,151,58184,0.0635,1812
1024,0.25,low,5,0.25,EO,13254.93,14536,1.0,151,58184,0.0635,1812
1024,0.25,low,5,0.5,NC,29601.07,58184,1.0,151,58184,0.0635,1812
1024,0.25,low,5,0.5,RT,22740.27,29064,0.84768,151,58184,0.0635,1812
1024,0.25,low,5,0.5,EC,22740.27,29064,0.91391,151,58184,0.0635,1812
1024,0.25,low,5,0.5,EO,22740.27,29064,1.0,151,58184,0.0635,1812
1024,0.25,low,5,0.75,NC,29601.07,58184,1.0,151,58184,0.0635,1812
1024,0.25,low,5,0.75,RT,28149.87,43624,0.98013,151,58184,0.0635,1812
1024,0.25,low,5,0.75,EC,28149.87,43624,0.98675,151,58184,0.0635,1812
1024,0.25,low,5,0.75,EO,28149.87,43624,1.0,151,58184,0.0635,1812
1024,0.25,low,6,0.25,NC,32090.13,62696,1.0,156,62696,0.0635,1953
1024,0.25,low,6,0.25,RT,13712.0,15656,0.63462,156,62696,0.0635,1953
1024,0.25,low,6,0.25,EC,13712.0,15656,0.63462,156,62696,0.0635,1953
1024,0.25,low,6,0.25,EO,13712.0,15656,1.0,156,62696,0.0635,1953
1024,0.25,low,6,0.5,NC,32090.13,62696,1.0,156,62696,0.0635,1953
1024,0.25,low,6,0.5,RT,23493.33,31336,0.85897,156,62696,0.0635,1953
1024,0.25,low,6,0.5,EC,23493.33,31336,0.86538,156,62696,0.0635,1953
1024,0.25,low,6,0.5,EO,23493.33,31336,1.0,156,62696,0.0635,1953
1024,0.25,low,6,0.75,NC,32090.13,62696,1.0,156,62696,0.0635,1953
1024,0.25,low,6,0.75,RT,29861.87,47016,0.98077,156,62696,0.0635,1953
1024,0.25,low,6,0.75,EC,29861.87,47016,0.96154,156,62696,0.0635,1953
1024,0.25,low,6,0.75,EO,29861.87,47016,1.0,156,62696,0.0635,1953
1024,0.25,low,7,0.25,NC,37130.67,69832,1.0,155,69832,0.0561,2176
1024,0.25,low,7,0.25,RT,15932.27,17448,0.66452,155,69832,0.0561,2176
1024,0.25,low,7,0.25,EC,15932.27,17448,0.62581,155,69832,0.0561,2176
1024,0.25,low,7,0.25,EO,15932.27,17448,1.0,155,69832,0.0561,2176
1024,0.25,low,7,0.5,NC,37130.67,69832,1.0,155,69832,0.0561,2176
1024,0.25,low,7,0.5,RT,27229.33,34888,0.86452,155,69832,0.0561,2176
1024,0.25,low,7,0.5,EC,27229.33,34888,0.87742,155,69832,0.0561,2176
1024,0.25,low,7,0.5,EO,27229.33,34888,1.0,155,69832,0.0561,2176
1024,0.25,low,7,0.75,NC,37130.67,69832,1.0,155,69832,0.0561,2176
1024,0.25,low,7,0.75,RT,34152.0,52360,0.95484,155,69832,0.0561,2176
1024,0.25,low,7,0.75,EC,34152.0,52360,0.98065,155,69832,0.0561,2176
1024,0.25,low,7,0.75,EO,34152.0,52360,1.0,155,69832,0.0561,2176
1024,0.25,med,0,0.25,NC,30562.13,60712,1.0,162,60712,0.0598,1891
1024,0.25,med,0,0.25,RT,13336.53,15176,0.58025,162,60712,0.0598,1891
1024,0.25,med,0,0.25,EC,13336.53,15176,0.9321,162,60712,0.0598,1891
1024,0.25,med,0,0.25,EO,13336.53,15176,1.0,162,60712,0.0598,1891
1024,0.25,med,0,0.5,NC,30562.13,60712,1.0,162,60712,0.0598,1891
1024,0.25,med,0,0.5,RT,22998.93,30344,0.7963,162,60712,0.0598,1891
1024,0.25,med,0,0.5,EC,22998.93,30344,1.0,162,60712,0.0598,1891
1024,0.25,med,0,0.5,EO,22998.93,30344,1.0,162,60712,0.0598,1891
1024,0.25,med,0,0.75,NC,30562.13,60712,1.0,162,60712,0.0598,1891
1024,0.25,med,0,0.75,RT,28614.4,45512,0.96914,162,60712,0.0598,1891
1024,0.25,med,0,0.75,EC,28614.4,45512,1.0,162,60712,0.0598,1891
1024,0.25,med,0,0.75,EO,28614.4,45512,1.0,162,60712,0.0598,1891
1024,0.25,med,1,0.25,NC,32344.53,59016,1.0,136,59016,0.0533,1838
1024,0.25,med,1,0.25,RT,12736.53,14728,0.41912,136,59016,0.0533,1838
1024,0.25,med,1,0.25,EC,12736.53,14728,0.80882,136,59016,0.0533,1838
1024,0.25,med,1,0.25,EO,12736.53,14728,1.0,136,59016,0.0533,1838
1024,0.25,med,1,0.5,NC,32344.53,59016,1.0,136,59016,0.0533,1838
1024,0.25,med,1,0.5,RT,22694.93,29480,0.70588,136,59016,0.0533,1838
1024,0.25,med,1,0.5,EC,22694.93,29480,0.98529,136,59016,0.0533,1838
1024,0.25,med,1,0.5,EO,22694.93,29480,1.0,136,59016,0.0533,1838
1024,0.25,med,1,0.75,NC,32344.53,59016,1.0,136,59016,0.0533,1838
1024,0.25,med,1,0.75,RT,29864.53,44232,0.93382,136,59016,0.0533,1838
1024,0.25,med,1,0.75,EC,29864.53,44232,1.0,136,59016,0.0533,1838
1024,0.25,med,1,0.75,EO,29864.53,44232,1.0,136,59016,0.0533,1838
1024,0.25,med,2,0.25,NC,29176.0,58440,1.0,149,58440,0.0582,1820
1024,0.25,med,2,0.25,RT,12690.13,14600,0.61074,149,58440,0.0582,1820
1024,0.25,med,2,0.25,EC,12690.13,14600,0.85906,149,58440,0.0582,1820
1024,0.25,med,2,0.25,EO,12690.13,14600,1.0,149,58440,0.0582,1820
1024,0.25,med,2,0.5,NC,29176.0,58440,1.0,149,58440,0.0582,1820
1024,0.25,med,2,0.5,RT,21425.07,29192,0.81208,149,58440,0.0582,1820
1024,0.25,med,2,0.5,EC,21425.07,29192,0.97315,149,58440,0.0582,1820
1024,0.25,med,2,0.5,EO,21425.07,29192,1.0,149,58440,0.0582,1820
1024,0.25,med,2,0.75,NC,29176.0,58440,1.0,149,58440,0.0582,1820
1024,0.25,med,2,0.75,RT,26929.6,43816,0.96644,149,58440,0.0582,1820
1024,0.25,med,2,0.75,EC,26929.6,43816,1.0,149,58440,0.0582,1820
1024,0.25,med,2,0.75,EO,26929.6,43816,1.0,149,58440,0.0582,1820
1024,0.25,med,3,0.25,NC,28309.87,55240,1.0,161,55240,0.0645,1720
1024,0.25,med,3,0.25,RT,12011.73,13800,0.50932,161,55240,0.0645,1720
1024,0.25,med,3,0.25,EC,12011.73,13800,0.85714,161,55240,0.0645,1720
1024,0.25,med,3,0.25,EO,12011.73,13800,1.0,161,55240,0.0645,1720
1024,0.25,med,3,0.5,NC,28309.87,55240,1.0,161,55240,0.0645,1720
1024,0.25,med,3,0.5,RT,20861.87,27592,0.75776,161,55240,0.0645,1720
1024,0.25,med,3,0.5,EC,20861.87,27592,0.98758,161,55240,0.0645,1720
1024,0.25,med,3,0.5,EO,20861.87,27592,1.0,161,55240,0.0645,1720
1024,0.25,med,3,0.75,NC,28309.87,55240,1.0,161,55240,0.0645,1720
1024,0.25,med,3,0.75,RT,26632.0,41416,0.9441,161,55240,0.0645,1720
1024,0.25,med,3,0.75,EC,26632.0,41416,1.0,161,55240,0.0645,1720
1024,0.25,med,3,0.75,EO,26632.0,41416,1.0,161,55240,0.0645,1720
1024,0.25,med,4,0.25,NC,30963.73,61928,1.0,168,61928,0.0581,1929
1024,0.25,med,4,0.25,RT,13299.2,15464,0.6131,168,61928,0.0581,1929
1024,0.25,med,4,0.25,EC,13299.2,15464,0.91071,168,61928,0.0581,1929
1024,0.25,med,4,0.25,EO,13299.2,15464,1.0,168,61928,0.0581,1929
1024,0.25,med,4,0.5,NC,30963.73,61928,1.0,168,61928,0.0581,1929
1024,0.25,med,4,0.5,RT,22978.67,30952,0.83929,168,61928,0.0581,1929
1024,0.25,med,4,0.5,EC,22978.67,30952,0.99405,168,61928,0.0581,1929
1024,0.25,med,4,0.5,EO,22978.67,30952,1.0,168,61928,0.0581,1929
1024,0.25,med,4,0.75,NC,30963.73,61928,1.0,168,61928,0.0581,1929
1024,0.25,med,4,0.75,RT,29026.13,46440,0.95238,168,61928,0.0581,1929
1024,0.25,med,4,0.75,EC,29026.13,46440,1.0,168,61928,0.0581,1929
1024,0.25,med,4,0.75,EO,29026.13,46440,1.0,168,61928,0.0581,1929
1024,0.25,med,5,0.25,NC,29601.07,58184,1.0,146,58184,0.0513,1812
1024,0.25,med,5,0.25,RT,13254.93,14536,0.52055,146,58184,0.0513,1812
1024,0.25,med,5,0.25,EC,13254.93,14536,0.92466,146,58184,0.0513,1812
1024,0.25,med,5,0.25,EO,13254.93,14536,1.0,146,58184,0.0513,1812
1024,0.25,med,5,0.5,NC,29601.07,58184,1.0,146,58184,0.0513,1812
1024,0.25,med,5,0.5,RT,22740.27,29064,0.83562,146,58184,0.0513,1812
1024,0.25,med,5,0.5,EC,22740.27,29064,0.99315,146,58184,0.0513,1812
1024,0.25,med,5,0.5,EO,22740.27,29064,1.0,146,58184,0.0513,1812
1024,0.25,med,5,0.75,NC,29601.07,58184,1.0,146,58184,0.0513,1812
1024,0.25,med,5,0.75,RT,28149.87,43624,0.9589,146,58184,0.0513,1812
1024,0.25,med,5,0.75,EC,28149.87,43624,1.0,146,58184,0.0513,1812
1024,0.25,med,5,0.75,EO,28149.87,43624,1.0,146,58184,0.0513,1812
1024,0.25,med,6,0.25,NC,32090.13,62696,1.0,168,62696,0.0558,1953
1024,0.25,med,6,0.25,RT,13712.0,15656,0.54167,168,62696,0.0558,1953
1024,0.25,med,6,0.25,EC,13712.0,15656,0.89286,168,62696,0.0558,1953
1024,0.25,med,6,0.25,EO,13712.0,15656,1.0,168,62696,0.0558,1953
1024,0.25,med,6,0.5,NC,32090.13,62696,1.0,168,62696,0.0558,1953
1024,0.25,med,6,0.5,RT,23493.33,31336,0.77381,168,62696,0.0558,1953
1024,0.25,med,6,0.5,EC,23493.33,31336,0.9881,168,62696,0.0558,1953
1024,0.25,med,6,0.5,EO,23493.33,31336,1.0,168,62696,0.0558,1953
1024,0.25,med,6,0.75,NC,32090.13,62696,1.0,168,62696,0.0558,1953
1024,0.25,med,6,0.75,RT,29861.87,47016,0.96429,168,62696,0.0558,1953
1024,0.25,med,6,0.75,EC,29861.87,47016,1.0,168,62696,0.0558,1953
1024,0.25,med,6,0.75,EO,29861.87,47016,1.0,168,62696,0.0558,1953
1024,0.25,med,7,0.25,NC,37130.67,69832,1.0,170,69832,0.0574,2176
1024,0.25,med,7,0.25,RT,15932.27,17448,0.60588,170,69832,0.0574,2176
1024,0.25,med,7,0.25,EC,15932.27,17448,0.91765,170,69832,0.0574,2176
1024,0.25,med,7,0.25,EO,15932.27,17448,1.0,170,69832,0.0574,2176
1024,0.25,med,7,0.5,NC,37130.67,69832,1.0,170,69832,0.0574,2176
1024,0.25,med,7,0.5,RT,27229.33,34888,0.84118,170,69832,0.0574,2176
1024,0.25,med,7,0.5,EC,27229.33,34888,1.0,170,69832,0.0574,2176
1024,0.25,med,7,0.5,EO,27229.33,34888,1.0,170,69832,0.0574,2176
1024,0.25,med,7,0.75,NC,37130.67,69832,1.0,170,69832,0.0574,2176
1024,0.25,med,7,0.75,RT,34152.0,52360,0.96471,170,69832,0.0574,2176
1024,0.25,med,7,0.75,EC,34152.0,52360,1.0,170,69832,0.0574,2176
1024,0.25,med,7,0.75,EO,34152.0,52360,1.0,170,69832,0.0574,2176
1024,0.25,high,0,0.25,NC,30562.13,60712,1.0,175,60712,0.0545,1891
1024,0.25,high,0,0.25,RT,13336.53,15176,0.47429,175,60712,0.0545,1891
1024,0.25,high,0,0.25,EC,13336.53,15176,0.98857,175,60712,0.0545,1891
1024,0.25,high,0,0.25,EO,13336.53,15176,1.0,175,60712,0.0545,1891
1024,0.25,high,0,0.5,NC,30562.13,60712,1.0,175,60712,0.0545,1891
1024,0.25,high,0,0.5,RT,22998.93,30344,0.76,175,60712,0.0545,1891
1024,0.25,high,0,0.5,EC,22998.93,30344,1.0,175,60712,0.0545,1891
1024,0.25,high,0,0.5,EO,22998.93,30344,1.0,175,60712,0.0545,1891
1024,0.25,high,0,0.75,NC,30562.13,60712,1.0,175,60712,0.0545,1891
1024,0.25,high,0,0.75,RT,28614.4,45512,0.91429,175,60712,0.0545,1891
1024,0.25,high,0,0.75,EC,28614.4,45512,1.0,175,60712,0.0545,1891
1024,0.25,high,0,0.75,EO,28614.4,45512,1.0,175,60712,0.0545,1891
1024,0.25,high,1,0.25,NC,32344.53,59016,1.0,169,59016,0.0571,1838
1024,0.25,high,1,0.25,RT,12736.53,14728,0.48521,169,59016,0.0571,1838
1024,0.25,high,1,0.25,EC,12736.53,14728,0.99408,169,59016,0.0571,1838
1024,0.25,high,1,0.25,EO,12736.53,14728,1.0,169,59016,0.0571,1838
1024,0.25,high,1,0.5,NC,32344.53,59016,1.0,169,59016,0.0571,1838
1024,0.25,high,1,0.5,RT,22694.93,29480,0.71006,169,59016,0.0571,1838
1024,0.25,high,1,0.5,EC,22694.93,29480,1.0,169,59016,0.0571,1838
1024,0.25,high,1,0.5,EO,22694.93,29480,1.0,169,59016,0.0571,1838
1024,0.25,high,1,0.75,NC,32344.53,59016,1.0,169,59016,0.0571,1838
1024,0.25,high,1,0.75,RT,29864.53,44232,0.94083,169,59016,0.0571,1838
1024,0.25,high,1,0.75,EC,29864.53,44232,1.0,169,59016,0.0571,1838
1024,0.25,high,1,0.75,EO,29864.53,44232,1.0,169,59016,0.0571,1838
1024,0.25,high,2,0.25,NC,29176.0,58440,1.0,160,58440,0.0555,1820
1024,0.25,high,2,0.25,RT,12690.13,14600,0.63125,160,58440,0.0555,1820
1024,0.25,high,2,0.25,EC,12690.13,14600,0.95625,160,58440,0.0555,1820
1024,0.25,high,2,0.25,EO,12690.13,14600,1.0,160,58440,0.0555,1820
1024,0.25,high,2,0.5,NC,29176.0,58440,1.0,160,58440,0.0555,1820
1024,0.25,high,2,0.5,RT,21425.07,29192,0.80625,160,58440,0.0555,1820
1024,0.25,high,2,0.5,EC,21425.07,29192,1.0,160,58440,0.0555,1820
1024,0.25,high,2,0.5,EO,21425.07,29192,1.0,160,58440,0.0555,1820
1024,0.25,high,2,0.75,NC,29176.0,58440,1.0,160,58440,0.0555,1820
1024,0.25,high,2,0.75,RT,26929.6,43816,0.9375,160,58440,0.0555,1820
1024,0.25,high,2,0.75,EC,26929.6,43816,1.0,160,58440,0.0555,1820
1024,0.25,high,2,0.75,EO,26929.6,43816,1.0,160,58440,0.0555,1820
1024,0.25,high,3,0.25,NC,28309.87,55240,1.0,153,55240,0.0541,1720
1024,0.25,high,3,0.25,RT,12011.73,13800,0.52288,153,55240,0.0541,1720
1024,0.25,high,3,0.25,EC,12011.73,13800,0.99346,153,55240,0.0541,1720
1024,0.25,high,3,0.25,EO,12011.73,13800,1.0,153,55240,0.0541,1720
1024,0.25,high,3,0.5,NC,28309.87,55240,1.0,153,55240,0.0541,1720
1024,0.25,high,3,0.5,RT,20861.87,27592,0.78431,153,55240,0.0541,1720
1024,0.25,high,3,0.5,EC,20861.87,27592,1.0,153,55240,0.0541,1720
1024,0.25,high,3,0.5,EO,20861.87,27592,1.0,153,55240,0.0541,1720
1024,0.25,high,3,0.75,NC,28309.87,55240,1.0,153,55240,0.0541,1720
1024,0.25,high,3,0.75,RT,26632.0,41416,0.9281,153,55240,0.0541,1720
1024,0.25,high,3,0.75,EC,26632.0,41416,1.0,153,55240,0.0541,1720
1024,0.25,high,3,0.75,EO,26632.0,41416,1.0,153,55240,0.0541,1720
1024,0.25,high,4,0.25,NC,30963.73,61928,1.0,150,61928,0.0544,1929
1024,0.25,high,4,0.25,RT,13299.2,15464,0.54667,150,61928,0.0544,1929
1024,0.25,high,4,0.25,EC,13299.2,15464,0.96667,150,61928,0.0544,1929
1024,0.25,high,4,0.25,EO,13299.2,15464,1.0,150,61928,0.0544,1929
1024,0.25,high,4,0.5,NC,30963.73,61928,1.0,150,61928,0.0544,1929
1024,0.25,high,4,0.5,RT,22978.67,30952,0.8,150,61928,0.0544,1929
1024,0.25,high,4,0.5,EC,22978.67,30952,1.0,150,61928,0.0544,1929
1024,0.25,high,4,0.5,EO,22978.67,30952,1.0,150,61928,0.0544,1929
1024,0.25,high,4,0.75,NC,30963.73,61928,1.0,150,61928,0.0544,1929
1024,0.25,high,4,0.75,RT,29026.13,46440,0.92,150,61928,0.0544,1929
1024,0.25,high,4,0.75,EC,29026.13,46440,1.0,150,61928,0.0544,1929
1024,0.25,high,4,0.75,EO,29026.13,46440,1.0,150,61928,0.0544,1929
1024,0.25,high,5,0.25,NC,29601.07,58184,1.0,169,58184,0.0607,1812
1024,0.25,high,5,0.25,RT,13254.93,14536,0.5503,169,58184,0.0607,1812
1024,0.25,high,5,0.25,EC,13254.93,14536,0.98817,169,58184,0.0607,1812
1024,0.25,high,5,0.25,EO,13254.93,14536,1.0,169,58184,0.0607,1812
1024,0.25,high,5,0.5,NC,29601.07,58184,1.0,169,58184,0.0607,1812
1024,0.25,high,5,0.5,RT,22740.27,29064,0.84615,169,58184,0.0607,1812
1024,0.25,high,5,0.5,EC,22740.27,29064,1.0,169,58184,0.0607,1812
1024,0.25,high,5,0.5,EO,22740.27,29064,1.0,169,58184,0.0607,1812
1024,0.25,high,5,0.75,NC,29601.07,58184,1.0,169,58184,0.0607,1812
1024,0.25,high,5,0.75,RT,28149.87,43624,0.98225,169,58184,0.0607,1812
1024,0.25,high,5,0.75,EC,28149.87,43624,1.0,169,58184,0.0607,1812
1024,0.25,high,5,0.75,EO,28149.87,43624,1.0,169,58184,0.0607,1812
1024,0.25,high,6,0.25,NC,32090.13,62696,1.0,190,62696,0.0594,1953
1024,0.25,high,6,0.25,RT,13712.0,15656,0.53158,190,62696,0.0594,1953
1024,0.25,high,6,0.25,EC,13712.0,15656,0.96316,190,62696,0.0594,1953
1024,0.25,high,6,0.25,EO,13712.0,15656,1.0,190,62696,0.0594,1953
1024,0.25,high,6,0.5,NC,32090.13,62696,1.0,190,62696,0.0594,1953
1024,0.25,high,6,0.5,RT,23493.33,31336,0.77368,190,62696,0.0594,1953
1024,0.25,high,6,0.5,EC,23493.33,31336,1.0,190,62696,0.0594,1953
1024,0.25,high,6,0.5,EO,23493.33,31336,1.0,190,62696,0.0594,1953
1024,0.25,high,6,0.75,NC,32090.13,62696,1.0,190,62696,0.0594,1953
1024,0.25,high,6,0.75,RT,29861.87,47016,0.92105,190,62696,0.0594,1953
1024,0.25,high,6,0.75,EC,29861.87,47016,1.0,190,62696,0.0594,1953
1024,0.25,high,6,0.75,EO,29861.87,47016,1.0,190,62696,0.0594,1953
1024,0.25,high,7,0.25,NC,37130.67,69832,1.0,166,69832,0.0547,2176
1024,0.25,high,7,0.25,RT,15932.27,17448,0.51205,166,69832,0.0547,2176
1024,0.25,high,7,0.25,EC,15932.27,17448,0.92771,166,69832,0.0547,2176
1024,0.25,high,7,0.25,EO,15932.27,17448,1.0,166,69832,0.0547,2176
1024,0.25,high,7,0.5,NC,37130.67,69832,1.0,166,69832,0.0547,2176
1024,0.25,high,7,0.5,RT,27229.33,34888,0.73494,166,69832,0.0547,2176
1024,0.25,high,7,0.5,EC,27229.33,34888,1.0,166,69832,0.0547,2176
1024,0.25,high,7,0.5,EO,27229.33,34888,1.0,166,69832,0.0547,2176
1024,0.25,high,7,0.75,NC,37130.67,69832,1.0,166,69832,0.0547,2176
1024,0.25,high,7,0.75,RT,34152.0,52360,0.93373,166,69832,0.0547,2176
1024,0.25,high,7,0.75,EC,34152.0,52360,1.0,166,69832,0.0547,2176
1024,0.25,high,7,0.75,EO,34152.0,52360,1.0,166,69832,0.0547,2176
