mix,a_prose,gap,a_tool,a_mixed,drift,sess_spread,r,k_star_fixed,k_map,ntps_fixed,ntps_adapt_ideal,ntps_adapt,ntps_adapt_std,ntps_k1,fixed_captured_frac,ideal_gain_pct,gain_pct,p_err,s
tool_heavy,0.55,0.1,0.65,0.6,0.1,0.1,0.2,2,2;2;2,1.4486,1.4486,1.4196,0.0,1.3583,1.0,0.0,-2.0,0.05,0.02
tool_heavy,0.55,0.1,0.65,0.6,0.1,0.1,0.2,2,2;2;2,1.4486,1.4486,1.3761,0.0,1.3583,1.0,0.0,-5.0,0.05,0.05
tool_heavy,0.55,0.1,0.65,0.6,0.1,0.1,0.2,2,2;2;2,1.4486,1.4486,1.4486,0.0,1.3583,1.0,0.0,0.0,0.15,0.0
tool_heavy,0.55,0.1,0.65,0.6,0.1,0.1,0.2,2,2;2;2,1.4486,1.4486,1.4196,0.0,1.3583,1.0,0.0,-2.0,0.15,0.02
tool_heavy,0.55,0.1,0.65,0.6,0.1,0.1,0.2,2,2;2;2,1.4486,1.4486,1.3761,0.0,1.3583,1.0,0.0,-5.0,0.15,0.05
tool_heavy,0.55,0.1,0.65,0.6,0.1,0.1,0.4,1,1;1;1,1.1643,1.1643,1.1643,0.0,1.1643,1.0,0.0,0.0,0.0,0.0
tool_heavy,0.55,0.1,0.65,0.6,0.1,0.1,0.4,1,1;1;1,1.1643,1.1643,1.141,0.0,1.1643,1.0,0.0,-2.0,0.0,0.02
tool_heavy,0.55,0.1,0.65,0.6,0.1,0.1,0.4,1,1;1;1,1.1643,1.1643,1.1061,0.0,1.1643,1.0,0.0,-5.0,0.0,0.05
tool_heavy,0.55,0.1,0.65,0.6,0.1,0.1,0.4,1,1;1;1,1.1643,1.1643,1.1643,0.0,1.1643,1.0,0.0,0.0,0.05,0.0
tool_heavy,0.55,0.1,0.65,0.6,0.1,0.1,0.4,1,1;1;1,1.1643,1.1643,1.141,0.0,1.1643,1.0,0.0,-2.0,0.05,0.02
tool_heavy,0.55,0.1,0.65,0.6,0.1,0.1,0.4,1,1;1;1,1.1643,1.1643,1.1061,0.0,1.1643,1.0,0.0,-5.0,0.05,0.05
tool_heavy,0.55,0.1,0.65,0.6,0.1,0.1,0.4,1,1;1;1,1.1643,1.1643,1.1643,0.0,1.1643,1.0,0.0,0.0,0.15,0.0
tool_heavy,0.55,0.1,0.65,0.6,0.1,0.1,0.4,1,1;1;1,1.1643,1.1643,1.141,0.0,1.1643,1.0,0.0,-2.0,0.15,0.02
tool_heavy,0.55,0.1,0.65,0.6,0.1,0.1,0.4,1,1;1;1,1.1643,1.1643,1.1061,0.0,1.1643,1.0,0.0,-5.0,0.15,0.05
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.05,6,4;7;5,2.4527,2.465,2.465,0.0,1.6286,0.9853,0.5,0.5,0.0,0.0
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.05,6,4;7;5,2.4527,2.465,2.4157,0.0,1.6286,0.9853,0.5,-1.51,0.0,0.02
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.05,6,4;7;5,2.4527,2.465,2.3417,0.0,1.6286,0.9853,0.5,-4.525,0.0,0.05
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.05,6,4;7;5,2.4527,2.465,2.4624,0.0051,1.6286,0.9853,0.5,0.395,0.05,0.0
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.05,6,4;7;5,2.4527,2.465,2.4157,0.0,1.6286,0.9853,0.5,-1.51,0.05,0.02
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.05,6,4;7;5,2.4527,2.465,2.3417,0.0,1.6286,0.9853,0.5,-4.525,0.05,0.05
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.05,6,4;7;5,2.4527,2.465,2.4638,0.0015,1.6286,0.9853,0.5,0.451,0.15,0.0
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.05,6,4;7;5,2.4527,2.465,2.3961,0.0391,1.6286,0.9853,0.5,-2.306,0.15,0.02
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.05,6,4;7;5,2.4527,2.465,2.3357,0.0091,1.6286,0.9853,0.5,-4.769,0.15,0.05
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.1,4,3;5;3,2.0369,2.0508,2.0508,0.0,1.5545,0.972,0.682,0.682,0.0,0.0
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.1,4,3;5;3,2.0369,2.0508,2.0098,0.0,1.5545,0.972,0.682,-1.331,0.0,0.02
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.1,4,3;5;3,2.0369,2.0508,1.9483,0.0,1.5545,0.972,0.682,-4.352,0.0,0.05
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.1,4,3;5;3,2.0369,2.0508,2.0508,0.0,1.5545,0.972,0.682,0.682,0.05,0.0
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.1,4,3;5;3,2.0369,2.0508,1.9855,0.0298,1.5545,0.972,0.682,-2.526,0.05,0.02
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.1,4,3;5;3,2.0369,2.0508,1.9483,0.0,1.5545,0.972,0.682,-4.352,0.05,0.05
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.1,4,3;5;3,2.0369,2.0508,2.0508,0.0,1.5545,0.972,0.682,0.682,0.15,0.0
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.1,4,3;5;3,2.0369,2.0508,1.9976,0.0243,1.5545,0.972,0.682,-1.929,0.15,0.02
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.1,4,3;5;3,2.0369,2.0508,1.9226,0.0317,1.5545,0.972,0.682,-5.615,0.15,0.05
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.2,3,2;3;2,1.6159,1.6247,1.6247,0.0,1.425,0.9558,0.546,0.546,0.0,0.0
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.2,3,2;3;2,1.6159,1.6247,1.5922,0.0,1.425,0.9558,0.546,-1.465,0.0,0.02
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.2,3,2;3;2,1.6159,1.6247,1.5434,0.0,1.425,0.9558,0.546,-4.481,0.0,0.05
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.2,3,2;3;2,1.6159,1.6247,1.6247,0.0,1.425,0.9558,0.546,0.546,0.05,0.0
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.2,3,2;3;2,1.6159,1.6247,1.591,0.0024,1.425,0.9558,0.546,-1.539,0.05,0.02
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.2,3,2;3;2,1.6159,1.6247,1.5434,0.0,1.425,0.9558,0.546,-4.481,0.05,0.05
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.2,3,2;3;2,1.6159,1.6247,1.6167,0.016,1.425,0.9558,0.546,0.05,0.15,0.0
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.2,3,2;3;2,1.6159,1.6247,1.591,0.0024,1.425,0.9558,0.546,-1.539,0.15,0.02
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.2,3,2;3;2,1.6159,1.6247,1.5413,0.0022,1.425,0.9558,0.546,-4.617,0.15,0.05
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.4,2,1;2;1,1.2325,1.2457,1.2457,0.0,1.2214,0.4555,1.074,1.074,0.0,0.0
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.4,2,1;2;1,1.2325,1.2457,1.2208,0.0,1.2214,0.4555,1.074,-0.948,0.0,0.02
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.4,2,1;2;1,1.2325,1.2457,1.1834,0.0,1.2214,0.4555,1.074,-3.98,0.0,0.05
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.4,2,1;2;1,1.2325,1.2457,1.2457,0.0,1.2214,0.4555,1.074,1.074,0.05,0.0
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.4,2,1;2;1,1.2325,1.2457,1.2178,0.0037,1.2214,0.4555,1.074,-1.196,0.05,0.02
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.4,2,1;2;1,1.2325,1.2457,1.1834,0.0,1.2214,0.4555,1.074,-3.98,0.05,0.05
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.4,2,1;2;1,1.2325,1.2457,1.2393,0.0094,1.2214,0.4555,1.074,0.553,0.15,0.0
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.4,2,1;2;1,1.2325,1.2457,1.2187,0.0026,1.2214,0.4555,1.074,-1.121,0.15,0.02
tool_heavy,0.55,0.2,0.75,0.65,0.2,0.2,0.4,2,1;2;1,1.2325,1.2457,1.1742,0.0113,1.2214,0.4555,1.074,-4.729,0.15,0.05
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.05,9,4;10;6,3.1844,3.2369,3.2369,0.0,1.7048,0.9657,1.649,1.649,0.0,0.0
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.05,9,4;10;6,3.1844,3.2369,3.1722,0.0,1.7048,0.9657,1.649,-0.384,0.0,0.02
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.05,9,4;10;6,3.1844,3.2369,3.0751,0.0,1.7048,0.9657,1.649,-3.433,0.0,0.05
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.05,9,4;10;6,3.1844,3.2369,3.1515,0.1708,1.7048,0.9657,1.649,-1.033,0.05,0.0
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.05,9,4;10;6,3.1844,3.2369,3.1425,0.0594,1.7048,0.9657,1.649,-1.316,0.05,0.02
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.05,9,4;10;6,3.1844,3.2369,3.0751,0.0,1.7048,0.9657,1.649,-3.433,0.05,0.05
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.05,9,4;10;6,3.1844,3.2369,3.1941,0.0562,1.7048,0.9657,1.649,0.303,0.15,0.0
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.05,9,4;10;6,3.1844,3.2369,3.1722,0.0,1.7048,0.9657,1.649,-0.384,0.15,0.02
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.05,9,4;10;6,3.1844,3.2369,3.0482,0.0142,1.7048,0.9657,1.649,-4.278,0.15,0.05
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.1,6,3;7;4,2.5008,2.5485,2.5485,0.0,1.6273,0.9482,1.91,1.91,0.0,0.0
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.1,6,3;7;4,2.5008,2.5485,2.4976,0.0,1.6273,0.9482,1.91,-0.128,0.0,0.02
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.1,6,3;7;4,2.5008,2.5485,2.4211,0.0,1.6273,0.9482,1.91,-3.186,0.0,0.05
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.1,6,3;7;4,2.5008,2.5485,2.4872,0.1104,1.6273,0.9482,1.91,-0.544,0.05,0.0
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.1,6,3;7;4,2.5008,2.5485,2.4967,0.0018,1.6273,0.9482,1.91,-0.164,0.05,0.02
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.1,6,3;7;4,2.5008,2.5485,2.4187,0.003,1.6273,0.9482,1.91,-3.284,0.05,0.05
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.1,6,3;7;4,2.5008,2.5485,2.5379,0.013,1.6273,0.9482,1.91,1.484,0.15,0.0
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.1,6,3;7;4,2.5008,2.5485,2.4976,0.0,1.6273,0.9482,1.91,-0.128,0.15,0.02
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.1,6,3;7;4,2.5008,2.5485,2.3406,0.1071,1.6273,0.9482,1.91,-6.407,0.15,0.05
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.2,4,2;5;3,1.8676,1.9023,1.9023,0.0,1.4917,0.9156,1.855,1.855,0.0,0.0
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.2,4,2;5;3,1.8676,1.9023,1.8642,0.0,1.4917,0.9156,1.855,-0.182,0.0,0.02
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.2,4,2;5;3,1.8676,1.9023,1.8072,0.0,1.4917,0.9156,1.855,-3.237,0.0,0.05
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.2,4,2;5;3,1.8676,1.9023,1.8978,0.009,1.4917,0.9156,1.855,1.614,0.05,0.0
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.2,4,2;5;3,1.8676,1.9023,1.8642,0.0,1.4917,0.9156,1.855,-0.182,0.05,0.02
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.2,4,2;5;3,1.8676,1.9023,1.7916,0.022,1.4917,0.9156,1.855,-4.068,0.05,0.05
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.2,4,2;5;3,1.8676,1.9023,1.8962,0.0094,1.4917,0.9156,1.855,1.53,0.15,0.0
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.2,4,2;5;3,1.8676,1.9023,1.8135,0.0598,1.4917,0.9156,1.855,-2.896,0.15,0.02
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.2,4,2;5;3,1.8676,1.9023,1.7429,0.0786,1.4917,0.9156,1.855,-6.675,0.15,0.05
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.4,2,1;3;2,1.3467,1.368,1.368,0.0,1.2786,0.7617,1.582,1.582,0.0,0.0
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.4,2,1;3;2,1.3467,1.368,1.3406,0.0,1.2786,0.7617,1.582,-0.449,0.0,0.02
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.4,2,1;3;2,1.3467,1.368,1.2996,0.0,1.2786,0.7617,1.582,-3.497,0.0,0.05
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.4,2,1;3;2,1.3467,1.368,1.3614,0.0083,1.2786,0.7617,1.582,1.093,0.05,0.0
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.4,2,1;3;2,1.3467,1.368,1.3405,0.0002,1.2786,0.7617,1.582,-0.456,0.05,0.02
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.4,2,1;3;2,1.3467,1.368,1.2934,0.0077,1.2786,0.7617,1.582,-3.955,0.05,0.05
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.4,2,1;3;2,1.3467,1.368,1.3502,0.0356,1.2786,0.7617,1.582,0.262,0.15,0.0
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.4,2,1;3;2,1.3467,1.368,1.3368,0.0074,1.2786,0.7617,1.582,-0.732,0.15,0.02
tool_heavy,0.55,0.3,0.85,0.7,0.3,0.3,0.4,2,1;3;2,1.3467,1.368,1.2971,0.005,1.2786,0.7617,1.582,-3.681,0.15,0.05
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.05,3,5;2;3,1.4526,1.4745,1.4745,0.0,1.3429,0.8338,1.506,1.506,0.0,0.0
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.05,3,5;2;3,1.4526,1.4745,1.445,0.0,1.3429,0.8338,1.506,-0.524,0.0,0.02
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.05,3,5;2;3,1.4526,1.4745,1.4007,0.0,1.3429,0.8338,1.506,-3.569,0.0,0.05
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.05,3,5;2;3,1.4526,1.4745,1.4713,0.0039,1.3429,0.8338,1.506,1.288,0.05,0.0
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.05,3,5;2;3,1.4526,1.4745,1.445,0.0,1.3429,0.8338,1.506,-0.524,0.05,0.02
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.05,3,5;2;3,1.4526,1.4745,1.3994,0.0027,1.3429,0.8338,1.506,-3.664,0.05,0.05
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.05,3,5;2;3,1.4526,1.4745,1.4699,0.0061,1.3429,0.8338,1.506,1.189,0.15,0.0
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.05,3,5;2;3,1.4526,1.4745,1.4356,0.0096,1.3429,0.8338,1.506,-1.166,0.15,0.02
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.05,3,5;2;3,1.4526,1.4745,1.3994,0.0027,1.3429,0.8338,1.506,-3.664,0.15,0.05
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.1,2,3;1;2,1.3233,1.3313,1.3313,0.0,1.2818,0.8389,0.602,0.602,0.0,0.0
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.1,2,3;1;2,1.3233,1.3313,1.3047,0.0,1.2818,0.8389,0.602,-1.41,0.0,0.02
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.1,2,3;1;2,1.3233,1.3313,1.2647,0.0,1.2818,0.8389,0.602,-4.428,0.0,0.05
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.1,2,3;1;2,1.3233,1.3313,1.3297,0.0031,1.2818,0.8389,0.602,0.484,0.05,0.0
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.1,2,3;1;2,1.3233,1.3313,1.2987,0.012,1.2818,0.8389,0.602,-1.862,0.05,0.02
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.1,2,3;1;2,1.3233,1.3313,1.2611,0.0072,1.2818,0.8389,0.602,-4.7,0.05,0.05
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.1,2,3;1;2,1.3233,1.3313,1.3306,0.0013,1.2818,0.8389,0.602,0.552,0.15,0.0
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.1,2,3;1;2,1.3233,1.3313,1.2987,0.012,1.2818,0.8389,0.602,-1.862,0.15,0.02
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.1,2,3;1;2,1.3233,1.3313,1.2611,0.0072,1.2818,0.8389,0.602,-4.702,0.15,0.05
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.2,1,2;1;1,1.175,1.1855,1.1855,0.0,1.175,0.0,0.897,0.897,0.0,0.0
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.2,1,2;1;1,1.175,1.1855,1.1618,0.0,1.175,0.0,0.897,-1.121,0.0,0.02
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.2,1,2;1;1,1.175,1.1855,1.1263,0.0,1.175,0.0,0.897,-4.148,0.0,0.05
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.2,1,2;1;1,1.175,1.1855,1.1855,0.0,1.175,0.0,0.897,0.897,0.05,0.0
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.2,1,2;1;1,1.175,1.1855,1.1618,0.0,1.175,0.0,0.897,-1.121,0.05,0.02
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.2,1,2;1;1,1.175,1.1855,1.1263,0.0,1.175,0.0,0.897,-4.148,0.05,0.05
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.2,1,2;1;1,1.175,1.1855,1.1855,0.0,1.175,0.0,0.897,0.897,0.15,0.0
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.2,1,2;1;1,1.175,1.1855,1.1618,0.0,1.175,0.0,0.897,-1.121,0.15,0.02
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.2,1,2;1;1,1.175,1.1855,1.1223,0.0049,1.175,0.0,0.897,-4.489,0.15,0.05
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.4,1,1;1;1,1.0071,1.0071,1.0071,0.0,1.0071,1.0,0.0,0.0,0.0,0.0
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.4,1,1;1;1,1.0071,1.0071,0.987,0.0,1.0071,1.0,0.0,-2.0,0.0,0.02
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.4,1,1;1;1,1.0071,1.0071,0.9568,0.0,1.0071,1.0,0.0,-5.0,0.0,0.05
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.4,1,1;1;1,1.0071,1.0071,1.0071,0.0,1.0071,1.0,0.0,0.0,0.05,0.0
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.4,1,1;1;1,1.0071,1.0071,0.987,0.0,1.0071,1.0,0.0,-2.0,0.05,0.02
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.4,1,1;1;1,1.0071,1.0071,0.9568,0.0,1.0071,1.0,0.0,-5.0,0.05,0.05
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.4,1,1;1;1,1.0071,1.0071,1.0071,0.0,1.0071,1.0,0.0,0.0,0.15,0.0
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.4,1,1;1;1,1.0071,1.0071,0.987,0.0,1.0071,1.0,0.0,-2.0,0.15,0.02
tool_heavy,0.65,-0.3,0.35,0.5,0.3,0.3,0.4,1,1;1;1,1.0071,1.0071,0.9568,0.0,1.0071,1.0,0.0,-5.0,0.15,0.05
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.05,3,5;3;4,1.6165,1.6244,1.6244,0.0,1.419,0.9617,0.486,0.486,0.0,0.0
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.05,3,5;3;4,1.6165,1.6244,1.5919,0.0,1.419,0.9617,0.486,-1.524,0.0,0.02
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.05,3,5;3;4,1.6165,1.6244,1.5432,0.0,1.419,0.9617,0.486,-4.538,0.0,0.05
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.05,3,5;3;4,1.6165,1.6244,1.6202,0.0081,1.419,0.9617,0.486,0.227,0.05,0.0
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.05,3,5;3;4,1.6165,1.6244,1.5907,0.0024,1.419,0.9617,0.486,-1.597,0.05,0.02
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.05,3,5;3;4,1.6165,1.6244,1.5432,0.0,1.419,0.9617,0.486,-4.538,0.05,0.05
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.05,3,5;3;4,1.6165,1.6244,1.6242,0.0003,1.419,0.9617,0.486,0.475,0.15,0.0
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.05,3,5;3;4,1.6165,1.6244,1.5918,0.0002,1.419,0.9617,0.486,-1.531,0.15,0.02
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.05,3,5;3;4,1.6165,1.6244,1.5322,0.0192,1.419,0.9617,0.486,-5.216,0.15,0.05
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.1,2,3;2;3,1.4454,1.4551,1.4551,0.0,1.3545,0.9037,0.67,0.67,0.0,0.0
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.1,2,3;2;3,1.4454,1.4551,1.426,0.0,1.3545,0.9037,0.67,-1.343,0.0,0.02
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.1,2,3;2;3,1.4454,1.4551,1.3823,0.0,1.3545,0.9037,0.67,-4.363,0.0,0.05
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.1,2,3;2;3,1.4454,1.4551,1.4551,0.0,1.3545,0.9037,0.67,0.67,0.05,0.0
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.1,2,3;2;3,1.4454,1.4551,1.4211,0.0098,1.3545,0.9037,0.67,-1.683,0.05,0.02
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.1,2,3;2;3,1.4454,1.4551,1.3823,0.0,1.3545,0.9037,0.67,-4.363,0.05,0.05
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.1,2,3;2;3,1.4454,1.4551,1.4501,0.01,1.3545,0.9037,0.67,0.323,0.15,0.0
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.1,2,3;2;3,1.4454,1.4551,1.4211,0.0098,1.3545,0.9037,0.67,-1.683,0.15,0.02
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.1,2,3;2;3,1.4454,1.4551,1.3776,0.0095,1.3545,0.9037,0.67,-4.693,0.15,0.05
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.2,1,2;1;2,1.2417,1.2585,1.2585,0.0,1.2417,0.0,1.357,1.357,0.0,0.0
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.2,1,2;1;2,1.2417,1.2585,1.2333,0.0,1.2417,0.0,1.357,-0.67,0.0,0.02
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.2,1,2;1;2,1.2417,1.2585,1.1956,0.0,1.2417,0.0,1.357,-3.711,0.0,0.05
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.2,1,2;1;2,1.2417,1.2585,1.2507,0.0096,1.2417,0.0,1.357,0.726,0.05,0.0
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.2,1,2;1;2,1.2417,1.2585,1.2333,0.0,1.2417,0.0,1.357,-0.67,0.05,0.02
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.2,1,2;1;2,1.2417,1.2585,1.1956,0.0,1.2417,0.0,1.357,-3.711,0.05,0.05
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.2,1,2;1;2,1.2417,1.2585,1.2455,0.0083,1.2417,0.0,1.357,0.309,0.15,0.0
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.2,1,2;1;2,1.2417,1.2585,1.2283,0.0075,1.2417,0.0,1.357,-1.079,0.15,0.02
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.2,1,2;1;2,1.2417,1.2585,1.1887,0.0085,1.2417,0.0,1.357,-4.269,0.15,0.05
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.4,1,1;1;1,1.0643,1.0643,1.0643,0.0,1.0643,1.0,0.0,0.0,0.0,0.0
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.4,1,1;1;1,1.0643,1.0643,1.043,0.0,1.0643,1.0,0.0,-2.0,0.0,0.02
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.4,1,1;1;1,1.0643,1.0643,1.0111,0.0,1.0643,1.0,0.0,-5.0,0.0,0.05
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.4,1,1;1;1,1.0643,1.0643,1.0643,0.0,1.0643,1.0,0.0,0.0,0.05,0.0
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.4,1,1;1;1,1.0643,1.0643,1.043,0.0,1.0643,1.0,0.0,-2.0,0.05,0.02
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.4,1,1;1;1,1.0643,1.0643,1.0111,0.0,1.0643,1.0,0.0,-5.0,0.05,0.05
tool_heavy,0.65,-0.2,0.45,0.55,0.2,0.2,0.4,1,1;1;1,1.0643,1.0643,1.0643,0.0,1.0643,1.0,0.0,0.0,0.15,0.0
