n_blocks,prefix_tokens,prefix_MiB,pcie_bw_GBs,concurrency,p_rr,prefill_tps,gap_median_s,ttft_evict_recompute_s,fetch_contended_s,fetch_eff_s,ttft_prefetch_mean_s,ttft_prefetch_p90_s,prefetch_wins,win_margin_s,wasted_MiB_per_cycle,bw_bound
512,8192,448.0,8.0,32,0.7,30000,5.0,0.27307,1.87905,2.68435,0.19835,0.87767,1,0.07472,134.4,0
512,8192,448.0,8.0,32,0.7,60000,5.0,0.13653,1.87905,2.68435,0.19835,0.87767,0,-0.06181,134.4,0
512,8192,448.0,8.0,32,0.7,120000,5.0,0.06827,1.87905,2.68435,0.19835,0.87767,0,-0.13008,134.4,0
512,8192,448.0,8.0,32,0.7,30000,10.0,0.27307,1.87905,2.68435,0.03453,0.0,1,0.23853,134.4,0
512,8192,448.0,8.0,32,0.7,60000,10.0,0.13653,1.87905,2.68435,0.03453,0.0,1,0.102,134.4,0
512,8192,448.0,8.0,32,0.7,120000,10.0,0.06827,1.87905,2.68435,0.03453,0.0,1,0.03373,134.4,0
512,8192,448.0,8.0,32,0.7,30000,30.0,0.27307,1.87905,2.68435,0.00149,0.0,1,0.27158,134.4,0
512,8192,448.0,8.0,32,0.7,60000,30.0,0.13653,1.87905,2.68435,0.00149,0.0,1,0.13505,134.4,0
512,8192,448.0,8.0,32,0.7,120000,30.0,0.06827,1.87905,2.68435,0.00149,0.0,1,0.06678,134.4,0
512,8192,448.0,8.0,32,0.9,30000,0.2,0.27307,1.87905,2.08783,1.81286,2.01908,0,-1.53979,44.8,1
512,8192,448.0,8.0,32,0.9,60000,0.2,0.13653,1.87905,2.08783,1.81286,2.01908,0,-1.67633,44.8,1
512,8192,448.0,8.0,32,0.9,120000,0.2,0.06827,1.87905,2.08783,1.81286,2.01908,0,-1.74459,44.8,1
512,8192,448.0,8.0,32,0.9,30000,0.5,0.27307,1.87905,2.08783,1.44916,1.91201,0,-1.17609,44.8,1
512,8192,448.0,8.0,32,0.9,60000,0.5,0.13653,1.87905,2.08783,1.44916,1.91201,0,-1.31262,44.8,1
512,8192,448.0,8.0,32,0.9,120000,0.5,0.06827,1.87905,2.08783,1.44916,1.91201,0,-1.38089,44.8,1
512,8192,448.0,8.0,32,0.9,30000,1.0,0.27307,1.87905,2.08783,0.96043,1.73758,0,-0.68736,44.8,1
512,8192,448.0,8.0,32,0.9,60000,1.0,0.13653,1.87905,2.08783,0.96043,1.73758,0,-0.82389,44.8,1
512,8192,448.0,8.0,32,0.9,120000,1.0,0.06827,1.87905,2.08783,0.96043,1.73758,0,-0.89216,44.8,1
512,8192,448.0,8.0,32,0.9,30000,2.0,0.27307,1.87905,2.08783,0.46343,1.38424,0,-0.19037,44.8,1
512,8192,448.0,8.0,32,0.9,60000,2.0,0.13653,1.87905,2.08783,0.46343,1.38424,0,-0.3269,44.8,1
512,8192,448.0,8.0,32,0.9,120000,2.0,0.06827,1.87905,2.08783,0.46343,1.38424,0,-0.39517,44.8,1
512,8192,448.0,8.0,32,0.9,30000,5.0,0.27307,1.87905,2.08783,0.09518,0.39789,1,0.17789,44.8,0
512,8192,448.0,8.0,32,0.9,60000,5.0,0.13653,1.87905,2.08783,0.09518,0.39789,1,0.04135,44.8,0
512,8192,448.0,8.0,32,0.9,120000,5.0,0.06827,1.87905,2.08783,0.09518,0.39789,0,-0.02691,44.8,0
512,8192,448.0,8.0,32,0.9,30000,10.0,0.27307,1.87905,2.08783,0.0159,0.0,1,0.25717,44.8,0
512,8192,448.0,8.0,32,0.9,60000,10.0,0.13653,1.87905,2.08783,0.0159,0.0,1,0.12063,44.8,0
512,8192,448.0,8.0,32,0.9,120000,10.0,0.06827,1.87905,2.08783,0.0159,0.0,1,0.05237,44.8,0
512,8192,448.0,8.0,32,0.9,30000,30.0,0.27307,1.87905,2.08783,0.00135,0.0,1,0.27171,44.8,0
512,8192,448.0,8.0,32,0.9,60000,30.0,0.13653,1.87905,2.08783,0.00135,0.0,1,0.13518,44.8,0
512,8192,448.0,8.0,32,0.9,120000,30.0,0.06827,1.87905,2.08783,0.00135,0.0,1,0.06691,44.8,0
512,8192,448.0,8.0,32,0.99,30000,0.2,0.27307,1.87905,1.89803,1.61124,1.82689,0,-1.33818,4.48,1
512,8192,448.0,8.0,32,0.99,60000,0.2,0.13653,1.87905,1.89803,1.61124,1.82689,0,-1.47471,4.48,1
512,8192,448.0,8.0,32,0.99,120000,0.2,0.06827,1.87905,1.89803,1.61124,1.82689,0,-1.54298,4.48,1
512,8192,448.0,8.0,32,0.99,30000,0.5,0.27307,1.87905,1.89803,1.25043,1.72007,0,-0.97736,4.48,1
512,8192,448.0,8.0,32,0.99,60000,0.5,0.13653,1.87905,1.89803,1.25043,1.72007,0,-1.11389,4.48,1
512,8192,448.0,8.0,32,0.99,120000,0.5,0.06827,1.87905,1.89803,1.25043,1.72007,0,-1.18216,4.48,1
512,8192,448.0,8.0,32,0.99,30000,1.0,0.27307,1.87905,1.89803,0.83122,1.55201,0,-0.55816,4.48,1
512,8192,448.0,8.0,32,0.99,60000,1.0,0.13653,1.87905,1.89803,0.83122,1.55201,0,-0.69469,4.48,1
512,8192,448.0,8.0,32,0.99,120000,1.0,0.06827,1.87905,1.89803,0.83122,1.55201,0,-0.76296,4.48,1
512,8192,448.0,8.0,32,0.99,30000,2.0,0.27307,1.87905,1.89803,0.364,1.17798,0,-0.09093,4.48,0
512,8192,448.0,8.0,32,0.99,60000,2.0,0.13653,1.87905,1.89803,0.364,1.17798,0,-0.22747,4.48,0
512,8192,448.0,8.0,32,0.99,120000,2.0,0.06827,1.87905,1.89803,0.364,1.17798,0,-0.29573,4.48,0
512,8192,448.0,8.0,32,0.99,30000,5.0,0.27307,1.87905,1.89803,0.05469,0.01584,1,0.21838,4.48,0
512,8192,448.0,8.0,32,0.99,60000,5.0,0.13653,1.87905,1.89803,0.05469,0.01584,1,0.08185,4.48,0
512,8192,448.0,8.0,32,0.99,120000,5.0,0.06827,1.87905,1.89803,0.05469,0.01584,1,0.01358,4.48,0
512,8192,448.0,8.0,32,0.99,30000,10.0,0.27307,1.87905,1.89803,0.00969,0.0,1,0.26338,4.48,0
512,8192,448.0,8.0,32,0.99,60000,10.0,0.13653,1.87905,1.89803,0.00969,0.0,1,0.12685,4.48,0
512,8192,448.0,8.0,32,0.99,120000,10.0,0.06827,1.87905,1.89803,0.00969,0.0,1,0.05858,4.48,0
512,8192,448.0,8.0,32,0.99,30000,30.0,0.27307,1.87905,1.89803,3e-05,0.0,1,0.27304,4.48,0
512,8192,448.0,8.0,32,0.99,60000,30.0,0.13653,1.87905,1.89803,3e-05,0.0,1,0.13651,4.48,0
512,8192,448.0,8.0,32,0.99,120000,30.0,0.06827,1.87905,1.89803,3e-05,0.0,1,0.06824,4.48,0
512,8192,448.0,16.0,1,0.5,30000,0.2,0.27307,0.02936,0.05872,0.0011,0.0,1,0.27196,224.0,0
512,8192,448.0,16.0,1,0.5,60000,0.2,0.13653,0.02936,0.05872,0.0011,0.0,1,0.13543,224.0,0
512,8192,448.0,16.0,1,0.5,120000,0.2,0.06827,0.02936,0.05872,0.0011,0.0,1,0.06716,224.0,0
512,8192,448.0,16.0,1,0.5,30000,0.5,0.27307,0.02936,0.05872,6e-05,0.0,1,0.273,224.0,0
512,8192,448.0,16.0,1,0.5,60000,0.5,0.13653,0.02936,0.05872,6e-05,0.0,1,0.13647,224.0,0
512,8192,448.0,16.0,1,0.5,120000,0.5,0.06827,0.02936,0.05872,6e-05,0.0,1,0.0682,224.0,0
512,8192,448.0,16.0,1,0.5,30000,1.0,0.27307,0.02936,0.05872,0.0,0.0,1,0.27307,224.0,0
512,8192,448.0,16.0,1,0.5,60000,1.0,0.13653,0.02936,0.05872,0.0,0.0,1,0.13653,224.0,0
512,8192,448.0,16.0,1,0.5,120000,1.0,0.06827,0.02936,0.05872,0.0,0.0,1,0.06827,224.0,0
512,8192,448.0,16.0,1,0.5,30000,2.0,0.27307,0.02936,0.05872,0.0,0.0,1,0.27307,224.0,0
512,8192,448.0,16.0,1,0.5,60000,2.0,0.13653,0.02936,0.05872,0.0,0.0,1,0.13653,224.0,0
512,8192,448.0,16.0,1,0.5,120000,2.0,0.06827,0.02936,0.05872,0.0,0.0,1,0.06827,224.0,0
512,8192,448.0,16.0,1,0.5,30000,5.0,0.27307,0.02936,0.05872,0.0,0.0,1,0.27307,224.0,0
512,8192,448.0,16.0,1,0.5,60000,5.0,0.13653,0.02936,0.05872,0.0,0.0,1,0.13653,224.0,0
512,8192,448.0,16.0,1,0.5,120000,5.0,0.06827,0.02936,0.05872,0.0,0.0,1,0.06827,224.0,0
512,8192,448.0,16.0,1,0.5,30000,10.0,0.27307,0.02936,0.05872,0.0,0.0,1,0.27307,224.0,0
512,8192,448.0,16.0,1,0.5,60000,10.0,0.13653,0.02936,0.05872,0.0,0.0,1,0.13653,224.0,0
512,8192,448.0,16.0,1,0.5,120000,10.0,0.06827,0.02936,0.05872,0.0,0.0,1,0.06827,224.0,0
512,8192,448.0,16.0,1,0.5,30000,30.0,0.27307,0.02936,0.05872,0.0,0.0,1,0.27307,224.0,0
512,8192,448.0,16.0,1,0.5,60000,30.0,0.13653,0.02936,0.05872,0.0,0.0,1,0.13653,224.0,0
512,8192,448.0,16.0,1,0.5,120000,30.0,0.06827,0.02936,0.05872,0.0,0.0,1,0.06827,224.0,0
512,8192,448.0,16.0,1,0.7,30000,0.2,0.27307,0.02936,0.04194,0.00023,0.0,1,0.27284,134.4,0
512,8192,448.0,16.0,1,0.7,60000,0.2,0.13653,0.02936,0.04194,0.00023,0.0,1,0.1363,134.4,0
512,8192,448.0,16.0,1,0.7,120000,0.2,0.06827,0.02936,0.04194,0.00023,0.0,1,0.06804,134.4,0
512,8192,448.0,16.0,1,0.7,30000,0.5,0.27307,0.02936,0.04194,0.0,0.0,1,0.27306,134.4,0
512,8192,448.0,16.0,1,0.7,60000,0.5,0.13653,0.02936,0.04194,0.0,0.0,1,0.13653,134.4,0
512,8192,448.0,16.0,1,0.7,120000,0.5,0.06827,0.02936,0.04194,0.0,0.0,1,0.06826,134.4,0
512,8192,448.0,16.0,1,0.7,30000,1.0,0.27307,0.02936,0.04194,0.0,0.0,1,0.27307,134.4,0
512,8192,448.0,16.0,1,0.7,60000,1.0,0.13653,0.02936,0.04194,0.0,0.0,1,0.13653,134.4,0
512,8192,448.0,16.0,1,0.7,120000,1.0,0.06827,0.02936,0.04194,0.0,0.0,1,0.06827,134.4,0
512,8192,448.0,16.0,1,0.7,30000,2.0,0.27307,0.02936,0.04194,0.0,0.0,1,0.27307,134.4,0
512,8192,448.0,16.0,1,0.7,60000,2.0,0.13653,0.02936,0.04194,0.0,0.0,1,0.13653,134.4,0
512,8192,448.0,16.0,1,0.7,120000,2.0,0.06827,0.02936,0.04194,0.0,0.0,1,0.06827,134.4,0
512,8192,448.0,16.0,1,0.7,30000,5.0,0.27307,0.02936,0.04194,0.0,0.0,1,0.27307,134.4,0
512,8192,448.0,16.0,1,0.7,60000,5.0,0.13653,0.02936,0.04194,0.0,0.0,1,0.13653,134.4,0
512,8192,448.0,16.0,1,0.7,120000,5.0,0.06827,0.02936,0.04194,0.0,0.0,1,0.06827,134.4,0
512,8192,448.0,16.0,1,0.7,30000,10.0,0.27307,0.02936,0.04194,0.0,0.0,1,0.27307,134.4,0
512,8192,448.0,16.0,1,0.7,60000,10.0,0.13653,0.02936,0.04194,0.0,0.0,1,0.13653,134.4,0
512,8192,448.0,16.0,1,0.7,120000,10.0,0.06827,0.02936,0.04194,0.0,0.0,1,0.06827,134.4,0
512,8192,448.0,16.0,1,0.7,30000,30.0,0.27307,0.02936,0.04194,0.0,0.0,1,0.27307,134.4,0
512,8192,448.0,16.0,1,0.7,60000,30.0,0.13653,0.02936,0.04194,0.0,0.0,1,0.13653,134.4,0
512,8192,448.0,16.0,1,0.7,120000,30.0,0.06827,0.02936,0.04194,0.0,0.0,1,0.06827,134.4,0
512,8192,448.0,16.0,1,0.9,30000,0.2,0.27307,0.02936,0.03262,7e-05,0.0,1,0.273,44.8,0
512,8192,448.0,16.0,1,0.9,60000,0.2,0.13653,0.02936,0.03262,7e-05,0.0,1,0.13646,44.8,0
512,8192,448.0,16.0,1,0.9,120000,0.2,0.06827,0.02936,0.03262,7e-05,0.0,1,0.0682,44.8,0
512,8192,448.0,16.0,1,0.9,30000,0.5,0.27307,0.02936,0.03262,0.0,0.0,1,0.27307,44.8,0
512,8192,448.0,16.0,1,0.9,60000,0.5,0.13653,0.02936,0.03262,0.0,0.0,1,0.13653,44.8,0
512,8192,448.0,16.0,1,0.9,120000,0.5,0.06827,0.02936,0.03262,0.0,0.0,1,0.06827,44.8,0
512,8192,448.0,16.0,1,0.9,30000,1.0,0.27307,0.02936,0.03262,0.0,0.0,1,0.27307,44.8,0
512,8192,448.0,16.0,1,0.9,60000,1.0,0.13653,0.02936,0.03262,0.0,0.0,1,0.13653,44.8,0
512,8192,448.0,16.0,1,0.9,120000,1.0,0.06827,0.02936,0.03262,0.0,0.0,1,0.06827,44.8,0
512,8192,448.0,16.0,1,0.9,30000,2.0,0.27307,0.02936,0.03262,0.0,0.0,1,0.27307,44.8,0
512,8192,448.0,16.0,1,0.9,60000,2.0,0.13653,0.02936,0.03262,0.0,0.0,1,0.13653,44.8,0
512,8192,448.0,16.0,1,0.9,120000,2.0,0.06827,0.02936,0.03262,0.0,0.0,1,0.06827,44.8,0
512,8192,448.0,16.0,1,0.9,30000,5.0,0.27307,0.02936,0.03262,0.0,0.0,1,0.27307,44.8,0
512,8192,448.0,16.0,1,0.9,60000,5.0,0.13653,0.02936,0.03262,0.0,0.0,1,0.13653,44.8,0
512,8192,448.0,16.0,1,0.9,120000,5.0,0.06827,0.02936,0.03262,0.0,0.0,1,0.06827,44.8,0
512,8192,448.0,16.0,1,0.9,30000,10.0,0.27307,0.02936,0.03262,0.0,0.0,1,0.27307,44.8,0
512,8192,448.0,16.0,1,0.9,60000,10.0,0.13653,0.02936,0.03262,0.0,0.0,1,0.13653,44.8,0
512,8192,448.0,16.0,1,0.9,120000,10.0,0.06827,0.02936,0.03262,0.0,0.0,1,0.06827,44.8,0
512,8192,448.0,16.0,1,0.9,30000,30.0,0.27307,0.02936,0.03262,0.0,0.0,1,0.27307,44.8,0
512,8192,448.0,16.0,1,0.9,60000,30.0,0.13653,0.02936,0.03262,0.0,0.0,1,0.13653,44.8,0
512,8192,448.0,16.0,1,0.9,120000,30.0,0.06827,0.02936,0.03262,0.0,0.0,1,0.06827,44.8,0
512,8192,448.0,16.0,1,0.99,30000,0.2,0.27307,0.02936,0.02966,4e-05,0.0,1,0.27303,4.48,0
512,8192,448.0,16.0,1,0.99,60000,0.2,0.13653,0.02936,0.02966,4e-05,0.0,1,0.13649,4.48,0
512,8192,448.0,16.0,1,0.99,120000,0.2,0.06827,0.02936,0.02966,4e-05,0.0,1,0.06823,4.48,0
512,8192,448.0,16.0,1,0.99,30000,0.5,0.27307,0.02936,0.02966,0.0,0.0,1,0.27306,4.48,0
512,8192,448.0,16.0,1,0.99,60000,0.5,0.13653,0.02936,0.02966,0.0,0.0,1,0.13653,4.48,0
512,8192,448.0,16.0,1,0.99,120000,0.5,0.06827,0.02936,0.02966,0.0,0.0,1,0.06826,4.48,0
512,8192,448.0,16.0,1,0.99,30000,1.0,0.27307,0.02936,0.02966,0.0,0.0,1,0.27307,4.48,0
512,8192,448.0,16.0,1,0.99,60000,1.0,0.13653,0.02936,0.02966,0.0,0.0,1,0.13653,4.48,0
512,8192,448.0,16.0,1,0.99,120000,1.0,0.06827,0.02936,0.02966,0.0,0.0,1,0.06827,4.48,0
512,8192,448.0,16.0,1,0.99,30000,2.0,0.27307,0.02936,0.02966,0.0,0.0,1,0.27307,4.48,0
512,8192,448.0,16.0,1,0.99,60000,2.0,0.13653,0.02936,0.02966,0.0,0.0,1,0.13653,4.48,0
512,8192,448.0,16.0,1,0.99,120000,2.0,0.06827,0.02936,0.02966,0.0,0.0,1,0.06827,4.48,0
512,8192,448.0,16.0,1,0.99,30000,5.0,0.27307,0.02936,0.02966,0.0,0.0,1,0.27307,4.48,0
512,8192,448.0,16.0,1,0.99,60000,5.0,0.13653,0.02936,0.02966,0.0,0.0,1,0.13653,4.48,0
512,8192,448.0,16.0,1,0.99,120000,5.0,0.06827,0.02936,0.02966,0.0,0.0,1,0.06827,4.48,0
512,8192,448.0,16.0,1,0.99,30000,10.0,0.27307,0.02936,0.02966,0.0,0.0,1,0.27307,4.48,0
512,8192,448.0,16.0,1,0.99,60000,10.0,0.13653,0.02936,0.02966,0.0,0.0,1,0.13653,4.48,0
512,8192,448.0,16.0,1,0.99,120000,10.0,0.06827,0.02936,0.02966,0.0,0.0,1,0.06827,4.48,0
512,8192,448.0,16.0,1,0.99,30000,30.0,0.27307,0.02936,0.02966,0.0,0.0,1,0.27307,4.48,0
512,8192,448.0,16.0,1,0.99,60000,30.0,0.13653,0.02936,0.02966,0.0,0.0,1,0.13653,4.48,0
512,8192,448.0,16.0,1,0.99,120000,30.0,0.06827,0.02936,0.02966,0.0,0.0,1,0.06827,4.48,0
512,8192,448.0,16.0,2,0.5,30000,0.2,0.27307,0.05872,0.11744,0.00942,0.04313,1,0.26365,224.0,0
512,8192,448.0,16.0,2,0.5,60000,0.2,0.13653,0.05872,0.11744,0.00942,0.04313,1,0.12712,224.0,0
512,8192,448.0,16.0,2,0.5,120000,0.2,0.06827,0.05872,0.11744,0.00942,0.04313,1,0.05885,224.0,0
512,8192,448.0,16.0,2,0.5,30000,0.5,0.27307,0.05872,0.11744,0.00098,0.0,1,0.27209,224.0,0
512,8192,448.0,16.0,2,0.5,60000,0.5,0.13653,0.05872,0.11744,0.00098,0.0,1,0.13556,224.0,0
512,8192,448.0,16.0,2,0.5,120000,0.5,0.06827,0.05872,0.11744,0.00098,0.0,1,0.06729,224.0,0
512,8192,448.0,16.0,2,0.5,30000,1.0,0.27307,0.05872,0.11744,9e-05,0.0,1,0.27298,224.0,0
512,8192,448.0,16.0,2,0.5,60000,1.0,0.13653,0.05872,0.11744,9e-05,0.0,1,0.13645,224.0,0
512,8192,448.0,16.0,2,0.5,120000,1.0,0.06827,0.05872,0.11744,9e-05,0.0,1,0.06818,224.0,0
512,8192,448.0,16.0,2,0.5,30000,2.0,0.27307,0.05872,0.11744,0.0,0.0,1,0.27307,224.0,0
512,8192,448.0,16.0,2,0.5,60000,2.0,0.13653,0.05872,0.11744,0.0,0.0,1,0.13653,224.0,0
512,8192,448.0,16.0,2,0.5,120000,2.0,0.06827,0.05872,0.11744,0.0,0.0,1,0.06827,224.0,0
512,8192,448.0,16.0,2,0.5,30000,5.0,0.27307,0.05872,0.11744,0.0,0.0,1,0.27307,224.0,0
512,8192,448.0,16.0,2,0.5,60000,5.0,0.13653,0.05872,0.11744,0.0,0.0,1,0.13653,224.0,0
512,8192,448.0,16.0,2,0.5,120000,5.0,0.06827,0.05872,0.11744,0.0,0.0,1,0.06827,224.0,0
512,8192,448.0,16.0,2,0.5,30000,10.0,0.27307,0.05872,0.11744,0.0,0.0,1,0.27307,224.0,0
512,8192,448.0,16.0,2,0.5,60000,10.0,0.13653,0.05872,0.11744,0.0,0.0,1,0.13653,224.0,0
512,8192,448.0,16.0,2,0.5,120000,10.0,0.06827,0.05872,0.11744,0.0,0.0,1,0.06827,224.0,0
512,8192,448.0,16.0,2,0.5,30000,30.0,0.27307,0.05872,0.11744,0.0,0.0,1,0.27307,224.0,0
512,8192,448.0,16.0,2,0.5,60000,30.0,0.13653,0.05872,0.11744,0.0,0.0,1,0.13653,224.0,0
512,8192,448.0,16.0,2,0.5,120000,30.0,0.06827,0.05872,0.11744,0.0,0.0,1,0.06827,224.0,0
512,8192,448.0,16.0,2,0.7,30000,0.2,0.27307,0.05872,0.08389,0.00403,0.01809,1,0.26904,134.4,0
512,8192,448.0,16.0,2,0.7,60000,0.2,0.13653,0.05872,0.08389,0.00403,0.01809,1,0.1325,134.4,0
512,8192,448.0,16.0,2,0.7,120000,0.2,0.06827,0.05872,0.08389,0.00403,0.01809,1,0.06424,134.4,0
512,8192,448.0,16.0,2,0.7,30000,0.5,0.27307,0.05872,0.08389,0.00018,0.0,1,0.27289,134.4,0
512,8192,448.0,16.0,2,0.7,60000,0.5,0.13653,0.05872,0.08389,0.00018,0.0,1,0.13635,134.4,0
512,8192,448.0,16.0,2,0.7,120000,0.5,0.06827,0.05872,0.08389,0.00018,0.0,1,0.06809,134.4,0
512,8192,448.0,16.0,2,0.7,30000,1.0,0.27307,0.05872,0.08389,0.0,0.0,1,0.27307,134.4,0
512,8192,448.0,16.0,2,0.7,60000,1.0,0.13653,0.05872,0.08389,0.0,0.0,1,0.13653,134.4,0
512,8192,448.0,16.0,2,0.7,120000,1.0,0.06827,0.05872,0.08389,0.0,0.0,1,0.06827,134.4,0
512,8192,448.0,16.0,2,0.7,30000,2.0,0.27307,0.05872,0.08389,0.0,0.0,1,0.27307,134.4,0
512,8192,448.0,16.0,2,0.7,60000,2.0,0.13653,0.05872,0.08389,0.0,0.0,1,0.13653,134.4,0
512,8192,448.0,16.0,2,0.7,120000,2.0,0.06827,0.05872,0.08389,0.0,0.0,1,0.06827,134.4,0
512,8192,448.0,16.0,2,0.7,30000,5.0,0.27307,0.05872,0.08389,0.0,0.0,1,0.27307,134.4,0
512,8192,448.0,16.0,2,0.7,60000,5.0,0.13653,0.05872,0.08389,0.0,0.0,1,0.13653,134.4,0
512,8192,448.0,16.0,2,0.7,120000,5.0,0.06827,0.05872,0.08389,0.0,0.0,1,0.06827,134.4,0
512,8192,448.0,16.0,2,0.7,30000,10.0,0.27307,0.05872,0.08389,0.0,0.0,1,0.27307,134.4,0
512,8192,448.0,16.0,2,0.7,60000,10.0,0.13653,0.05872,0.08389,0.0,0.0,1,0.13653,134.4,0
512,8192,448.0,16.0,2,0.7,120000,10.0,0.06827,0.05872,0.08389,0.0,0.0,1,0.06827,134.4,0
512,8192,448.0,16.0,2,0.7,30000,30.0,0.27307,0.05872,0.08389,0.0,0.0,1,0.27307,134.4,0
512,8192,448.0,16.0,2,0.7,60000,30.0,0.13653,0.05872,0.08389,0.0,0.0,1,0.13653,134.4,0
512,8192,448.0,16.0,2,0.7,120000,30.0,0.06827,0.05872,0.08389,0.0,0.0,1,0.06827,134.4,0
512,8192,448.0,16.0,2,0.9,30000,0.2,0.27307,0.05872,0.06524,0.00142,0.0,1,0.27165,44.8,0
512,8192,448.0,16.0,2,0.9,60000,0.2,0.13653,0.05872,0.06524,0.00142,0.0,1,0.13512,44.8,0
512,8192,448.0,16.0,2,0.9,120000,0.2,0.06827,0.05872,0.06524,0.00142,0.0,1,0.06685,44.8,0
512,8192,448.0,16.0,2,0.9,30000,0.5,0.27307,0.05872,0.06524,8e-05,0.0,1,0.27298,44.8,0
512,8192,448.0,16.0,2,0.9,60000,0.5,0.13653,0.05872,0.06524,8e-05,0.0,1,0.13645,44.8,0
512,8192,448.0,16.0,2,0.9,120000,0.5,0.06827,0.05872,0.06524,8e-05,0.0,1,0.06818,44.8,0
512,8192,448.0,16.0,2,0.9,30000,1.0,0.27307,0.05872,0.06524,0.0,0.0,1,0.27307,44.8,0
512,8192,448.0,16.0,2,0.9,60000,1.0,0.13653,0.05872,0.06524,0.0,0.0,1,0.13653,44.8,0
512,8192,448.0,16.0,2,0.9,120000,1.0,0.06827,0.05872,0.06524,0.0,0.0,1,0.06827,44.8,0
512,8192,448.0,16.0,2,0.9,30000,2.0,0.27307,0.05872,0.06524,0.0,0.0,1,0.27307,44.8,0
512,8192,448.0,16.0,2,0.9,60000,2.0,0.13653,0.05872,0.06524,0.0,0.0,1,0.13653,44.8,0
512,8192,448.0,16.0,2,0.9,120000,2.0,0.06827,0.05872,0.06524,0.0,0.0,1,0.06827,44.8,0
512,8192,448.0,16.0,2,0.9,30000,5.0,0.27307,0.05872,0.06524,0.0,0.0,1,0.27307,44.8,0
512,8192,448.0,16.0,2,0.9,60000,5.0,0.13653,0.05872,0.06524,0.0,0.0,1,0.13653,44.8,0
512,8192,448.0,16.0,2,0.9,120000,5.0,0.06827,0.05872,0.06524,0.0,0.0,1,0.06827,44.8,0
512,8192,448.0,16.0,2,0.9,30000,10.0,0.27307,0.05872,0.06524,0.0,0.0,1,0.27307,44.8,0
512,8192,448.0,16.0,2,0.9,60000,10.0,0.13653,0.05872,0.06524,0.0,0.0,1,0.13653,44.8,0
512,8192,448.0,16.0,2,0.9,120000,10.0,0.06827,0.05872,0.06524,0.0,0.0,1,0.06827,44.8,0
512,8192,448.0,16.0,2,0.9,30000,30.0,0.27307,0.05872,0.06524,0.0,0.0,1,0.27307,44.8,0
512,8192,448.0,16.0,2,0.9,60000,30.0,0.13653,0.05872,0.06524,0.0,0.0,1,0.13653,44.8,0
512,8192,448.0,16.0,2,0.9,120000,30.0,0.06827,0.05872,0.06524,0.0,0.0,1,0.06827,44.8,0
512,8192,448.0,16.0,2,0.99,30000,0.2,0.27307,0.05872,0.05931,0.0013,0.0,1,0.27177,4.48,0
512,8192,448.0,16.0,2,0.99,60000,0.2,0.13653,0.05872,0.05931,0.0013,0.0,1,0.13524,4.48,0
512,8192,448.0,16.0,2,0.99,120000,0.2,0.06827,0.05872,0.05931,0.0013,0.0,1,0.06697,4.48,0
512,8192,448.0,16.0,2,0.99,30000,0.5,0.27307,0.05872,0.05931,3e-05,0.0,1,0.27304,4.48,0
512,8192,448.0,16.0,2,0.99,60000,0.5,0.13653,0.05872,0.05931,3e-05,0.0,1,0.1365,4.48,0
512,8192,448.0,16.0,2,0.99,120000,0.5,0.06827,0.05872,0.05931,3e-05,0.0,1,0.06824,4.48,0
512,8192,448.0,16.0,2,0.99,30000,1.0,0.27307,0.05872,0.05931,1e-05,0.0,1,0.27305,4.48,0
512,8192,448.0,16.0,2,0.99,60000,1.0,0.13653,0.05872,0.05931,1e-05,0.0,1,0.13652,4.48,0
512,8192,448.0,16.0,2,0.99,120000,1.0,0.06827,0.05872,0.05931,1e-05,0.0,1,0.06825,4.48,0
512,8192,448.0,16.0,2,0.99,30000,2.0,0.27307,0.05872,0.05931,0.0,0.0,1,0.27307,4.48,0
512,8192,448.0,16.0,2,0.99,60000,2.0,0.13653,0.05872,0.05931,0.0,0.0,1,0.13653,4.48,0
512,8192,448.0,16.0,2,0.99,120000,2.0,0.06827,0.05872,0.05931,0.0,0.0,1,0.06827,4.48,0
512,8192,448.0,16.0,2,0.99,30000,5.0,0.27307,0.05872,0.05931,0.0,0.0,1,0.27307,4.48,0
512,8192,448.0,16.0,2,0.99,60000,5.0,0.13653,0.05872,0.05931,0.0,0.0,1,0.13653,4.48,0
512,8192,448.0,16.0,2,0.99,120000,5.0,0.06827,0.05872,0.05931,0.0,0.0,1,0.06827,4.48,0
512,8192,448.0,16.0,2,0.99,30000,10.0,0.27307,0.05872,0.05931,0.0,0.0,1,0.27307,4.48,0
512,8192,448.0,16.0,2,0.99,60000,10.0,0.13653,0.05872,0.05931,0.0,0.0,1,0.13653,4.48,0
512,8192,448.0,16.0,2,0.99,120000,10.0,0.06827,0.05872,0.05931,0.0,0.0,1,0.06827,4.48,0
512,8192,448.0,16.0,2,0.99,30000,30.0,0.27307,0.05872,0.05931,0.0,0.0,1,0.27307,4.48,0
512,8192,448.0,16.0,2,0.99,60000,30.0,0.13653,0.05872,0.05931,0.0,0.0,1,0.13653,4.48,0
512,8192,448.0,16.0,2,0.99,120000,30.0,0.06827,0.05872,0.05931,0.0,0.0,1,0.06827,4.48,0
512,8192,448.0,16.0,4,0.5,30000,0.2,0.27307,0.11744,0.23488,0.06061,0.16368,1,0.21246,224.0,1
