M,B,Dmean,Wmean,wait_dist,rho,seed,policy,util,ceiling,residual_idle,throughput,p50,p99,nbursts
4,2,8,50,exponential,0.5,1,stepaware,0.28513,0.28513,0.00000,0.57025,6,39,270
4,2,8,50,exponential,0.5,2,serial,0.20713,0.26800,0.06088,0.41425,7,45,213
4,2,8,50,exponential,0.5,2,cb,0.21713,0.21713,0.00000,0.43425,6,42,221
4,2,8,50,exponential,0.5,2,stepaware,0.21775,0.21775,0.00000,0.43550,6,42,221
4,2,8,50,exponential,0.5,3,serial,0.33600,0.51875,0.18275,0.67200,9,55,347
4,2,8,50,exponential,0.5,3,cb,0.36800,0.36800,0.00000,0.73600,5,47,382
4,2,8,50,exponential,0.5,3,stepaware,0.36800,0.36800,0.00000,0.73600,5,47,382
4,2,8,50,exponential,0.5,4,serial,0.33475,0.50862,0.17388,0.66950,11,59,318
4,2,8,50,exponential,0.5,4,cb,0.37475,0.37475,0.00000,0.74950,6,39,365
4,2,8,50,exponential,0.5,4,stepaware,0.37538,0.37538,0.00000,0.75075,6,39,366
4,2,8,50,exponential,0.9,0,serial,0.32850,0.50313,0.17463,0.65700,9,78,327
4,2,8,50,exponential,0.9,0,cb,0.37350,0.37350,0.00000,0.74700,5,45,374
4,2,8,50,exponential,0.9,0,stepaware,0.37175,0.37175,0.00000,0.74350,5,40,371
4,2,8,50,exponential,0.9,1,serial,0.42950,0.75800,0.32850,0.85900,14,75,469
4,2,8,50,exponential,0.9,1,cb,0.60250,0.60250,0.00000,1.20500,6,39,675
4,2,8,50,exponential,0.9,1,stepaware,0.60213,0.60213,0.00000,1.20425,6,39,674
4,2,8,50,exponential,0.9,2,serial,0.34875,0.53887,0.19012,0.69750,11,53,366
4,2,8,50,exponential,0.9,2,cb,0.39513,0.39513,0.00000,0.79025,6,37,418
4,2,8,50,exponential,0.9,2,stepaware,0.39663,0.39663,0.00000,0.79325,6,38,419
4,2,8,50,exponential,0.9,3,serial,0.24025,0.33163,0.09138,0.48050,8,53,243
4,2,8,50,exponential,0.9,3,cb,0.26038,0.26038,0.00000,0.52075,6,40,263
4,2,8,50,exponential,0.9,3,stepaware,0.26025,0.26025,0.00000,0.52050,6,40,263
4,2,8,50,exponential,0.9,4,serial,0.17988,0.22837,0.04850,0.35975,6,38,205
4,2,8,50,exponential,0.9,4,cb,0.18625,0.18625,0.00000,0.37250,5,34,211
4,2,8,50,exponential,0.9,4,stepaware,0.18625,0.18625,0.00000,0.37250,5,34,211
4,2,8,50,lognormal-heavytail,0.0,0,serial,0.24975,0.34675,0.09700,0.49950,9,49,245
4,2,8,50,lognormal-heavytail,0.0,0,cb,0.26525,0.26525,0.00000,0.53050,6,36,264
4,2,8,50,lognormal-heavytail,0.0,0,stepaware,0.26525,0.26525,0.00000,0.53050,6,36,264
4,2,8,50,lognormal-heavytail,0.0,1,serial,0.28563,0.42450,0.13887,0.57125,8,50,303
4,2,8,50,lognormal-heavytail,0.0,1,cb,0.31700,0.31700,0.00000,0.63400,5,39,344
4,2,8,50,lognormal-heavytail,0.0,1,stepaware,0.31600,0.31600,0.00000,0.63200,5,37,342
4,2,8,50,lognormal-heavytail,0.0,2,serial,0.23200,0.31975,0.08775,0.46400,8,47,235
4,2,8,50,lognormal-heavytail,0.0,2,cb,0.25062,0.25062,0.00000,0.50125,6,35,259
4,2,8,50,lognormal-heavytail,0.0,2,stepaware,0.25138,0.25138,0.00000,0.50275,6,35,260
4,2,8,50,lognormal-heavytail,0.0,3,serial,0.26138,0.36388,0.10250,0.52275,7,46,291
4,2,8,50,lognormal-heavytail,0.0,3,cb,0.27025,0.27025,0.00000,0.54050,5,38,303
4,2,8,50,lognormal-heavytail,0.0,3,stepaware,0.27025,0.27025,0.00000,0.54050,5,38,303
4,2,8,50,lognormal-heavytail,0.0,4,serial,0.21438,0.27650,0.06213,0.42875,8,49,227
4,2,8,50,lognormal-heavytail,0.0,4,cb,0.22775,0.22775,0.00000,0.45550,6,36,236
4,2,8,50,lognormal-heavytail,0.0,4,stepaware,0.22612,0.22612,0.00000,0.45225,5,32,235
4,2,8,50,lognormal-heavytail,0.5,0,serial,0.30612,0.45563,0.14950,0.61225,10,44,309
4,2,8,50,lognormal-heavytail,0.5,0,cb,0.33700,0.33700,0.00000,0.67400,6,39,340
4,2,8,50,lognormal-heavytail,0.5,0,stepaware,0.33750,0.33750,0.00000,0.67500,6,39,341
4,2,8,50,lognormal-heavytail,0.5,1,serial,0.25675,0.35000,0.09325,0.51350,6,53,311
4,2,8,50,lognormal-heavytail,0.5,1,cb,0.27913,0.27913,0.00000,0.55825,4,32,334
4,2,8,50,lognormal-heavytail,0.5,1,stepaware,0.27913,0.27913,0.00000,0.55825,4,32,334
4,2,8,50,lognormal-heavytail,0.5,2,serial,0.31662,0.51213,0.19550,0.63325,12,63,317
4,2,8,50,lognormal-heavytail,0.5,2,cb,0.37725,0.37725,0.00000,0.75450,6,50,370
4,2,8,50,lognormal-heavytail,0.5,2,stepaware,0.37725,0.37725,0.00000,0.75450,6,43,370
4,2,8,50,lognormal-heavytail,0.5,3,serial,0.30738,0.47663,0.16925,0.61475,9,65,314
4,2,8,50,lognormal-heavytail,0.5,3,cb,0.36588,0.36588,0.00000,0.73175,6,45,367
4,2,8,50,lognormal-heavytail,0.5,3,stepaware,0.36588,0.36588,0.00000,0.73175,6,46,367
4,2,8,50,lognormal-heavytail,0.5,4,serial,0.25200,0.35650,0.10450,0.50400,8,45,295
4,2,8,50,lognormal-heavytail,0.5,4,cb,0.26275,0.26275,0.00000,0.52550,4,35,310
4,2,8,50,lognormal-heavytail,0.5,4,stepaware,0.26275,0.26275,0.00000,0.52550,4,35,310
4,2,8,50,lognormal-heavytail,0.9,0,serial,0.21375,0.29163,0.07788,0.42750,8,65,209
4,2,8,50,lognormal-heavytail,0.9,0,cb,0.22625,0.22625,0.00000,0.45250,6,40,219
4,2,8,50,lognormal-heavytail,0.9,0,stepaware,0.22625,0.22625,0.00000,0.45250,6,40,219
4,2,8,50,lognormal-heavytail,0.9,1,serial,0.15975,0.19687,0.03712,0.31950,8,34,171
4,2,8,50,lognormal-heavytail,0.9,1,cb,0.16612,0.16612,0.00000,0.33225,5,31,175
4,2,8,50,lognormal-heavytail,0.9,1,stepaware,0.16612,0.16612,0.00000,0.33225,5,31,175
4,2,8,50,lognormal-heavytail,0.9,2,serial,0.36475,0.58137,0.21662,0.72950,11,82,371
4,2,8,50,lognormal-heavytail,0.9,2,cb,0.44988,0.44988,0.00000,0.89975,6,44,440
4,2,8,50,lognormal-heavytail,0.9,2,stepaware,0.45050,0.45050,0.00000,0.90100,6,40,441
4,2,8,50,lognormal-heavytail,0.9,3,serial,0.35763,0.56475,0.20712,0.71525,11,52,386
4,2,8,50,lognormal-heavytail,0.9,3,cb,0.42475,0.42475,0.00000,0.84950,6,40,449
4,2,8,50,lognormal-heavytail,0.9,3,stepaware,0.42725,0.42725,0.00000,0.85450,6,40,450
4,2,8,50,lognormal-heavytail,0.9,4,serial,0.07075,0.08225,0.01150,0.14150,8,76,59
4,2,8,50,lognormal-heavytail,0.9,4,cb,0.07075,0.07075,0.00000,0.14150,8,56,59
4,2,8,50,lognormal-heavytail,0.9,4,stepaware,0.07087,0.07087,0.00000,0.14175,8,63,59
4,2,8,200,exponential,0.0,0,serial,0.07988,0.08450,0.00463,0.15975,5,41,91
4,2,8,200,exponential,0.0,0,cb,0.07988,0.07988,0.00000,0.15975,4,41,91
4,2,8,200,exponential,0.0,0,stepaware,0.07988,0.07988,0.00000,0.15975,4,41,91
4,2,8,200,exponential,0.0,1,serial,0.07575,0.08588,0.01013,0.15150,5,38,86
4,2,8,200,exponential,0.0,1,cb,0.07612,0.07612,0.00000,0.15225,4,29,88
4,2,8,200,exponential,0.0,1,stepaware,0.07612,0.07612,0.00000,0.15225,4,29,88
4,2,8,200,exponential,0.0,2,serial,0.07525,0.08400,0.00875,0.15050,5,36,80
4,2,8,200,exponential,0.0,2,cb,0.07537,0.07537,0.00000,0.15075,4,33,81
4,2,8,200,exponential,0.0,2,stepaware,0.07537,0.07537,0.00000,0.15075,4,33,81
4,2,8,200,exponential,0.0,3,serial,0.07612,0.08550,0.00938,0.15225,7,33,84
4,2,8,200,exponential,0.0,3,cb,0.07612,0.07612,0.00000,0.15225,6,33,84
4,2,8,200,exponential,0.0,3,stepaware,0.07612,0.07612,0.00000,0.15225,6,33,84
4,2,8,200,exponential,0.0,4,serial,0.07550,0.08088,0.00538,0.15100,6,49,79
4,2,8,200,exponential,0.0,4,cb,0.07550,0.07550,0.00000,0.15100,6,43,79
4,2,8,200,exponential,0.0,4,stepaware,0.07550,0.07550,0.00000,0.15100,6,43,79
4,2,8,200,exponential,0.5,0,serial,0.11275,0.13062,0.01787,0.22550,6,41,123
4,2,8,200,exponential,0.5,0,cb,0.11275,0.11275,0.00000,0.22550,6,34,123
4,2,8,200,exponential,0.5,0,stepaware,0.11275,0.11275,0.00000,0.22550,6,34,123
4,2,8,200,exponential,0.5,1,serial,0.03825,0.04188,0.00363,0.07650,5,25,56
4,2,8,200,exponential,0.5,1,cb,0.03825,0.03825,0.00000,0.07650,4,25,56
4,2,8,200,exponential,0.5,1,stepaware,0.03825,0.03825,0.00000,0.07650,4,25,56
4,2,8,200,exponential,0.5,2,serial,0.05713,0.05925,0.00212,0.11425,6,40,67
4,2,8,200,exponential,0.5,2,cb,0.05713,0.05713,0.00000,0.11425,5,40,67
4,2,8,200,exponential,0.5,2,stepaware,0.05713,0.05713,0.00000,0.11425,5,40,67
4,2,8,200,exponential,0.5,3,serial,0.04238,0.04450,0.00212,0.08475,5,39,41
4,2,8,200,exponential,0.5,3,cb,0.04238,0.04238,0.00000,0.08475,5,32,41
4,2,8,200,exponential,0.5,3,stepaware,0.04238,0.04238,0.00000,0.08475,5,32,41
4,2,8,200,exponential,0.5,4,serial,0.05412,0.05975,0.00562,0.10825,6,52,52
4,2,8,200,exponential,0.5,4,cb,0.05412,0.05412,0.00000,0.10825,5,52,52
4,2,8,200,exponential,0.5,4,stepaware,0.05412,0.05412,0.00000,0.10825,5,52,52
4,2,8,200,exponential,0.9,0,serial,0.14238,0.17438,0.03200,0.28475,8,41,137
4,2,8,200,exponential,0.9,0,cb,0.14275,0.14275,0.00000,0.28550,6,30,140
4,2,8,200,exponential,0.9,0,stepaware,0.14275,0.14275,0.00000,0.28550,6,30,140
4,2,8,200,exponential,0.9,1,serial,0.07387,0.07938,0.00550,0.14775,6,38,71
4,2,8,200,exponential,0.9,1,cb,0.07387,0.07387,0.00000,0.14775,6,33,71
4,2,8,200,exponential,0.9,1,stepaware,0.07387,0.07387,0.00000,0.14775,6,33,71
4,2,8,200,exponential,0.9,2,serial,0.12400,0.14350,0.01950,0.24800,7,46,117
4,2,8,200,exponential,0.9,2,cb,0.12450,0.12450,0.00000,0.24900,6,36,118
4,2,8,200,exponential,0.9,2,stepaware,0.12450,0.12450,0.00000,0.24900,6,36,118
4,2,8,200,exponential,0.9,3,serial,0.08675,0.10075,0.01400,0.17350,6,25,105
4,2,8,200,exponential,0.9,3,cb,0.08925,0.08925,0.00000,0.17850,4,25,106
4,2,8,200,exponential,0.9,3,stepaware,0.08925,0.08925,0.00000,0.17850,4,25,106
4,2,8,200,exponential,0.9,4,serial,0.24163,0.32388,0.08225,0.48325,9,56,208
4,2,8,200,exponential,0.9,4,cb,0.25425,0.25425,0.00000,0.50850,6,39,219
4,2,8,200,exponential,0.9,4,stepaware,0.25412,0.25412,0.00000,0.50825,6,39,219
4,2,8,200,lognormal-heavytail,0.0,0,serial,0.06788,0.07687,0.00900,0.13575,5,33,87
4,2,8,200,lognormal-heavytail,0.0,0,cb,0.06788,0.06788,0.00000,0.13575,4,33,87
4,2,8,200,lognormal-heavytail,0.0,0,stepaware,0.06788,0.06788,0.00000,0.13575,4,33,87
4,2,8,200,lognormal-heavytail,0.0,1,serial,0.09450,0.10988,0.01537,0.18900,8,43,84
4,2,8,200,lognormal-heavytail,0.0,1,cb,0.09600,0.09600,0.00000,0.19200,6,43,85
4,2,8,200,lognormal-heavytail,0.0,1,stepaware,0.09600,0.09600,0.00000,0.19200,6,43,85
4,2,8,200,lognormal-heavytail,0.0,2,serial,0.07387,0.08463,0.01075,0.14775,7,35,74
4,2,8,200,lognormal-heavytail,0.0,2,cb,0.07387,0.07387,0.00000,0.14775,6,35,74
4,2,8,200,lognormal-heavytail,0.0,2,stepaware,0.07387,0.07387,0.00000,0.14775,6,35,74
4,2,8,200,lognormal-heavytail,0.0,3,serial,0.06050,0.06463,0.00413,0.12100,5,33,66
4,2,8,200,lognormal-heavytail,0.0,3,cb,0.06125,0.06125,0.00000,0.12250,5,25,66
4,2,8,200,lognormal-heavytail,0.0,3,stepaware,0.06125,0.06125,0.00000,0.12250,5,25,66
4,2,8,200,lognormal-heavytail,0.0,4,serial,0.06187,0.06788,0.00600,0.12375,4,38,74
4,2,8,200,lognormal-heavytail,0.0,4,cb,0.06187,0.06187,0.00000,0.12375,4,38,74
4,2,8,200,lognormal-heavytail,0.0,4,stepaware,0.06187,0.06187,0.00000,0.12375,4,38,74
4,2,8,200,lognormal-heavytail,0.5,0,serial,0.05025,0.05325,0.00300,0.10050,7,32,55
4,2,8,200,lognormal-heavytail,0.5,0,cb,0.05025,0.05025,0.00000,0.10050,6,32,55
4,2,8,200,lognormal-heavytail,0.5,0,stepaware,0.05025,0.05025,0.00000,0.10050,6,32,55
4,2,8,200,lognormal-heavytail,0.5,1,serial,0.11138,0.12475,0.01337,0.22275,6,31,122
4,2,8,200,lognormal-heavytail,0.5,1,cb,0.11250,0.11250,0.00000,0.22500,5,31,123
4,2,8,200,lognormal-heavytail,0.5,1,stepaware,0.11250,0.11250,0.00000,0.22500,5,31,123
4,2,8,200,lognormal-heavytail,0.5,2,serial,0.10525,0.13037,0.02512,0.21050,5,50,123
4,2,8,200,lognormal-heavytail,0.5,2,cb,0.10812,0.10812,0.00000,0.21625,4,35,124
4,2,8,200,lognormal-heavytail,0.5,2,stepaware,0.10812,0.10812,0.00000,0.21625,4,35,124
4,2,8,200,lognormal-heavytail,0.5,3,serial,0.08400,0.09588,0.01187,0.16800,6,40,79
4,2,8,200,lognormal-heavytail,0.5,3,cb,0.08400,0.08400,0.00000,0.16800,5,35,79
4,2,8,200,lognormal-heavytail,0.5,3,stepaware,0.08400,0.08400,0.00000,0.16800,5,35,79
4,2,8,200,lognormal-heavytail,0.5,4,serial,0.07437,0.08600,0.01162,0.14875,6,51,76
4,2,8,200,lognormal-heavytail,0.5,4,cb,0.07437,0.07437,0.00000,0.14875,5,51,76
4,2,8,200,lognormal-heavytail,0.5,4,stepaware,0.07437,0.07437,0.00000,0.14875,5,51,76
4,2,8,200,lognormal-heavytail,0.9,0,serial,0.20375,0.27425,0.07050,0.40750,8,61,199
4,2,8,200,lognormal-heavytail,0.9,0,cb,0.21038,0.21038,0.00000,0.42075,5,48,206
4,2,8,200,lognormal-heavytail,0.9,0,stepaware,0.21038,0.21038,0.00000,0.42075,5,48,206
4,2,8,200,lognormal-heavytail,0.9,1,serial,0.11438,0.13112,0.01675,0.22875,5,68,115
4,2,8,200,lognormal-heavytail,0.9,1,cb,0.11438,0.11438,0.00000,0.22875,5,36,115
4,2,8,200,lognormal-heavytail,0.9,1,stepaware,0.11438,0.11438,0.00000,0.22875,5,36,115
4,2,8,200,lognormal-heavytail,0.9,2,serial,0.06713,0.07938,0.01225,0.13425,5,45,89
4,2,8,200,lognormal-heavytail,0.9,2,cb,0.06825,0.06825,0.00000,0.13650,3,45,91
4,2,8,200,lognormal-heavytail,0.9,2,stepaware,0.06825,0.06825,0.00000,0.13650,3,45,91
4,2,8,200,lognormal-heavytail,0.9,3,serial,0.37650,0.61587,0.23937,0.75300,13,72,370
4,2,8,200,lognormal-heavytail,0.9,3,cb,0.44262,0.44262,0.00000,0.88525,6,42,440
4,2,8,200,lognormal-heavytail,0.9,3,stepaware,0.44150,0.44150,0.00000,0.88300,6,44,439
4,2,8,200,lognormal-heavytail,0.9,4,serial,0.16475,0.21475,0.05000,0.32950,8,36,181
4,2,8,200,lognormal-heavytail,0.9,4,cb,0.16662,0.16662,0.00000,0.33325,6,31,185
4,2,8,200,lognormal-heavytail,0.9,4,stepaware,0.16662,0.16662,0.00000,0.33325,6,31,185
4,2,32,50,exponential,0.0,0,serial,0.47725,0.89312,0.41587,0.95450,85,218,117
4,2,32,50,exponential,0.0,0,cb,0.75813,0.75813,0.00000,1.51625,30,182,183
4,2,32,50,exponential,0.0,0,stepaware,0.76125,0.76125,0.00000,1.52250,29,222,184
4,2,32,50,exponential,0.0,1,serial,0.49300,0.92637,0.43337,0.98600,88,318,99
4,2,32,50,exponential,0.0,1,cb,0.71625,0.71625,0.00000,1.43250,36,156,165
4,2,32,50,exponential,0.0,1,stepaware,0.72125,0.72125,0.00000,1.44250,34,182,167
4,2,32,50,exponential,0.0,2,serial,0.48462,0.90687,0.42225,0.96925,84,282,118
4,2,32,50,exponential,0.0,2,cb,0.73438,0.73438,0.00000,1.46875,27,189,192
4,2,32,50,exponential,0.0,2,stepaware,0.72975,0.72975,0.00000,1.45950,28,175,191
4,2,32,50,exponential,0.0,3,serial,0.46263,0.86450,0.40188,0.92525,62,269,123
4,2,32,50,exponential,0.0,3,cb,0.69925,0.69925,0.00000,1.39850,30,140,182
4,2,32,50,exponential,0.0,3,stepaware,0.69737,0.69737,0.00000,1.39475,30,166,183
4,2,32,50,exponential,0.0,4,serial,0.46537,0.84888,0.38350,0.93075,65,197,124
4,2,32,50,exponential,0.0,4,cb,0.65800,0.65800,0.00000,1.31600,24,169,187
4,2,32,50,exponential,0.0,4,stepaware,0.65875,0.65875,0.00000,1.31750,24,169,188
4,2,32,50,exponential,0.5,0,serial,0.45537,0.84675,0.39138,0.91075,65,229,120
4,2,32,50,exponential,0.5,0,cb,0.69375,0.69375,0.00000,1.38750,26,173,176
4,2,32,50,exponential,0.5,0,stepaware,0.69525,0.69525,0.00000,1.39050,25,173,177
4,2,32,50,exponential,0.5,1,serial,0.46900,0.88325,0.41425,0.93800,76,314,117
4,2,32,50,exponential,0.5,1,cb,0.72150,0.72150,0.00000,1.44300,28,183,189
4,2,32,50,exponential,0.5,1,stepaware,0.73487,0.73487,0.00000,1.46975,25,183,190
4,2,32,50,exponential,0.5,2,serial,0.49525,0.96913,0.47387,0.99050,101,260,110
4,2,32,50,exponential,0.5,2,cb,0.87825,0.87825,0.00000,1.75650,40,158,204
4,2,32,50,exponential,0.5,2,stepaware,0.89600,0.89600,0.00000,1.79200,38,156,206
4,2,32,50,exponential,0.5,3,serial,0.38988,0.61675,0.22687,0.77975,34,170,130
4,2,32,50,exponential,0.5,3,cb,0.48175,0.48175,0.00000,0.96350,21,108,156
4,2,32,50,exponential,0.5,3,stepaware,0.47950,0.47950,0.00000,0.95900,21,108,155
4,2,32,50,exponential,0.5,4,serial,0.47950,0.90775,0.42825,0.95900,91,234,106
4,2,32,50,exponential,0.5,4,cb,0.78325,0.78325,0.00000,1.56650,34,183,173
4,2,32,50,exponential,0.5,4,stepaware,0.79512,0.79512,0.00000,1.59025,36,189,175
4,2,32,50,exponential,0.9,0,serial,0.43600,0.76850,0.33250,0.87200,57,137,129
4,2,32,50,exponential,0.9,0,cb,0.62738,0.62738,0.00000,1.25475,23,142,168
4,2,32,50,exponential,0.9,0,stepaware,0.62250,0.62250,0.00000,1.24500,21,147,168
4,2,32,50,exponential,0.9,1,serial,0.49638,0.99250,0.49613,0.99275,99,287,130
4,2,32,50,exponential,0.9,1,cb,0.99225,0.99225,0.00000,1.98450,48,172,264
4,2,32,50,exponential,0.9,1,stepaware,0.99225,0.99225,0.00000,1.98450,36,395,272
4,2,32,50,exponential,0.9,2,serial,0.46375,0.84675,0.38300,0.92750,94,242,95
4,2,32,50,exponential,0.9,2,cb,0.66125,0.66125,0.00000,1.32250,35,176,144
4,2,32,50,exponential,0.9,2,stepaware,0.66612,0.66612,0.00000,1.33225,32,206,146
4,2,32,50,exponential,0.9,3,serial,0.49862,0.98375,0.48513,0.99725,92,350,121
4,2,32,50,exponential,0.9,3,cb,0.93537,0.93537,0.00000,1.87075,41,160,235
4,2,32,50,exponential,0.9,3,stepaware,0.94900,0.94900,0.00000,1.89800,37,191,239
4,2,32,50,exponential,0.9,4,serial,0.49738,0.98962,0.49225,0.99475,90,225,146
4,2,32,50,exponential,0.9,4,cb,0.97337,0.97337,0.00000,1.94675,36,130,283
4,2,32,50,exponential,0.9,4,stepaware,0.98050,0.98050,0.00000,1.96100,32,177,284
4,2,32,50,lognormal-heavytail,0.0,0,serial,0.45475,0.82200,0.36725,0.90950,72,180,120
4,2,32,50,lognormal-heavytail,0.0,0,cb,0.69312,0.69312,0.00000,1.38625,31,127,182
4,2,32,50,lognormal-heavytail,0.0,0,stepaware,0.69675,0.69675,0.00000,1.39350,29,155,183
4,2,32,50,lognormal-heavytail,0.0,1,serial,0.47713,0.88750,0.41037,0.95425,60,318,140
4,2,32,50,lognormal-heavytail,0.0,1,cb,0.72125,0.72125,0.00000,1.44250,24,171,203
4,2,32,50,lognormal-heavytail,0.0,1,stepaware,0.72537,0.72537,0.00000,1.45075,24,171,203
4,2,32,50,lognormal-heavytail,0.0,2,serial,0.46337,0.85425,0.39087,0.92675,66,241,115
4,2,32,50,lognormal-heavytail,0.0,2,cb,0.77238,0.77238,0.00000,1.54475,33,163,176
4,2,32,50,lognormal-heavytail,0.0,2,stepaware,0.76725,0.76725,0.00000,1.53450,33,179,180
4,2,32,50,lognormal-heavytail,0.0,3,serial,0.49362,0.96100,0.46737,0.98725,94,317,108
4,2,32,50,lognormal-heavytail,0.0,3,cb,0.81700,0.81700,0.00000,1.63400,34,193,186
4,2,32,50,lognormal-heavytail,0.0,3,stepaware,0.82475,0.82475,0.00000,1.64950,34,197,188
4,2,32,50,lognormal-heavytail,0.0,4,serial,0.48475,0.90900,0.42425,0.96950,77,268,124
4,2,32,50,lognormal-heavytail,0.0,4,cb,0.73587,0.73587,0.00000,1.47175,28,125,191
4,2,32,50,lognormal-heavytail,0.0,4,stepaware,0.72188,0.72188,0.00000,1.44375,28,124,190
4,2,32,50,lognormal-heavytail,0.5,0,serial,0.43588,0.77487,0.33900,0.87175,75,179,113
4,2,32,50,lognormal-heavytail,0.5,0,cb,0.58362,0.58362,0.00000,1.16725,31,128,151
4,2,32,50,lognormal-heavytail,0.5,0,stepaware,0.58800,0.58800,0.00000,1.17600,28,128,153
4,2,32,50,lognormal-heavytail,0.5,1,serial,0.46500,0.86575,0.40075,0.93000,74,329,115
4,2,32,50,lognormal-heavytail,0.5,1,cb,0.72737,0.72737,0.00000,1.45475,27,177,188
4,2,32,50,lognormal-heavytail,0.5,1,stepaware,0.72925,0.72925,0.00000,1.45850,26,179,189
4,2,32,50,lognormal-heavytail,0.5,2,serial,0.48225,0.90438,0.42213,0.96450,76,377,116
4,2,32,50,lognormal-heavytail,0.5,2,cb,0.74350,0.74350,0.00000,1.48700,31,175,181
4,2,32,50,lognormal-heavytail,0.5,2,stepaware,0.76863,0.76863,0.00000,1.53725,32,190,184
4,2,32,50,lognormal-heavytail,0.5,3,serial,0.47537,0.87387,0.39850,0.95075,74,225,123
4,2,32,50,lognormal-heavytail,0.5,3,cb,0.70388,0.70388,0.00000,1.40775,27,200,180
4,2,32,50,lognormal-heavytail,0.5,3,stepaware,0.70362,0.70362,0.00000,1.40725,28,214,178
4,2,32,50,lognormal-heavytail,0.5,4,serial,0.47863,0.91125,0.43262,0.95725,76,327,132
4,2,32,50,lognormal-heavytail,0.5,4,cb,0.75662,0.75662,0.00000,1.51325,30,141,208
4,2,32,50,lognormal-heavytail,0.5,4,stepaware,0.75287,0.75287,0.00000,1.50575,28,143,209
4,2,32,50,lognormal-heavytail,0.9,0,serial,0.47375,0.88825,0.41450,0.94750,78,239,115
4,2,32,50,lognormal-heavytail,0.9,0,cb,0.73375,0.73375,0.00000,1.46750,29,133,179
4,2,32,50,lognormal-heavytail,0.9,0,stepaware,0.73938,0.73938,0.00000,1.47875,30,139,180
4,2,32,50,lognormal-heavytail,0.9,1,serial,0.46413,0.84150,0.37738,0.92825,71,212,113
4,2,32,50,lognormal-heavytail,0.9,1,cb,0.66975,0.66975,0.00000,1.33950,31,142,156
4,2,32,50,lognormal-heavytail,0.9,1,stepaware,0.66925,0.66925,0.00000,1.33850,31,163,158
4,2,32,50,lognormal-heavytail,0.9,2,serial,0.49900,0.98575,0.48675,0.99800,93,270,123
4,2,32,50,lognormal-heavytail,0.9,2,cb,0.93875,0.93875,0.00000,1.87750,43,183,220
4,2,32,50,lognormal-heavytail,0.9,2,stepaware,0.94012,0.94012,0.00000,1.88025,38,201,223
4,2,32,50,lognormal-heavytail,0.9,3,serial,0.43525,0.76375,0.32850,0.87050,64,183,110
4,2,32,50,lognormal-heavytail,0.9,3,cb,0.57737,0.57737,0.00000,1.15475,28,130,148
4,2,32,50,lognormal-heavytail,0.9,3,stepaware,0.57425,0.57425,0.00000,1.14850,27,184,147
4,2,32,50,lognormal-heavytail,0.9,4,serial,0.35400,0.57237,0.21837,0.70800,43,167,99
4,2,32,50,lognormal-heavytail,0.9,4,cb,0.41787,0.41787,0.00000,0.83575,23,121,115
4,2,32,50,lognormal-heavytail,0.9,4,stepaware,0.41825,0.41825,0.00000,0.83650,23,121,115
4,2,32,200,exponential,0.0,0,serial,0.34350,0.55763,0.21413,0.68700,66,199,75
4,2,32,200,exponential,0.0,0,cb,0.38888,0.38888,0.00000,0.77775,30,126,86
4,2,32,200,exponential,0.0,0,stepaware,0.38888,0.38888,0.00000,0.77775,30,126,86
4,2,32,200,exponential,0.0,1,serial,0.27313,0.36838,0.09525,0.54625,40,165,75
4,2,32,200,exponential,0.0,1,cb,0.27837,0.27837,0.00000,0.55675,22,158,78
4,2,32,200,exponential,0.0,1,stepaware,0.27837,0.27837,0.00000,0.55675,22,158,78
4,2,32,200,exponential,0.0,2,serial,0.24900,0.36062,0.11162,0.49800,35,226,60
4,2,32,200,exponential,0.0,2,cb,0.26813,0.26813,0.00000,0.53625,25,147,66
4,2,32,200,exponential,0.0,2,stepaware,0.26813,0.26813,0.00000,0.53625,25,147,66
4,2,32,200,exponential,0.0,3,serial,0.21175,0.29400,0.08225,0.42350,31,204,69
4,2,32,200,exponential,0.0,3,cb,0.21225,0.21225,0.00000,0.42450,22,200,69
4,2,32,200,exponential,0.0,3,stepaware,0.21225,0.21225,0.00000,0.42450,22,200,69
4,2,32,200,exponential,0.0,4,serial,0.24875,0.33800,0.08925,0.49750,29,186,62
4,2,32,200,exponential,0.0,4,cb,0.25438,0.25438,0.00000,0.50875,19,142,65
4,2,32,200,exponential,0.0,4,stepaware,0.25438,0.25438,0.00000,0.50875,19,142,65
4,2,32,200,exponential,0.5,0,serial,0.24213,0.34450,0.10237,0.48425,33,321,56
4,2,32,200,exponential,0.5,0,cb,0.25675,0.25675,0.00000,0.51350,27,194,61
4,2,32,200,exponential,0.5,0,stepaware,0.25675,0.25675,0.00000,0.51350,27,194,61
4,2,32,200,exponential,0.5,1,serial,0.23050,0.31450,0.08400,0.46100,37,150,57
4,2,32,200,exponential,0.5,1,cb,0.24038,0.24038,0.00000,0.48075,21,148,61
4,2,32,200,exponential,0.5,1,stepaware,0.24038,0.24038,0.00000,0.48075,21,148,61
4,2,32,200,exponential,0.5,2,serial,0.34563,0.51825,0.17262,0.69125,51,228,77
4,2,32,200,exponential,0.5,2,cb,0.37312,0.37312,0.00000,0.74625,33,137,82
4,2,32,200,exponential,0.5,2,stepaware,0.37312,0.37312,0.00000,0.74625,33,137,82
4,2,32,200,exponential,0.5,3,serial,0.14488,0.18300,0.03812,0.28975,19,112,49
