f_fl,remainder_mix,acc,rho,W,fire_mode,d_fixed,seed,n,L_base,E_early,dL,pct_reduction,n_fire,n_win,n_wrong,n_hold,frac_front_actual,p_correct_given_fire,win
0.1,tail_heavy,0.8,4,1.0,smart,0.3,1,2500,5.0,4.5283,0.4717,9.433,891,516,375,1609,0.1028,0.5791,1
0.1,tail_heavy,0.8,4,1.0,smart,0.3,2,2500,5.0,4.5652,0.4348,8.696,920,514,406,1580,0.1064,0.5587,1
0.1,tail_heavy,0.8,4,1.0,smart,0.3,3,2500,5.0,4.5338,0.4662,9.324,905,518,387,1595,0.1004,0.5724,1
0.1,tail_heavy,0.8,4,1.0,smart,0.3,4,2500,5.0,4.5305,0.4695,9.389,878,516,362,1622,0.104,0.5877,1
0.1,tail_heavy,0.8,4,1.0,smart,0.3,5,2500,5.0,4.5972,0.4028,8.056,866,483,383,1634,0.0932,0.5577,1
0.1,tail_heavy,0.8,4,1.0,smart,0.3,6,2500,5.0,4.5573,0.4427,8.853,885,501,384,1615,0.1068,0.5661,1
0.1,tail_heavy,0.8,4,2.0,smart,0.3,0,2500,5.0,4.7174,0.2826,5.652,859,486,373,1641,0.108,0.5658,1
0.1,tail_heavy,0.8,4,2.0,smart,0.3,1,2500,5.0,4.6792,0.3208,6.417,867,510,357,1633,0.0924,0.5882,1
0.1,tail_heavy,0.8,4,2.0,smart,0.3,2,2500,5.0,4.6766,0.3234,6.469,868,516,352,1632,0.0968,0.5945,1
0.1,tail_heavy,0.8,4,2.0,smart,0.3,3,2500,5.0,4.7018,0.2982,5.964,884,505,379,1616,0.0936,0.5713,1
0.1,tail_heavy,0.8,4,2.0,smart,0.3,4,2500,5.0,4.696,0.304,6.08,829,486,343,1671,0.0928,0.5862,1
0.1,tail_heavy,0.8,4,2.0,smart,0.3,5,2500,5.0,4.7013,0.2987,5.974,885,506,379,1615,0.1028,0.5718,1
0.1,tail_heavy,0.8,4,2.0,smart,0.3,6,2500,5.0,4.6603,0.3397,6.794,907,534,373,1593,0.1016,0.5888,1
0.1,tail_heavy,0.8,8,0.5,smart,0.3,0,2500,9.0,7.8898,1.1102,12.336,870,504,366,1630,0.1124,0.5793,1
0.1,tail_heavy,0.8,8,0.5,smart,0.3,1,2500,9.0,7.9718,1.0282,11.424,872,474,398,1628,0.1032,0.5436,1
0.1,tail_heavy,0.8,8,0.5,smart,0.3,2,2500,9.0,7.9013,1.0987,12.208,844,505,339,1656,0.098,0.5983,1
0.1,tail_heavy,0.8,8,0.5,smart,0.3,3,2500,9.0,7.9226,1.0774,11.971,847,485,362,1653,0.104,0.5726,1
0.1,tail_heavy,0.8,8,0.5,smart,0.3,4,2500,9.0,7.7761,1.2239,13.599,885,547,338,1615,0.106,0.6181,1
0.1,tail_heavy,0.8,8,0.5,smart,0.3,5,2500,9.0,7.9354,1.0646,11.828,869,483,386,1631,0.0976,0.5558,1
0.1,tail_heavy,0.8,8,0.5,smart,0.3,6,2500,9.0,7.8836,1.1164,12.404,916,512,404,1584,0.1004,0.559,1
0.1,tail_heavy,0.8,8,1.0,smart,0.3,0,2500,9.0,7.9558,1.0442,11.602,896,513,383,1604,0.1104,0.5725,1
0.1,tail_heavy,0.8,8,1.0,smart,0.3,1,2500,9.0,7.9018,1.0982,12.202,903,531,372,1597,0.1,0.588,1
0.1,tail_heavy,0.8,8,1.0,smart,0.3,2,2500,9.0,7.9899,1.0101,11.223,888,497,391,1612,0.1036,0.5597,1
0.1,tail_heavy,0.8,8,1.0,smart,0.3,3,2500,9.0,8.0314,0.9686,10.762,878,481,397,1622,0.0992,0.5478,1
0.1,tail_heavy,0.8,8,1.0,smart,0.3,4,2500,9.0,7.9221,1.0779,11.976,916,518,398,1584,0.0972,0.5655,1
0.1,tail_heavy,0.8,8,1.0,smart,0.3,5,2500,9.0,7.9602,1.0398,11.553,898,515,383,1602,0.1044,0.5735,1
0.1,tail_heavy,0.8,8,1.0,smart,0.3,6,2500,9.0,8.0007,0.9993,11.104,847,481,366,1653,0.0948,0.5679,1
0.1,tail_heavy,0.8,8,2.0,smart,0.3,0,2500,9.0,8.1394,0.8606,9.562,884,496,388,1616,0.0944,0.5611,1
0.1,tail_heavy,0.8,8,2.0,smart,0.3,1,2500,9.0,8.0834,0.9166,10.185,889,513,376,1611,0.1004,0.5771,1
0.1,tail_heavy,0.8,8,2.0,smart,0.3,2,2500,9.0,8.0862,0.9138,10.153,856,503,353,1644,0.0976,0.5876,1
0.1,tail_heavy,0.8,8,2.0,smart,0.3,3,2500,9.0,8.181,0.819,9.1,859,476,383,1641,0.0876,0.5541,1
0.1,tail_heavy,0.8,8,2.0,smart,0.3,4,2500,9.0,8.0759,0.9241,10.268,913,527,386,1587,0.0956,0.5772,1
0.1,tail_heavy,0.8,8,2.0,smart,0.3,5,2500,9.0,8.1051,0.8949,9.944,887,502,385,1613,0.0988,0.566,1
0.1,tail_heavy,0.8,8,2.0,smart,0.3,6,2500,9.0,8.0899,0.9101,10.112,911,521,390,1589,0.1032,0.5719,1
0.1,tail_heavy,0.9,0.25,0.5,smart,0.3,0,2500,1.25,1.2482,0.0018,0.146,758,559,199,1742,0.0956,0.7375,1
0.1,tail_heavy,0.9,0.25,0.5,smart,0.3,1,2500,1.25,1.2421,0.0079,0.633,775,594,181,1725,0.1068,0.7665,1
0.1,tail_heavy,0.9,0.25,0.5,smart,0.3,2,2500,1.25,1.2414,0.0086,0.69,787,603,184,1713,0.1212,0.7662,1
0.1,tail_heavy,0.9,0.25,0.5,smart,0.3,3,2500,1.25,1.2469,0.0031,0.251,748,558,190,1752,0.1008,0.746,1
0.1,tail_heavy,0.9,0.25,0.5,smart,0.3,4,2500,1.25,1.2455,0.0045,0.356,745,560,185,1755,0.0916,0.7517,1
0.1,tail_heavy,0.9,0.25,0.5,smart,0.3,5,2500,1.25,1.2454,0.0046,0.367,750,562,188,1750,0.0988,0.7493,1
0.1,tail_heavy,0.9,0.25,0.5,smart,0.3,6,2500,1.25,1.2459,0.0041,0.329,741,556,185,1759,0.0972,0.7503,1
0.1,tail_heavy,0.9,0.25,1.0,smart,0.3,0,2500,1.25,1.2776,-0.0276,-2.21,715,544,171,1785,0.096,0.7608,0
0.1,tail_heavy,0.9,0.25,1.0,smart,0.3,1,2500,1.25,1.2802,-0.0302,-2.414,755,574,181,1745,0.1028,0.7603,0
0.1,tail_heavy,0.9,0.25,1.0,smart,0.3,2,2500,1.25,1.2908,-0.0408,-3.267,773,566,207,1727,0.1016,0.7322,0
0.1,tail_heavy,0.9,0.25,1.0,smart,0.3,3,2500,1.25,1.2819,-0.0319,-2.555,804,612,192,1696,0.1048,0.7612,0
0.1,tail_heavy,0.9,0.25,1.0,smart,0.3,4,2500,1.25,1.2813,-0.0313,-2.505,787,599,188,1713,0.104,0.7611,0
0.1,tail_heavy,0.9,0.25,1.0,smart,0.3,5,2500,1.25,1.2752,-0.0252,-2.016,754,582,172,1746,0.1048,0.7719,0
0.1,tail_heavy,0.9,0.25,1.0,smart,0.3,6,2500,1.25,1.2854,-0.0354,-2.83,755,563,192,1745,0.0984,0.7457,0
0.1,tail_heavy,0.9,0.25,2.0,smart,0.3,0,2500,1.25,1.3448,-0.0948,-7.583,714,546,168,1786,0.086,0.7647,0
0.1,tail_heavy,0.9,0.25,2.0,smart,0.3,1,2500,1.25,1.3504,-0.1004,-8.029,762,583,179,1738,0.1044,0.7651,0
0.1,tail_heavy,0.9,0.25,2.0,smart,0.3,2,2500,1.25,1.3486,-0.0986,-7.884,781,602,179,1719,0.112,0.7708,0
0.1,tail_heavy,0.9,0.25,2.0,smart,0.3,3,2500,1.25,1.3639,-0.1139,-9.113,734,541,193,1766,0.096,0.7371,0
0.1,tail_heavy,0.9,0.25,2.0,smart,0.3,4,2500,1.25,1.3603,-0.1103,-8.823,779,587,192,1721,0.1016,0.7535,0
0.1,tail_heavy,0.9,0.25,2.0,smart,0.3,5,2500,1.25,1.3487,-0.0987,-7.897,711,538,173,1789,0.0876,0.7567,0
0.1,tail_heavy,0.9,0.25,2.0,smart,0.3,6,2500,1.25,1.3723,-0.1223,-9.786,761,557,204,1739,0.102,0.7319,0
0.1,tail_heavy,0.9,0.5,0.5,smart,0.3,0,2500,1.5,1.457,0.043,2.869,769,568,201,1731,0.0956,0.7386,1
0.1,tail_heavy,0.9,0.5,0.5,smart,0.3,1,2500,1.5,1.4515,0.0485,3.232,713,548,165,1787,0.1068,0.7686,1
0.1,tail_heavy,0.9,0.5,0.5,smart,0.3,2,2500,1.5,1.4538,0.0462,3.081,758,568,190,1742,0.104,0.7493,1
0.1,tail_heavy,0.9,0.5,0.5,smart,0.3,3,2500,1.5,1.456,0.044,2.935,738,549,189,1762,0.0936,0.7439,1
0.1,tail_heavy,0.9,0.5,0.5,smart,0.3,4,2500,1.5,1.4495,0.0505,3.364,731,563,168,1769,0.1,0.7702,1
0.1,tail_heavy,0.9,0.5,0.5,smart,0.3,5,2500,1.5,1.4525,0.0475,3.167,789,590,199,1711,0.1012,0.7478,1
0.1,tail_heavy,0.9,0.5,0.5,smart,0.3,6,2500,1.5,1.4495,0.0505,3.368,762,587,175,1738,0.094,0.7703,1
0.1,tail_heavy,0.9,0.5,1.0,smart,0.3,0,2500,1.5,1.4943,0.0057,0.377,761,563,198,1739,0.0964,0.7398,1
0.1,tail_heavy,0.9,0.5,1.0,smart,0.3,1,2500,1.5,1.4984,0.0016,0.11,716,524,192,1784,0.0992,0.7318,1
0.1,tail_heavy,0.9,0.5,1.0,smart,0.3,2,2500,1.5,1.4812,0.0188,1.254,779,605,174,1721,0.1036,0.7766,1
0.1,tail_heavy,0.9,0.5,1.0,smart,0.3,3,2500,1.5,1.496,0.004,0.265,759,563,196,1741,0.0984,0.7418,1
0.1,tail_heavy,0.9,0.5,1.0,smart,0.3,4,2500,1.5,1.4807,0.0193,1.288,737,573,164,1763,0.1016,0.7775,1
0.1,tail_heavy,0.9,0.5,1.0,smart,0.3,5,2500,1.5,1.491,0.009,0.599,795,597,198,1705,0.094,0.7509,1
0.1,tail_heavy,0.9,0.5,1.0,smart,0.3,6,2500,1.5,1.4917,0.0083,0.557,799,597,202,1701,0.1044,0.7472,1
0.1,tail_heavy,0.9,0.5,2.0,smart,0.3,0,2500,1.5,1.5559,-0.0559,-3.725,724,553,171,1776,0.096,0.7638,0
0.1,tail_heavy,0.9,0.5,2.0,smart,0.3,1,2500,1.5,1.5708,-0.0708,-4.717,788,590,198,1712,0.1036,0.7487,0
0.1,tail_heavy,0.9,0.5,2.0,smart,0.3,2,2500,1.5,1.5613,-0.0613,-4.088,756,574,182,1744,0.1048,0.7593,0
0.1,tail_heavy,0.9,0.5,2.0,smart,0.3,3,2500,1.5,1.5641,-0.0641,-4.273,818,623,195,1682,0.1064,0.7616,0
0.1,tail_heavy,0.9,0.5,2.0,smart,0.3,4,2500,1.5,1.5892,-0.0892,-5.948,816,594,222,1684,0.096,0.7279,0
0.1,tail_heavy,0.9,0.5,2.0,smart,0.3,5,2500,1.5,1.5553,-0.0553,-3.685,778,598,180,1722,0.1024,0.7686,0
0.1,tail_heavy,0.9,0.5,2.0,smart,0.3,6,2500,1.5,1.5718,-0.0718,-4.789,785,587,198,1715,0.1044,0.7478,0
0.1,tail_heavy,0.9,1,0.5,smart,0.3,0,2500,2.0,1.8742,0.1258,6.288,731,548,183,1769,0.0928,0.7497,1
0.1,tail_heavy,0.9,1,0.5,smart,0.3,1,2500,2.0,1.8884,0.1116,5.578,738,525,213,1762,0.0984,0.7114,1
0.1,tail_heavy,0.9,1,0.5,smart,0.3,2,2500,2.0,1.8625,0.1375,6.873,797,599,198,1703,0.1136,0.7516,1
0.1,tail_heavy,0.9,1,0.5,smart,0.3,3,2500,2.0,1.8767,0.1233,6.165,765,554,211,1735,0.102,0.7242,1
0.1,tail_heavy,0.9,1,0.5,smart,0.3,4,2500,2.0,1.861,0.139,6.951,775,589,186,1725,0.1032,0.76,1
0.1,tail_heavy,0.9,1,0.5,smart,0.3,5,2500,2.0,1.8621,0.1379,6.895,750,577,173,1750,0.104,0.7693,1
0.1,tail_heavy,0.9,1,0.5,smart,0.3,6,2500,2.0,1.8756,0.1244,6.219,758,561,197,1742,0.0944,0.7401,1
0.1,tail_heavy,0.9,1,1.0,smart,0.3,0,2500,2.0,1.9014,0.0986,4.932,765,582,183,1735,0.1016,0.7608,1
0.1,tail_heavy,0.9,1,1.0,smart,0.3,1,2500,2.0,1.9002,0.0998,4.989,784,593,191,1716,0.1068,0.7564,1
0.1,tail_heavy,0.9,1,1.0,smart,0.3,2,2500,2.0,1.9129,0.0871,4.356,730,545,185,1770,0.0964,0.7466,1
0.1,tail_heavy,0.9,1,1.0,smart,0.3,3,2500,2.0,1.9125,0.0875,4.377,744,553,191,1756,0.104,0.7433,1
0.1,tail_heavy,0.9,1,1.0,smart,0.3,4,2500,2.0,1.9123,0.0877,4.385,738,550,188,1762,0.0964,0.7453,1
0.1,tail_heavy,0.9,1,1.0,smart,0.3,5,2500,2.0,1.9053,0.0947,4.735,761,572,189,1739,0.0888,0.7516,1
0.1,tail_heavy,0.9,1,1.0,smart,0.3,6,2500,2.0,1.9068,0.0932,4.661,743,561,182,1757,0.1044,0.755,1
0.1,tail_heavy,0.9,1,2.0,smart,0.3,0,2500,2.0,1.9973,0.0027,0.135,778,570,208,1722,0.1008,0.7326,1
0.1,tail_heavy,0.9,1,2.0,smart,0.3,1,2500,2.0,1.9709,0.0291,1.456,753,576,177,1747,0.0972,0.7649,1
0.1,tail_heavy,0.9,1,2.0,smart,0.3,2,2500,2.0,1.9769,0.0231,1.157,717,545,172,1783,0.1,0.7601,1
0.1,tail_heavy,0.9,1,2.0,smart,0.3,3,2500,2.0,1.9995,0.0005,0.026,774,566,208,1726,0.0956,0.7313,1
0.1,tail_heavy,0.9,1,2.0,smart,0.3,4,2500,2.0,1.9954,0.0046,0.229,776,572,204,1724,0.0944,0.7371,1
0.1,tail_heavy,0.9,1,2.0,smart,0.3,5,2500,2.0,1.9712,0.0288,1.441,711,547,164,1789,0.092,0.7693,1
0.1,tail_heavy,0.9,1,2.0,smart,0.3,6,2500,2.0,1.9602,0.0398,1.991,777,602,175,1723,0.1132,0.7748,1
0.1,tail_heavy,0.9,2,0.5,smart,0.3,0,2500,3.0,2.6748,0.3252,10.839,800,612,188,1700,0.1152,0.765,1
0.1,tail_heavy,0.9,2,0.5,smart,0.3,1,2500,3.0,2.6955,0.3045,10.149,754,575,179,1746,0.102,0.7626,1
0.1,tail_heavy,0.9,2,0.5,smart,0.3,2,2500,3.0,2.6945,0.3055,10.182,764,581,183,1736,0.0984,0.7605,1
0.1,tail_heavy,0.9,2,0.5,smart,0.3,3,2500,3.0,2.7278,0.2722,9.075,726,528,198,1774,0.0868,0.7273,1
0.1,tail_heavy,0.9,2,0.5,smart,0.3,4,2500,3.0,2.7042,0.2958,9.859,725,561,164,1775,0.0988,0.7738,1
0.1,tail_heavy,0.9,2,0.5,smart,0.3,5,2500,3.0,2.6941,0.3059,10.198,759,578,181,1741,0.1068,0.7615,1
0.1,tail_heavy,0.9,2,0.5,smart,0.3,6,2500,3.0,2.7072,0.2928,9.759,753,554,199,1747,0.0924,0.7357,1
0.1,tail_heavy,0.9,2,1.0,smart,0.3,0,2500,3.0,2.7508,0.2492,8.307,739,553,186,1761,0.0936,0.7483,1
0.1,tail_heavy,0.9,2,1.0,smart,0.3,1,2500,3.0,2.7411,0.2589,8.63,744,559,185,1756,0.09,0.7513,1
0.1,tail_heavy,0.9,2,1.0,smart,0.3,2,2500,3.0,2.7405,0.2595,8.649,735,553,182,1765,0.1064,0.7524,1
0.1,tail_heavy,0.9,2,1.0,smart,0.3,3,2500,3.0,2.7375,0.2625,8.749,811,592,219,1689,0.1024,0.73,1
0.1,tail_heavy,0.9,2,1.0,smart,0.3,4,2500,3.0,2.7263,0.2737,9.122,757,584,173,1743,0.1064,0.7715,1
0.1,tail_heavy,0.9,2,1.0,smart,0.3,5,2500,3.0,2.7465,0.2535,8.45,757,563,194,1743,0.094,0.7437,1
0.1,tail_heavy,0.9,2,1.0,smart,0.3,6,2500,3.0,2.7683,0.2317,7.723,728,531,197,1772,0.0996,0.7294,1
0.1,tail_heavy,0.9,2,2.0,smart,0.3,0,2500,3.0,2.8271,0.1729,5.764,757,560,197,1743,0.0964,0.7398,1
0.1,tail_heavy,0.9,2,2.0,smart,0.3,1,2500,3.0,2.8096,0.1904,6.347,799,598,201,1701,0.0996,0.7484,1
0.1,tail_heavy,0.9,2,2.0,smart,0.3,2,2500,3.0,2.816,0.184,6.132,765,576,189,1735,0.106,0.7529,1
0.1,tail_heavy,0.9,2,2.0,smart,0.3,3,2500,3.0,2.8082,0.1918,6.393,788,592,196,1712,0.088,0.7513,1
0.1,tail_heavy,0.9,2,2.0,smart,0.3,4,2500,3.0,2.8408,0.1592,5.308,751,548,203,1749,0.1032,0.7297,1
0.1,tail_heavy,0.9,2,2.0,smart,0.3,5,2500,3.0,2.8566,0.1434,4.778,747,532,215,1753,0.0964,0.7122,1
0.1,tail_heavy,0.9,2,2.0,smart,0.3,6,2500,3.0,2.808,0.192,6.399,789,592,197,1711,0.1016,0.7503,1
0.1,tail_heavy,0.9,4,0.5,smart,0.3,0,2500,5.0,4.3769,0.6231,12.461,735,563,172,1765,0.1008,0.766,1
0.1,tail_heavy,0.9,4,0.5,smart,0.3,1,2500,5.0,4.3638,0.6362,12.724,759,563,196,1741,0.0992,0.7418,1
0.1,tail_heavy,0.9,4,0.5,smart,0.3,2,2500,5.0,4.3854,0.6146,12.291,717,546,171,1783,0.0948,0.7615,1
0.1,tail_heavy,0.9,4,0.5,smart,0.3,3,2500,5.0,4.3546,0.6454,12.909,773,566,207,1727,0.1128,0.7322,1
0.1,tail_heavy,0.9,4,0.5,smart,0.3,4,2500,5.0,4.3958,0.6042,12.085,741,551,190,1759,0.0924,0.7436,1
0.1,tail_heavy,0.9,4,0.5,smart,0.3,5,2500,5.0,4.3578,0.6422,12.845,756,571,185,1744,0.1152,0.7553,1
0.1,tail_heavy,0.9,4,0.5,smart,0.3,6,2500,5.0,4.3499,0.6501,13.002,764,576,188,1736,0.1044,0.7539,1
0.1,tail_heavy,0.9,4,1.0,smart,0.3,0,2500,5.0,4.4245,0.5755,11.51,754,554,200,1746,0.0956,0.7347,1
0.1,tail_heavy,0.9,4,1.0,smart,0.3,1,2500,5.0,4.456,0.544,10.881,698,522,176,1802,0.0912,0.7479,1
0.1,tail_heavy,0.9,4,1.0,smart,0.3,2,2500,5.0,4.373,0.627,12.54,768,590,178,1732,0.1116,0.7682,1
0.1,tail_heavy,0.9,4,1.0,smart,0.3,3,2500,5.0,4.38,0.62,12.399,763,590,173,1737,0.092,0.7733,1
0.1,tail_heavy,0.9,4,1.0,smart,0.3,4,2500,5.0,4.3757,0.6243,12.486,781,595,186,1719,0.1012,0.7618,1
0.1,tail_heavy,0.9,4,1.0,smart,0.3,5,2500,5.0,4.3707,0.6293,12.586,794,601,193,1706,0.098,0.7569,1
0.1,tail_heavy,0.9,4,1.0,smart,0.3,6,2500,5.0,4.3494,0.6506,13.012,770,608,162,1730,0.1052,0.7896,1
0.1,tail_heavy,0.9,4,2.0,smart,0.3,0,2500,5.0,4.5011,0.4989,9.978,742,550,192,1758,0.0996,0.7412,1
0.1,tail_heavy,0.9,4,2.0,smart,0.3,1,2500,5.0,4.4533,0.5467,10.934,774,594,180,1726,0.0944,0.7674,1
0.1,tail_heavy,0.9,4,2.0,smart,0.3,2,2500,5.0,4.474,0.526,10.52,729,563,166,1771,0.0972,0.7723,1
0.1,tail_heavy,0.9,4,2.0,smart,0.3,3,2500,5.0,4.5158,0.4842,9.684,760,550,210,1740,0.0944,0.7237,1
0.1,tail_heavy,0.9,4,2.0,smart,0.3,4,2500,5.0,4.4794,0.5206,10.412,753,568,185,1747,0.096,0.7543,1
0.1,tail_heavy,0.9,4,2.0,smart,0.3,5,2500,5.0,4.4751,0.5249,10.498,749,566,183,1751,0.1068,0.7557,1
0.1,tail_heavy,0.9,4,2.0,smart,0.3,6,2500,5.0,4.4877,0.5123,10.247,747,554,193,1753,0.0984,0.7416,1
0.1,tail_heavy,0.9,8,0.5,smart,0.3,0,2500,9.0,7.6602,1.3398,14.886,748,585,163,1752,0.0896,0.7821,1
0.1,tail_heavy,0.9,8,0.5,smart,0.3,1,2500,9.0,7.7443,1.2557,13.952,744,547,197,1756,0.0984,0.7352,1
0.1,tail_heavy,0.9,8,0.5,smart,0.3,2,2500,9.0,7.686,1.314,14.6,769,578,191,1731,0.0932,0.7516,1
0.1,tail_heavy,0.9,8,0.5,smart,0.3,3,2500,9.0,7.7057,1.2943,14.382,716,555,161,1784,0.096,0.7751,1
0.1,tail_heavy,0.9,8,0.5,smart,0.3,4,2500,9.0,7.6398,1.3602,15.114,758,592,166,1742,0.0968,0.781,1
0.1,tail_heavy,0.9,8,0.5,smart,0.3,5,2500,9.0,7.6213,1.3787,15.319,778,598,180,1722,0.0924,0.7686,1
0.1,tail_heavy,0.9,8,0.5,smart,0.3,6,2500,9.0,7.7019,1.2981,14.424,722,563,159,1778,0.1028,0.7798,1
0.1,tail_heavy,0.9,8,1.0,smart,0.3,0,2500,9.0,7.8549,1.1451,12.723,734,524,210,1766,0.0908,0.7139,1
0.1,tail_heavy,0.9,8,1.0,smart,0.3,1,2500,9.0,7.6736,1.3264,14.738,758,584,174,1742,0.0992,0.7704,1
0.1,tail_heavy,0.9,8,1.0,smart,0.3,2,2500,9.0,7.7426,1.2574,13.972,773,571,202,1727,0.0952,0.7387,1
0.1,tail_heavy,0.9,8,1.0,smart,0.3,3,2500,9.0,7.5513,1.4487,16.097,823,639,184,1677,0.112,0.7764,1
0.1,tail_heavy,0.9,8,1.0,smart,0.3,4,2500,9.0,7.7161,1.2839,14.265,775,576,199,1725,0.1012,0.7432,1
0.1,tail_heavy,0.9,8,1.0,smart,0.3,5,2500,9.0,7.723,1.277,14.188,744,571,173,1756,0.0932,0.7675,1
0.1,tail_heavy,0.9,8,1.0,smart,0.3,6,2500,9.0,7.6909,1.3091,14.545,765,587,178,1735,0.0956,0.7673,1
0.1,tail_heavy,0.9,8,2.0,smart,0.3,0,2500,9.0,7.8435,1.1565,12.85,741,555,186,1759,0.1072,0.749,1
0.1,tail_heavy,0.9,8,2.0,smart,0.3,1,2500,9.0,7.8539,1.1461,12.735,759,556,203,1741,0.0996,0.7325,1
0.1,tail_heavy,0.9,8,2.0,smart,0.3,2,2500,9.0,7.8195,1.1805,13.117,776,575,201,1724,0.108,0.741,1
0.1,tail_heavy,0.9,8,2.0,smart,0.3,3,2500,9.0,7.7572,1.2428,13.808,772,587,185,1728,0.1036,0.7604,1
0.1,tail_heavy,0.9,8,2.0,smart,0.3,4,2500,9.0,7.7848,1.2152,13.502,764,576,188,1736,0.104,0.7539,1
0.1,tail_heavy,0.9,8,2.0,smart,0.3,5,2500,9.0,7.7603,1.2397,13.774,751,582,169,1749,0.0936,0.775,1
0.1,tail_heavy,0.9,8,2.0,smart,0.3,6,2500,9.0,7.7737,1.2263,13.626,753,575,178,1747,0.0956,0.7636,1
0.1,tail_heavy,0.95,0.25,0.5,smart,0.3,0,2500,1.25,1.2178,0.0322,2.573,764,679,85,1736,0.1128,0.8887,1
0.1,tail_heavy,0.95,0.25,0.5,smart,0.3,1,2500,1.25,1.2252,0.0248,1.987,659,573,86,1841,0.0944,0.8695,1
0.1,tail_heavy,0.95,0.25,0.5,smart,0.3,2,2500,1.25,1.2238,0.0262,2.095,681,592,89,1819,0.1028,0.8693,1
0.1,tail_heavy,0.95,0.25,0.5,smart,0.3,3,2500,1.25,1.2189,0.0311,2.485,726,642,84,1774,0.1092,0.8843,1
0.1,tail_heavy,0.95,0.25,0.5,smart,0.3,4,2500,1.25,1.2244,0.0256,2.045,699,604,95,1801,0.1088,0.8641,1
0.1,tail_heavy,0.95,0.25,0.5,smart,0.3,5,2500,1.25,1.2205,0.0295,2.356,728,639,89,1772,0.1056,0.8777,1
0.1,tail_heavy,0.95,0.25,0.5,smart,0.3,6,2500,1.25,1.2259,0.0241,1.932,715,610,105,1785,0.1032,0.8531,1
0.1,tail_heavy,0.95,0.25,1.0,smart,0.3,0,2500,1.25,1.2501,-0.0001,-0.005,700,591,109,1800,0.0916,0.8443,0
0.1,tail_heavy,0.95,0.25,1.0,smart,0.3,1,2500,1.25,1.2416,0.0084,0.673,668,581,87,1832,0.0952,0.8698,1
0.1,tail_heavy,0.95,0.25,1.0,smart,0.3,2,2500,1.25,1.2397,0.0103,0.827,678,594,84,1822,0.0944,0.8761,1
0.1,tail_heavy,0.95,0.25,1.0,smart,0.3,3,2500,1.25,1.2408,0.0092,0.736,696,607,89,1804,0.0996,0.8721,1
0.1,tail_heavy,0.95,0.25,1.0,smart,0.3,4,2500,1.25,1.2464,0.0036,0.287,699,598,101,1801,0.0932,0.8555,1
0.1,tail_heavy,0.95,0.25,1.0,smart,0.3,5,2500,1.25,1.2489,0.0011,0.091,695,588,107,1805,0.1012,0.846,1
0.1,tail_heavy,0.95,0.25,1.0,smart,0.3,6,2500,1.25,1.2472,0.0028,0.226,700,598,102,1800,0.0964,0.8543,1
0.1,tail_heavy,0.95,0.25,2.0,smart,0.3,0,2500,1.25,1.2646,-0.0146,-1.172,709,632,77,1791,0.1024,0.8914,0
0.1,tail_heavy,0.95,0.25,2.0,smart,0.3,1,2500,1.25,1.2772,-0.0272,-2.174,702,612,90,1798,0.0992,0.8718,0
0.1,tail_heavy,0.95,0.25,2.0,smart,0.3,2,2500,1.25,1.2748,-0.0248,-1.982,700,613,87,1800,0.0932,0.8757,0
0.1,tail_heavy,0.95,0.25,2.0,smart,0.3,3,2500,1.25,1.2766,-0.0266,-2.125,680,592,88,1820,0.0976,0.8706,0
0.1,tail_heavy,0.95,0.25,2.0,smart,0.3,4,2500,1.25,1.2818,-0.0318,-2.546,697,602,95,1803,0.0992,0.8637,0
0.1,tail_heavy,0.95,0.25,2.0,smart,0.3,5,2500,1.25,1.2726,-0.0226,-1.807,676,593,83,1824,0.1008,0.8772,0
0.1,tail_heavy,0.95,0.25,2.0,smart,0.3,6,2500,1.25,1.2809,-0.0309,-2.473,718,622,96,1782,0.104,0.8663,0
0.1,tail_heavy,0.95,0.5,0.5,smart,0.3,0,2500,1.5,1.426,0.074,4.932,716,624,92,1784,0.1132,0.8715,1
0.1,tail_heavy,0.95,0.5,0.5,smart,0.3,1,2500,1.5,1.4326,0.0674,4.494,686,590,96,1814,0.1008,0.8601,1
0.1,tail_heavy,0.95,0.5,0.5,smart,0.3,2,2500,1.5,1.4312,0.0688,4.588,662,577,85,1838,0.0904,0.8716,1
0.1,tail_heavy,0.95,0.5,0.5,smart,0.3,3,2500,1.5,1.4325,0.0675,4.501,722,607,115,1778,0.1048,0.8407,1
0.1,tail_heavy,0.95,0.5,0.5,smart,0.3,4,2500,1.5,1.4206,0.0794,5.295,727,646,81,1773,0.1124,0.8886,1
0.1,tail_heavy,0.95,0.5,0.5,smart,0.3,5,2500,1.5,1.4265,0.0735,4.903,707,623,84,1793,0.1,0.8812,1
0.1,tail_heavy,0.95,0.5,0.5,smart,0.3,6,2500,1.5,1.4351,0.0649,4.327,667,567,100,1833,0.0896,0.8501,1
0.1,tail_heavy,0.95,0.5,1.0,smart,0.3,0,2500,1.5,1.4459,0.0541,3.609,684,599,85,1816,0.1016,0.8757,1
0.1,tail_heavy,0.95,0.5,1.0,smart,0.3,1,2500,1.5,1.4474,0.0526,3.506,697,606,91,1803,0.1,0.8694,1
0.1,tail_heavy,0.95,0.5,1.0,smart,0.3,2,2500,1.5,1.4496,0.0504,3.363,640,559,81,1860,0.0896,0.8734,1
