f_fl,remainder_mix,acc,rho,W,fire_mode,d_fixed,seed,n,L_base,E_early,dL,pct_reduction,n_fire,n_win,n_wrong,n_hold,frac_front_actual,p_correct_given_fire,win
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.2,5,2500,1.5,1.5147,-0.0147,-0.981,2500,1348,1152,0,0.9044,0.5392,0
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.2,6,2500,1.5,1.5306,-0.0306,-2.037,2500,1304,1196,0,0.9056,0.5216,0
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.3,0,2500,1.5,1.3832,0.1168,7.784,2500,1814,686,0,0.9112,0.7256,1
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.3,1,2500,1.5,1.3741,0.1259,8.396,2500,1841,659,0,0.9076,0.7364,1
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.3,2,2500,1.5,1.3907,0.1093,7.285,2500,1792,708,0,0.9004,0.7168,1
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.3,3,2500,1.5,1.3883,0.1117,7.444,2500,1799,701,0,0.8836,0.7196,1
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.3,4,2500,1.5,1.3921,0.1079,7.195,2500,1788,712,0,0.8964,0.7152,1
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.3,5,2500,1.5,1.389,0.111,7.399,2500,1797,703,0,0.8824,0.7188,1
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.3,6,2500,1.5,1.388,0.112,7.467,2500,1800,700,0,0.8912,0.72,1
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.5,0,2500,1.5,1.3214,0.1786,11.907,2500,2262,238,0,0.9004,0.9048,1
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.5,1,2500,1.5,1.3136,0.1864,12.427,2500,2288,212,0,0.9096,0.9152,1
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.5,2,2500,1.5,1.3133,0.1867,12.447,2500,2289,211,0,0.8996,0.9156,1
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.5,3,2500,1.5,1.3229,0.1771,11.807,2500,2257,243,0,0.8988,0.9028,1
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.5,4,2500,1.5,1.3223,0.1777,11.847,2500,2259,241,0,0.8996,0.9036,1
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.5,5,2500,1.5,1.3208,0.1792,11.947,2500,2264,236,0,0.9056,0.9056,1
0.9,uniform_heavy,0.5,0.5,0.5,blind,0.5,6,2500,1.5,1.3232,0.1768,11.787,2500,2256,244,0,0.8956,0.9024,1
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.2,0,2500,1.5,1.753,-0.253,-16.864,2500,1334,1166,0,0.8956,0.5336,0
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.2,1,2500,1.5,1.7625,-0.2625,-17.499,2500,1317,1183,0,0.898,0.5268,0
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.2,2,2500,1.5,1.7563,-0.2563,-17.088,2500,1328,1172,0,0.9008,0.5312,0
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.2,3,2500,1.5,1.7474,-0.2474,-16.491,2500,1344,1156,0,0.9052,0.5376,0
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.2,4,2500,1.5,1.7468,-0.2468,-16.453,2500,1345,1155,0,0.902,0.538,0
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.2,5,2500,1.5,1.7619,-0.2619,-17.461,2500,1318,1182,0,0.8948,0.5272,0
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.2,6,2500,1.5,1.7468,-0.2468,-16.453,2500,1345,1155,0,0.9012,0.538,0
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.3,0,2500,1.5,1.5053,-0.0053,-0.355,2500,1842,658,0,0.8912,0.7368,0
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.3,1,2500,1.5,1.535,-0.035,-2.335,2500,1787,713,0,0.9012,0.7148,0
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.3,2,2500,1.5,1.5307,-0.0307,-2.047,2500,1795,705,0,0.906,0.718,0
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.3,3,2500,1.5,1.4853,0.0147,0.977,2500,1879,621,0,0.912,0.7516,1
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.3,4,2500,1.5,1.5145,-0.0145,-0.967,2500,1825,675,0,0.9016,0.73,0
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.3,5,2500,1.5,1.5123,-0.0123,-0.823,2500,1829,671,0,0.9008,0.7316,0
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.3,6,2500,1.5,1.5264,-0.0264,-1.759,2500,1803,697,0,0.9056,0.7212,0
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.5,0,2500,1.5,1.3635,0.1365,9.1,2500,2273,227,0,0.9004,0.9092,1
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.5,1,2500,1.5,1.3785,0.1215,8.1,2500,2243,257,0,0.8916,0.8972,1
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.5,2,2500,1.5,1.372,0.128,8.533,2500,2256,244,0,0.8944,0.9024,1
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.5,3,2500,1.5,1.3675,0.1325,8.833,2500,2265,235,0,0.9156,0.906,1
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.5,4,2500,1.5,1.3705,0.1295,8.633,2500,2259,241,0,0.9064,0.9036,1
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.5,5,2500,1.5,1.3605,0.1395,9.3,2500,2279,221,0,0.906,0.9116,1
0.9,uniform_heavy,0.5,0.5,1.0,blind,0.5,6,2500,1.5,1.3695,0.1305,8.7,2500,2261,239,0,0.8908,0.9044,1
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.2,0,2500,1.5,2.2578,-0.7578,-50.517,2500,1294,1206,0,0.8848,0.5176,0
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.2,1,2500,1.5,2.275,-0.775,-51.669,2500,1276,1224,0,0.8968,0.5104,0
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.2,2,2500,1.5,2.2357,-0.7357,-49.045,2500,1317,1183,0,0.9084,0.5268,0
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.2,3,2500,1.5,2.2011,-0.7011,-46.741,2500,1353,1147,0,0.8976,0.5412,0
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.2,4,2500,1.5,2.2002,-0.7002,-46.677,2500,1354,1146,0,0.906,0.5416,0
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.2,5,2500,1.5,2.2501,-0.7501,-50.005,2500,1302,1198,0,0.8904,0.5208,0
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.2,6,2500,1.5,2.1877,-0.6877,-45.845,2500,1367,1133,0,0.8944,0.5468,0
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.3,0,2500,1.5,1.7967,-0.2967,-19.781,2500,1812,688,0,0.8988,0.7248,0
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.3,1,2500,1.5,1.8136,-0.3136,-20.909,2500,1794,706,0,0.8956,0.7176,0
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.3,2,2500,1.5,1.7958,-0.2958,-19.719,2500,1813,687,0,0.902,0.7252,0
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.3,3,2500,1.5,1.8381,-0.3381,-22.539,2500,1768,732,0,0.8928,0.7072,0
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.3,4,2500,1.5,1.8061,-0.3061,-20.408,2500,1802,698,0,0.9072,0.7208,0
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.3,5,2500,1.5,1.8353,-0.3353,-22.351,2500,1771,729,0,0.904,0.7084,0
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.3,6,2500,1.5,1.8033,-0.3033,-20.22,2500,1805,695,0,0.8908,0.722,0
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.5,0,2500,1.5,1.4849,0.0151,1.007,2500,2239,261,0,0.8888,0.8956,1
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.5,1,2500,1.5,1.4669,0.0331,2.207,2500,2259,241,0,0.8928,0.9036,1
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.5,2,2500,1.5,1.4732,0.0268,1.787,2500,2252,248,0,0.9012,0.9008,1
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.5,3,2500,1.5,1.4678,0.0322,2.147,2500,2258,242,0,0.9004,0.9032,1
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.5,4,2500,1.5,1.484,0.016,1.067,2500,2240,260,0,0.8904,0.896,1
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.5,5,2500,1.5,1.4561,0.0439,2.927,2500,2271,229,0,0.9076,0.9084,1
0.9,uniform_heavy,0.5,0.5,2.0,blind,0.5,6,2500,1.5,1.4507,0.0493,3.287,2500,2277,223,0,0.89,0.9108,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.2,0,2500,2.0,1.8089,0.1911,9.554,2500,1329,1171,0,0.9008,0.5316,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.2,1,2500,2.0,1.8193,0.1807,9.034,2500,1309,1191,0,0.904,0.5236,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.2,2,2500,2.0,1.7918,0.2082,10.412,2500,1362,1138,0,0.9036,0.5448,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.2,3,2500,2.0,1.8094,0.1906,9.528,2500,1328,1172,0,0.8988,0.5312,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.2,4,2500,2.0,1.785,0.215,10.75,2500,1375,1125,0,0.9056,0.55,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.2,5,2500,2.0,1.8094,0.1906,9.528,2500,1328,1172,0,0.9072,0.5312,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.2,6,2500,2.0,1.8188,0.1812,9.06,2500,1310,1190,0,0.8968,0.524,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.3,0,2500,2.0,1.6542,0.3458,17.288,2500,1762,738,0,0.892,0.7048,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.3,1,2500,2.0,1.6274,0.3726,18.632,2500,1818,682,0,0.906,0.7272,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.3,2,2500,2.0,1.6202,0.3798,18.992,2500,1833,667,0,0.9028,0.7332,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.3,3,2500,2.0,1.613,0.387,19.352,2500,1848,652,0,0.9112,0.7392,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.3,4,2500,2.0,1.6269,0.3731,18.656,2500,1819,681,0,0.8976,0.7276,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.3,5,2500,2.0,1.6182,0.3818,19.088,2500,1837,663,0,0.894,0.7348,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.3,6,2500,2.0,1.637,0.363,18.152,2500,1798,702,0,0.9052,0.7192,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.5,0,2500,2.0,1.5972,0.4028,20.14,2500,2257,243,0,0.8916,0.9028,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.5,1,2500,2.0,1.5872,0.4128,20.64,2500,2282,218,0,0.8976,0.9128,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.5,2,2500,2.0,1.5988,0.4012,20.06,2500,2253,247,0,0.9008,0.9012,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.5,3,2500,2.0,1.6048,0.3952,19.76,2500,2238,262,0,0.9096,0.8952,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.5,4,2500,2.0,1.5964,0.4036,20.18,2500,2259,241,0,0.8992,0.9036,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.5,5,2500,2.0,1.592,0.408,20.4,2500,2270,230,0,0.9052,0.908,1
0.9,uniform_heavy,0.5,1,0.5,blind,0.5,6,2500,2.0,1.59,0.41,20.5,2500,2275,225,0,0.9008,0.91,1
0.9,uniform_heavy,0.5,1,1.0,blind,0.2,0,2500,2.0,2.0546,-0.0546,-2.732,2500,1313,1187,0,0.896,0.5252,0
0.9,uniform_heavy,0.5,1,1.0,blind,0.2,1,2500,2.0,2.0568,-0.0568,-2.84,2500,1310,1190,0,0.906,0.524,0
0.9,uniform_heavy,0.5,1,1.0,blind,0.2,2,2500,2.0,2.0309,-0.0309,-1.544,2500,1346,1154,0,0.8992,0.5384,0
0.9,uniform_heavy,0.5,1,1.0,blind,0.2,3,2500,2.0,2.046,-0.046,-2.3,2500,1325,1175,0,0.9076,0.53,0
0.9,uniform_heavy,0.5,1,1.0,blind,0.2,4,2500,2.0,2.0482,-0.0482,-2.408,2500,1322,1178,0,0.9,0.5288,0
0.9,uniform_heavy,0.5,1,1.0,blind,0.2,5,2500,2.0,2.0546,-0.0546,-2.732,2500,1313,1187,0,0.9076,0.5252,0
0.9,uniform_heavy,0.5,1,1.0,blind,0.2,6,2500,2.0,2.0294,-0.0294,-1.472,2500,1348,1152,0,0.8956,0.5392,0
0.9,uniform_heavy,0.5,1,1.0,blind,0.3,0,2500,2.0,1.7733,0.2267,11.336,2500,1804,696,0,0.908,0.7216,1
0.9,uniform_heavy,0.5,1,1.0,blind,0.3,1,2500,2.0,1.7583,0.2417,12.084,2500,1826,674,0,0.9116,0.7304,1
0.9,uniform_heavy,0.5,1,1.0,blind,0.3,2,2500,2.0,1.7434,0.2566,12.832,2500,1848,652,0,0.8968,0.7392,1
0.9,uniform_heavy,0.5,1,1.0,blind,0.3,3,2500,2.0,1.7848,0.2152,10.758,2500,1787,713,0,0.8988,0.7148,1
0.9,uniform_heavy,0.5,1,1.0,blind,0.3,4,2500,2.0,1.7522,0.2478,12.39,2500,1835,665,0,0.9064,0.734,1
0.9,uniform_heavy,0.5,1,1.0,blind,0.3,5,2500,2.0,1.7624,0.2376,11.88,2500,1820,680,0,0.8948,0.728,1
0.9,uniform_heavy,0.5,1,1.0,blind,0.3,6,2500,2.0,1.7842,0.2158,10.792,2500,1788,712,0,0.894,0.7152,1
0.9,uniform_heavy,0.5,1,1.0,blind,0.5,0,2500,2.0,1.6482,0.3518,17.59,2500,2253,247,0,0.8948,0.9012,1
0.9,uniform_heavy,0.5,1,1.0,blind,0.5,1,2500,2.0,1.6542,0.3458,17.29,2500,2243,257,0,0.8956,0.8972,1
0.9,uniform_heavy,0.5,1,1.0,blind,0.5,2,2500,2.0,1.6338,0.3662,18.31,2500,2277,223,0,0.9044,0.9108,1
0.9,uniform_heavy,0.5,1,1.0,blind,0.5,3,2500,2.0,1.6452,0.3548,17.74,2500,2258,242,0,0.8944,0.9032,1
0.9,uniform_heavy,0.5,1,1.0,blind,0.5,4,2500,2.0,1.6386,0.3614,18.07,2500,2269,231,0,0.9076,0.9076,1
0.9,uniform_heavy,0.5,1,1.0,blind,0.5,5,2500,2.0,1.6536,0.3464,17.32,2500,2244,256,0,0.8876,0.8976,1
0.9,uniform_heavy,0.5,1,1.0,blind,0.5,6,2500,2.0,1.6386,0.3614,18.07,2500,2269,231,0,0.8988,0.9076,1
0.9,uniform_heavy,0.5,1,2.0,blind,0.2,0,2500,2.0,2.5003,-0.5003,-25.016,2500,1339,1161,0,0.9096,0.5356,0
0.9,uniform_heavy,0.5,1,2.0,blind,0.2,1,2500,2.0,2.5082,-0.5082,-25.408,2500,1332,1168,0,0.9008,0.5328,0
0.9,uniform_heavy,0.5,1,2.0,blind,0.2,2,2500,2.0,2.4835,-0.4835,-24.176,2500,1354,1146,0,0.9044,0.5416,0
0.9,uniform_heavy,0.5,1,2.0,blind,0.2,3,2500,2.0,2.5182,-0.5182,-25.912,2500,1323,1177,0,0.9012,0.5292,0
0.9,uniform_heavy,0.5,1,2.0,blind,0.2,4,2500,2.0,2.4936,-0.4936,-24.68,2500,1345,1155,0,0.8964,0.538,0
0.9,uniform_heavy,0.5,1,2.0,blind,0.2,5,2500,2.0,2.5518,-0.5518,-27.592,2500,1293,1207,0,0.9024,0.5172,0
0.9,uniform_heavy,0.5,1,2.0,blind,0.2,6,2500,2.0,2.497,-0.497,-24.848,2500,1342,1158,0,0.916,0.5368,0
0.9,uniform_heavy,0.5,1,2.0,blind,0.3,0,2500,2.0,2.0538,-0.0538,-2.692,2500,1802,698,0,0.8956,0.7208,0
0.9,uniform_heavy,0.5,1,2.0,blind,0.3,1,2500,2.0,2.0366,-0.0366,-1.828,2500,1818,682,0,0.8996,0.7272,0
0.9,uniform_heavy,0.5,1,2.0,blind,0.3,2,2500,2.0,2.056,-0.056,-2.8,2500,1800,700,0,0.9052,0.72,0
0.9,uniform_heavy,0.5,1,2.0,blind,0.3,3,2500,2.0,2.0538,-0.0538,-2.692,2500,1802,698,0,0.8984,0.7208,0
0.9,uniform_heavy,0.5,1,2.0,blind,0.3,4,2500,2.0,2.0484,-0.0484,-2.422,2500,1807,693,0,0.8992,0.7228,0
0.9,uniform_heavy,0.5,1,2.0,blind,0.3,5,2500,2.0,2.0506,-0.0506,-2.53,2500,1805,695,0,0.8976,0.722,0
0.9,uniform_heavy,0.5,1,2.0,blind,0.3,6,2500,2.0,2.0506,-0.0506,-2.53,2500,1805,695,0,0.902,0.722,0
0.9,uniform_heavy,0.5,1,2.0,blind,0.5,0,2500,2.0,1.718,0.282,14.1,2500,2282,218,0,0.908,0.9128,1
0.9,uniform_heavy,0.5,1,2.0,blind,0.5,1,2500,2.0,1.71,0.29,14.5,2500,2290,210,0,0.9016,0.916,1
0.9,uniform_heavy,0.5,1,2.0,blind,0.5,2,2500,2.0,1.732,0.268,13.4,2500,2268,232,0,0.9088,0.9072,1
0.9,uniform_heavy,0.5,1,2.0,blind,0.5,3,2500,2.0,1.719,0.281,14.05,2500,2281,219,0,0.9036,0.9124,1
0.9,uniform_heavy,0.5,1,2.0,blind,0.5,4,2500,2.0,1.738,0.262,13.1,2500,2262,238,0,0.8944,0.9048,1
0.9,uniform_heavy,0.5,1,2.0,blind,0.5,5,2500,2.0,1.72,0.28,14.0,2500,2280,220,0,0.9084,0.912,1
0.9,uniform_heavy,0.5,1,2.0,blind,0.5,6,2500,2.0,1.712,0.288,14.4,2500,2288,212,0,0.9128,0.9152,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.2,0,2500,3.0,2.3752,0.6248,20.825,2500,1339,1161,0,0.8988,0.5356,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.2,1,2500,3.0,2.387,0.613,20.433,2500,1325,1175,0,0.8932,0.53,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.2,2,2500,3.0,2.3794,0.6206,20.685,2500,1334,1166,0,0.9128,0.5336,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.2,3,2500,3.0,2.3946,0.6054,20.181,2500,1316,1184,0,0.9,0.5264,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.2,4,2500,3.0,2.4324,0.5676,18.921,2500,1271,1229,0,0.8976,0.5084,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.2,5,2500,3.0,2.3752,0.6248,20.825,2500,1339,1161,0,0.9008,0.5356,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.2,6,2500,3.0,2.3895,0.6105,20.349,2500,1322,1178,0,0.8956,0.5288,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.3,0,2500,3.0,2.1366,0.8634,28.781,2500,1794,706,0,0.9016,0.7176,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.3,1,2500,3.0,2.0986,0.9014,30.048,2500,1844,656,0,0.9036,0.7376,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.3,2,2500,3.0,2.1221,0.8779,29.263,2500,1813,687,0,0.898,0.7252,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.3,3,2500,3.0,2.1381,0.8619,28.731,2500,1792,708,0,0.8976,0.7168,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.3,4,2500,3.0,2.1168,0.8832,29.44,2500,1820,680,0,0.8964,0.728,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.3,5,2500,3.0,2.1563,0.8437,28.123,2500,1768,732,0,0.8892,0.7072,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.3,6,2500,3.0,2.1396,0.8604,28.68,2500,1790,710,0,0.9056,0.716,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.5,0,2500,3.0,2.1452,0.8548,28.493,2500,2258,242,0,0.8952,0.9032,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.5,1,2500,3.0,2.138,0.862,28.733,2500,2270,230,0,0.9124,0.908,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.5,2,2500,3.0,2.147,0.853,28.433,2500,2255,245,0,0.9048,0.902,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.5,3,2500,3.0,2.1362,0.8638,28.793,2500,2273,227,0,0.9012,0.9092,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.5,4,2500,3.0,2.1404,0.8596,28.653,2500,2266,234,0,0.8988,0.9064,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.5,5,2500,3.0,2.1476,0.8524,28.413,2500,2254,246,0,0.9028,0.9016,1
0.9,uniform_heavy,0.5,2,0.5,blind,0.5,6,2500,3.0,2.1344,0.8656,28.853,2500,2276,224,0,0.9064,0.9104,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.2,0,2500,3.0,2.6334,0.3666,12.219,2500,1314,1186,0,0.8928,0.5256,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.2,1,2500,3.0,2.6137,0.3863,12.877,2500,1333,1167,0,0.9096,0.5332,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.2,2,2500,3.0,2.6314,0.3686,12.288,2500,1316,1184,0,0.91,0.5264,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.2,3,2500,3.0,2.622,0.378,12.6,2500,1325,1175,0,0.8996,0.53,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.2,4,2500,3.0,2.5898,0.4102,13.675,2500,1356,1144,0,0.9016,0.5424,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.2,5,2500,3.0,2.6189,0.3811,12.704,2500,1328,1172,0,0.904,0.5312,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.2,6,2500,3.0,2.595,0.405,13.501,2500,1351,1149,0,0.8948,0.5404,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.3,0,2500,3.0,2.2403,0.7597,25.323,2500,1833,667,0,0.9076,0.7332,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.3,1,2500,3.0,2.2787,0.7213,24.043,2500,1793,707,0,0.9024,0.7172,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.3,2,2500,3.0,2.2538,0.7462,24.875,2500,1819,681,0,0.8924,0.7276,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.3,3,2500,3.0,2.2442,0.7558,25.195,2500,1829,671,0,0.8968,0.7316,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.3,4,2500,3.0,2.2144,0.7856,26.187,2500,1860,640,0,0.9028,0.744,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.3,5,2500,3.0,2.2653,0.7347,24.491,2500,1807,693,0,0.9008,0.7228,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.3,6,2500,3.0,2.2922,0.7078,23.595,2500,1779,721,0,0.8932,0.7116,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.5,0,2500,3.0,2.1952,0.8048,26.827,2500,2256,244,0,0.8996,0.9024,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.5,1,2500,3.0,2.188,0.812,27.067,2500,2265,235,0,0.89,0.906,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.5,2,2500,3.0,2.1888,0.8112,27.04,2500,2264,236,0,0.9012,0.9056,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.5,3,2500,3.0,2.2,0.8,26.667,2500,2250,250,0,0.892,0.9,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.5,4,2500,3.0,2.1912,0.8088,26.96,2500,2261,239,0,0.8912,0.9044,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.5,5,2500,3.0,2.1552,0.8448,28.16,2500,2306,194,0,0.9124,0.9224,1
0.9,uniform_heavy,0.5,2,1.0,blind,0.5,6,2500,3.0,2.1936,0.8064,26.88,2500,2258,242,0,0.8952,0.9032,1
0.9,uniform_heavy,0.5,2,2.0,blind,0.2,0,2500,3.0,3.0675,-0.0675,-2.251,2500,1342,1158,0,0.9052,0.5368,0
0.9,uniform_heavy,0.5,2,2.0,blind,0.2,1,2500,3.0,3.1496,-0.1496,-4.987,2500,1285,1215,0,0.8924,0.514,0
0.9,uniform_heavy,0.5,2,2.0,blind,0.2,2,2500,3.0,3.1222,-0.1222,-4.075,2500,1304,1196,0,0.9012,0.5216,0
0.9,uniform_heavy,0.5,2,2.0,blind,0.2,3,2500,3.0,3.0258,-0.0258,-0.859,2500,1371,1129,0,0.904,0.5484,0
0.9,uniform_heavy,0.5,2,2.0,blind,0.2,4,2500,3.0,3.1122,-0.1122,-3.739,2500,1311,1189,0,0.9064,0.5244,0
0.9,uniform_heavy,0.5,2,2.0,blind,0.2,5,2500,3.0,3.0747,-0.0747,-2.491,2500,1337,1163,0,0.9028,0.5348,0
0.9,uniform_heavy,0.5,2,2.0,blind,0.2,6,2500,3.0,3.0776,-0.0776,-2.587,2500,1335,1165,0,0.896,0.534,0
0.9,uniform_heavy,0.5,2,2.0,blind,0.3,0,2500,3.0,2.5112,0.4888,16.293,2500,1830,670,0,0.9164,0.732,1
0.9,uniform_heavy,0.5,2,2.0,blind,0.3,1,2500,3.0,2.537,0.463,15.432,2500,1811,689,0,0.9,0.7244,1
0.9,uniform_heavy,0.5,2,2.0,blind,0.3,2,2500,3.0,2.484,0.516,17.2,2500,1850,650,0,0.8932,0.74,1
0.9,uniform_heavy,0.5,2,2.0,blind,0.3,3,2500,3.0,2.5561,0.4439,14.797,2500,1797,703,0,0.892,0.7188,1
0.9,uniform_heavy,0.5,2,2.0,blind,0.3,4,2500,3.0,2.533,0.467,15.568,2500,1814,686,0,0.9056,0.7256,1
0.9,uniform_heavy,0.5,2,2.0,blind,0.3,5,2500,3.0,2.435,0.565,18.832,2500,1886,614,0,0.9036,0.7544,1
0.9,uniform_heavy,0.5,2,2.0,blind,0.3,6,2500,3.0,2.5289,0.4711,15.704,2500,1817,683,0,0.9012,0.7268,1
0.9,uniform_heavy,0.5,2,2.0,blind,0.5,0,2500,3.0,2.276,0.724,24.133,2500,2270,230,0,0.9068,0.908,1
0.9,uniform_heavy,0.5,2,2.0,blind,0.5,1,2500,3.0,2.3096,0.6904,23.013,2500,2242,258,0,0.8892,0.8968,1
0.9,uniform_heavy,0.5,2,2.0,blind,0.5,2,2500,3.0,2.2688,0.7312,24.373,2500,2276,224,0,0.904,0.9104,1
0.9,uniform_heavy,0.5,2,2.0,blind,0.5,3,2500,3.0,2.2748,0.7252,24.173,2500,2271,229,0,0.9072,0.9084,1
0.9,uniform_heavy,0.5,2,2.0,blind,0.5,4,2500,3.0,2.2736,0.7264,24.213,2500,2272,228,0,0.9028,0.9088,1
0.9,uniform_heavy,0.5,2,2.0,blind,0.5,5,2500,3.0,2.3084,0.6916,23.053,2500,2243,257,0,0.8868,0.8972,1
0.9,uniform_heavy,0.5,2,2.0,blind,0.5,6,2500,3.0,2.3012,0.6988,23.293,2500,2249,251,0,0.8968,0.8996,1
0.9,uniform_heavy,0.5,4,0.5,blind,0.2,0,2500,5.0,3.5923,1.4077,28.154,2500,1289,1211,0,0.8976,0.5156,1
